rescue_importance,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.5,60,8,TIMEOUT,0,10,1
0.5,60,9,TIMEOUT,0,11,1
0.5,61,0,TIMEOUT,0,2,0
0.5,61,1,TIMEOUT,0,3,1
0.5,61,2,PARTNER_RESCUED,1,4,0
0.5,61,3,TIMEOUT,0,5,1
0.5,61,4,TIMEOUT,0,6,2
0.5,61,5,TIMEOUT,0,7,2
0.5,61,6,RESOURCE_TAKEN,0,8,0
0.5,61,7,PARTNER_RESCUED,1,9,0
0.5,61,8,PARTNER_RESCUED,1,10,0
0.5,61,9,TIMEOUT,0,11,1
0.5,62,0,PARTNER_RESCUED,1,2,0
0.5,62,1,TIMEOUT,0,3,1
0.5,62,2,TIMEOUT,0,4,1
0.5,62,3,TIMEOUT,0,5,0
0.5,62,4,TIMEOUT,0,6,0
0.5,62,5,TIMEOUT,0,7,1
0.5,62,6,RESOURCE_TAKEN,0,8,0
0.5,62,7,PARTNER_RESCUED,1,9,0
0.5,62,8,PARTNER_RESCUED,1,10,0
0.5,62,9,TIMEOUT,0,11,1
0.5,63,0,PARTNER_RESCUED,1,2,0
0.5,63,1,TIMEOUT,0,3,1
0.5,63,2,TIMEOUT,0,4,2
0.5,63,3,TIMEOUT,0,5,2
0.5,63,4,TIMEOUT,0,6,2
0.5,63,5,TIMEOUT,0,7,1
0.5,63,6,TIMEOUT,0,8,0
0.5,63,7,RESOURCE_TAKEN,0,9,0
0.5,63,8,PARTNER_RESCUED,1,10,0
0.5,63,9,PARTNER_RESCUED,1,11,0
0.5,64,0,PARTNER_RESCUED,1,2,0
0.5,64,1,TIMEOUT,0,3,0
0.5,64,2,TIMEOUT,0,4,0
0.5,64,3,TIMEOUT,0,5,2
0.5,64,4,TIMEOUT,0,6,1
0.5,64,5,TIMEOUT,0,7,0
0.5,64,6,TIMEOUT,0,8,0
0.5,64,7,TIMEOUT,0,9,0
0.5,64,8,TIMEOUT,0,10,0
0.5,64,9,TIMEOUT,0,11,0
0.5,65,0,PARTNER_RESCUED,1,2,0
0.5,65,1,TIMEOUT,0,3,3
0.5,65,2,TIMEOUT,0,4,1
0.5,65,3,TIMEOUT,0,5,0
0.5,65,4,RESOURCE_TAKEN,0,6,2
0.5,65,5,TIMEOUT,0,7,1
0.5,65,6,TIMEOUT,0,8,1
0.5,65,7,TIMEOUT,0,9,1
0.5,65,8,TIMEOUT,0,10,2
0.5,65,9,TIMEOUT,0,11,2
0.5,66,0,PARTNER_RESCUED,1,2,0
0.5,66,1,PARTNER_RESCUED,1,3,0
0.5,66,2,TIMEOUT,0,4,0
0.5,66,3,TIMEOUT,0,5,2
0.5,66,4,TIMEOUT,0,6,0
0.5,66,5,TIMEOUT,0,7,2
0.5,66,6,TIMEOUT,0,8,2
0.5,66,7,TIMEOUT,0,9,1
0.5,66,8,TIMEOUT,0,10,0
0.5,66,9,TIMEOUT,0,11,1
0.5,67,0,PARTNER_RESCUED,1,2,0
0.5,67,1,TIMEOUT,0,3,0
0.5,67,2,TIMEOUT,0,4,2
0.5,67,3,TIMEOUT,0,5,1
0.5,67,4,PARTNER_RESCUED,1,6,0
0.5,67,5,TIMEOUT,0,7,1
0.5,67,6,TIMEOUT,0,8,1
0.5,67,7,TIMEOUT,0,9,0
0.5,67,8,TIMEOUT,0,10,0
0.5,67,9,TIMEOUT,0,11,1
0.5,68,0,TIMEOUT,0,2,1
0.5,68,1,PARTNER_RESCUED,1,3,0
0.5,68,2,PARTNER_RESCUED,1,4,0
0.5,68,3,TIMEOUT,0,5,1
0.5,68,4,TIMEOUT,0,6,0
0.5,68,5,TIMEOUT,0,7,0
0.5,68,6,TIMEOUT,0,8,1
0.5,68,7,TIMEOUT,0,9,0
0.5,68,8,TIMEOUT,0,10,1
0.5,68,9,TIMEOUT,0,11,1
0.5,69,0,PARTNER_RESCUED,1,2,0
0.5,69,1,TIMEOUT,0,3,0
0.5,69,2,TIMEOUT,0,4,1
0.5,69,3,TIMEOUT,0,5,1
0.5,69,4,TIMEOUT,0,6,0
0.5,69,5,TIMEOUT,0,7,2
0.5,69,6,TIMEOUT,0,8,1
0.5,69,7,TIMEOUT,0,9,0
0.5,69,8,TIMEOUT,0,10,1
0.5,69,9,TIMEOUT,0,11,0
0.5,70,0,PARTNER_RESCUED,1,2,0
0.5,70,1,PARTNER_RESCUED,1,3,0
0.5,70,2,TIMEOUT,0,4,0
0.5,70,3,RESOURCE_TAKEN,0,5,0
0.5,70,4,PARTNER_RESCUED,1,6,0
0.5,70,5,PARTNER_RESCUED,1,7,0
0.5,70,6,PARTNER_RESCUED,1,8,0
0.5,70,7,PARTNER_DEAD,0,9,0
0.5,70,8,PARTNER_RESCUED,1,10,0
0.5,70,9,PARTNER_RESCUED,1,11,0
0.5,71,0,PARTNER_RESCUED,1,2,0
0.5,71,1,TIMEOUT,0,3,1
0.5,71,2,TIMEOUT,0,4,0
0.5,71,3,TIMEOUT,0,5,1
0.5,71,4,TIMEOUT,0,6,1
0.5,71,5,TIMEOUT,0,7,2
0.5,71,6,TIMEOUT,0,8,2
0.5,71,7,TIMEOUT,0,9,3
0.5,71,8,RESOURCE_TAKEN,0,10,0
0.5,71,9,TIMEOUT,0,11,1
0.5,72,0,PARTNER_RESCUED,1,2,0
0.5,72,1,TIMEOUT,0,3,1
0.5,72,2,TIMEOUT,0,4,0
0.5,72,3,TIMEOUT,0,5,0
0.5,72,4,PARTNER_DEAD,0,6,0
0.5,72,5,TIMEOUT,0,7,1
0.5,72,6,TIMEOUT,0,8,2
0.5,72,7,TIMEOUT,0,9,0
0.5,72,8,TIMEOUT,0,10,0
0.5,72,9,TIMEOUT,0,11,2
0.5,73,0,PARTNER_RESCUED,1,2,0
0.5,73,1,TIMEOUT,0,3,0
0.5,73,2,PARTNER_RESCUED,1,4,0
0.5,73,3,TIMEOUT,0,5,2
0.5,73,4,TIMEOUT,0,6,0
0.5,73,5,RESOURCE_TAKEN,0,7,1
0.5,73,6,PARTNER_RESCUED,1,8,0
0.5,73,7,TIMEOUT,0,9,1
0.5,73,8,PARTNER_RESCUED,1,10,0
0.5,73,9,TIMEOUT,0,11,0
0.5,74,0,PARTNER_RESCUED,1,2,0
0.5,74,1,TIMEOUT,0,3,0
0.5,74,2,TIMEOUT,0,4,0
0.5,74,3,PARTNER_RESCUED,1,5,0
0.5,74,4,PARTNER_RESCUED,1,6,0
0.5,74,5,PARTNER_RESCUED,1,7,0
0.5,74,6,TIMEOUT,0,8,0
0.5,74,7,TIMEOUT,0,9,0
0.5,74,8,TIMEOUT,0,10,1
0.5,74,9,TIMEOUT,0,11,2
0.5,75,0,PARTNER_RESCUED,1,2,0
0.5,75,1,PARTNER_RESCUED,1,3,0
0.5,75,2,TIMEOUT,0,4,0
0.5,75,3,TIMEOUT,0,5,1
0.5,75,4,TIMEOUT,0,6,1
0.5,75,5,TIMEOUT,0,7,2
0.5,75,6,TIMEOUT,0,8,1
0.5,75,7,TIMEOUT,0,9,2
0.5,75,8,TIMEOUT,0,10,3
0.5,75,9,TIMEOUT,0,11,0
0.5,76,0,TIMEOUT,0,2,1
0.5,76,1,TIMEOUT,0,3,1
0.5,76,2,TIMEOUT,0,4,1
0.5,76,3,TIMEOUT,0,5,0
0.5,76,4,TIMEOUT,0,6,1
0.5,76,5,TIMEOUT,0,7,0
0.5,76,6,TIMEOUT,0,8,3
0.5,76,7,TIMEOUT,0,9,0
0.5,76,8,TIMEOUT,0,10,1
0.5,76,9,TIMEOUT,0,11,0
0.5,77,0,PARTNER_RESCUED,1,2,0
0.5,77,1,TIMEOUT,0,3,1
0.5,77,2,TIMEOUT,0,4,0
0.5,77,3,RESOURCE_TAKEN,0,5,0
0.5,77,4,PARTNER_RESCUED,1,6,0
0.5,77,5,TIMEOUT,0,7,1
0.5,77,6,PARTNER_RESCUED,1,8,0
0.5,77,7,TIMEOUT,0,9,2
0.5,77,8,TIMEOUT,0,10,0
0.5,77,9,TIMEOUT,0,11,2
0.5,78,0,PARTNER_RESCUED,1,2,0
0.5,78,1,TIMEOUT,0,3,0
0.5,78,2,TIMEOUT,0,4,2
0.5,78,3,TIMEOUT,0,5,2
0.5,78,4,TIMEOUT,0,6,0
0.5,78,5,TIMEOUT,0,7,0
0.5,78,6,TIMEOUT,0,8,0
0.5,78,7,TIMEOUT,0,9,1
0.5,78,8,TIMEOUT,0,10,2
0.5,78,9,TIMEOUT,0,11,2
0.5,79,0,PARTNER_RESCUED,1,2,0
0.5,79,1,TIMEOUT,0,3,2
0.5,79,2,TIMEOUT,0,4,2
0.5,79,3,TIMEOUT,0,5,1
0.5,79,4,TIMEOUT,0,6,0
0.5,79,5,TIMEOUT,0,7,0
0.5,79,6,TIMEOUT,0,8,0
0.5,79,7,TIMEOUT,0,9,0
0.5,79,8,TIMEOUT,0,10,0
0.5,79,9,TIMEOUT,0,11,1
0.5,80,0,PARTNER_RESCUED,1,2,0
0.5,80,1,TIMEOUT,0,3,1
0.5,80,2,TIMEOUT,0,4,2
0.5,80,3,TIMEOUT,0,5,0
0.5,80,4,TIMEOUT,0,6,0
0.5,80,5,TIMEOUT,0,7,0
0.5,80,6,TIMEOUT,0,8,0
0.5,80,7,TIMEOUT,0,9,1
0.5,80,8,TIMEOUT,0,10,2
0.5,80,9,TIMEOUT,0,11,1
0.5,81,0,TIMEOUT,0,2,1
0.5,81,1,TIMEOUT,0,3,0
0.5,81,2,TIMEOUT,0,4,0
0.5,81,3,TIMEOUT,0,5,3
0.5,81,4,TIMEOUT,0,6,0
0.5,81,5,TIMEOUT,0,7,2
0.5,81,6,TIMEOUT,0,8,1
0.5,81,7,TIMEOUT,0,9,0
0.5,81,8,TIMEOUT,0,10,3
0.5,81,9,TIMEOUT,0,11,2
0.5,82,0,PARTNER_RESCUED,1,2,0
0.5,82,1,TIMEOUT,0,3,0
0.5,82,2,TIMEOUT,0,4,2
0.5,82,3,TIMEOUT,0,5,2
0.5,82,4,TIMEOUT,0,6,2
0.5,82,5,TIMEOUT,0,7,0
0.5,82,6,TIMEOUT,0,8,1
0.5,82,7,TIMEOUT,0,9,1
0.5,82,8,TIMEOUT,0,10,2
0.5,82,9,TIMEOUT,0,11,2
0.5,83,0,PARTNER_RESCUED,1,2,0
0.5,83,1,PARTNER_RESCUED,1,3,0
0.5,83,2,TIMEOUT,0,4,1
0.5,83,3,TIMEOUT,0,5,2
0.5,83,4,TIMEOUT,0,6,2
0.5,83,5,TIMEOUT,0,7,1
0.5,83,6,TIMEOUT,0,8,2
0.5,83,7,TIMEOUT,0,9,2
0.5,83,8,TIMEOUT,0,10,0
0.5,83,9,TIMEOUT,0,11,0
0.5,84,0,PARTNER_RESCUED,1,2,0
0.5,84,1,TIMEOUT,0,3,2
0.5,84,2,TIMEOUT,0,4,3
0.5,84,3,TIMEOUT,0,5,2
0.5,84,4,TIMEOUT,0,6,1
0.5,84,5,TIMEOUT,0,7,1
0.5,84,6,TIMEOUT,0,8,1
0.5,84,7,TIMEOUT,0,9,1
0.5,84,8,TIMEOUT,0,10,2
0.5,84,9,TIMEOUT,0,11,0
0.5,85,0,TIMEOUT,0,2,1
0.5,85,1,TIMEOUT,0,3,1
0.5,85,2,TIMEOUT,0,4,2
0.5,85,3,TIMEOUT,0,5,2
0.5,85,4,TIMEOUT,0,6,2
0.5,85,5,TIMEOUT,0,7,2
0.5,85,6,TIMEOUT,0,8,1
0.5,85,7,TIMEOUT,0,9,1
0.5,85,8,RESOURCE_TAKEN,0,10,1
0.5,85,9,TIMEOUT,0,11,1
0.5,86,0,PARTNER_RESCUED,1,2,0
0.5,86,1,PARTNER_RESCUED,1,3,0
0.5,86,2,TIMEOUT,0,4,2
0.5,86,3,TIMEOUT,0,5,0
0.5,86,4,TIMEOUT,0,6,0
0.5,86,5,TIMEOUT,0,7,1
0.5,86,6,TIMEOUT,0,8,0
0.5,86,7,TIMEOUT,0,9,0
0.5,86,8,TIMEOUT,0,10,3
0.5,86,9,TIMEOUT,0,11,3
0.5,87,0,PARTNER_RESCUED,1,2,0
0.5,87,1,PARTNER_RESCUED,1,3,0
0.5,87,2,TIMEOUT,0,4,2
0.5,87,3,TIMEOUT,0,5,0
0.5,87,4,TIMEOUT,0,6,2
0.5,87,5,TIMEOUT,0,7,0
0.5,87,6,TIMEOUT,0,8,1
0.5,87,7,TIMEOUT,0,9,0
0.5,87,8,TIMEOUT,0,10,2
0.5,87,9,TIMEOUT,0,11,1
0.5,88,0,PARTNER_RESCUED,1,2,0
0.5,88,1,TIMEOUT,0,3,1
0.5,88,2,TIMEOUT,0,4,0
0.5,88,3,TIMEOUT,0,5,2
0.5,88,4,TIMEOUT,0,6,0
0.5,88,5,TIMEOUT,0,7,0
0.5,88,6,TIMEOUT,0,8,2
0.5,88,7,TIMEOUT,0,9,1
0.5,88,8,TIMEOUT,0,10,1
0.5,88,9,RESOURCE_TAKEN,0,11,0
0.5,89,0,PARTNER_RESCUED,1,2,0
0.5,89,1,TIMEOUT,0,3,1
0.5,89,2,TIMEOUT,0,4,2
0.5,89,3,TIMEOUT,0,5,2
0.5,89,4,TIMEOUT,0,6,3
0.5,89,5,TIMEOUT,0,7,0
0.5,89,6,TIMEOUT,0,8,2
0.5,89,7,TIMEOUT,0,9,0
0.5,89,8,TIMEOUT,0,10,2
0.5,89,9,RESOURCE_TAKEN,0,11,0
0.5,90,0,TIMEOUT,0,2,1
0.5,90,1,TIMEOUT,0,3,0
0.5,90,2,TIMEOUT,0,4,2
0.5,90,3,TIMEOUT,0,5,0
0.5,90,4,TIMEOUT,0,6,2
0.5,90,5,TIMEOUT,0,7,0
0.5,90,6,TIMEOUT,0,8,0
0.5,90,7,TIMEOUT,0,9,0
0.5,90,8,TIMEOUT,0,10,2
0.5,90,9,TIMEOUT,0,11,2
0.5,91,0,TIMEOUT,0,2,1
0.5,91,1,TIMEOUT,0,3,1
0.5,91,2,TIMEOUT,0,4,1
0.5,91,3,RESOURCE_TAKEN,0,5,0
0.5,91,4,TIMEOUT,0,6,1
0.5,91,5,PARTNER_RESCUED,1,7,0
0.5,91,6,PARTNER_RESCUED,1,8,0
0.5,91,7,TIMEOUT,0,9,1
0.5,91,8,TIMEOUT,0,10,0
0.5,91,9,TIMEOUT,0,11,2
0.5,92,0,PARTNER_RESCUED,1,2,0
0.5,92,1,TIMEOUT,0,3,1
0.5,92,2,TIMEOUT,0,4,1
0.5,92,3,TIMEOUT,0,5,0
0.5,92,4,TIMEOUT,0,6,2
0.5,92,5,RESOURCE_TAKEN,0,7,0
0.5,92,6,PARTNER_RESCUED,1,8,0
0.5,92,7,PARTNER_RESCUED,1,9,0
0.5,92,8,PARTNER_RESCUED,1,10,0
0.5,92,9,TIMEOUT,0,11,1
0.5,93,0,PARTNER_RESCUED,1,2,0
0.5,93,1,TIMEOUT,0,3,1
0.5,93,2,TIMEOUT,0,4,2
0.5,93,3,TIMEOUT,0,5,0
0.5,93,4,TIMEOUT,0,6,1
0.5,93,5,TIMEOUT,0,7,1
0.5,93,6,TIMEOUT,0,8,2
0.5,93,7,TIMEOUT,0,9,0
0.5,93,8,TIMEOUT,0,10,0
0.5,93,9,TIMEOUT,0,11,0
0.5,94,0,PARTNER_RESCUED,1,2,0
0.5,94,1,PARTNER_RESCUED,1,3,0
0.5,94,2,TIMEOUT,0,4,1
0.5,94,3,TIMEOUT,0,5,0
0.5,94,4,TIMEOUT,0,6,0
0.5,94,5,TIMEOUT,0,7,2
0.5,94,6,TIMEOUT,0,8,0
0.5,94,7,TIMEOUT,0,9,2
0.5,94,8,TIMEOUT,0,10,0
0.5,94,9,TIMEOUT,0,11,0
0.5,95,0,PARTNER_RESCUED,1,2,0
0.5,95,1,TIMEOUT,0,3,0
0.5,95,2,TIMEOUT,0,4,1
0.5,95,3,PARTNER_RESCUED,1,5,0
0.5,95,4,TIMEOUT,0,6,1
0.5,95,5,TIMEOUT,0,7,2
0.5,95,6,TIMEOUT,0,8,1
0.5,95,7,TIMEOUT,0,9,0
0.5,95,8,TIMEOUT,0,10,1
0.5,95,9,TIMEOUT,0,11,1
0.5,96,0,PARTNER_RESCUED,1,2,0
0.5,96,1,TIMEOUT,0,3,1
0.5,96,2,TIMEOUT,0,4,1
0.5,96,3,TIMEOUT,0,5,2
0.5,96,4,TIMEOUT,0,6,0
0.5,96,5,TIMEOUT,0,7,2
0.5,96,6,TIMEOUT,0,8,0
0.5,96,7,RESOURCE_TAKEN,0,9,0
0.5,96,8,PARTNER_RESCUED,1,10,0
0.5,96,9,TIMEOUT,0,11,1
0.5,97,0,PARTNER_RESCUED,1,2,0
0.5,97,1,PARTNER_RESCUED,1,3,0
0.5,97,2,TIMEOUT,0,4,2
0.5,97,3,TIMEOUT,0,5,2
0.5,97,4,TIMEOUT,0,6,2
0.5,97,5,TIMEOUT,0,7,0
0.5,97,6,RESOURCE_TAKEN,0,8,0
0.5,97,7,TIMEOUT,0,9,0
0.5,97,8,TIMEOUT,0,10,1
0.5,97,9,TIMEOUT,0,11,1
0.5,98,0,PARTNER_RESCUED,1,2,0
0.5,98,1,TIMEOUT,0,3,1
0.5,98,2,TIMEOUT,0,4,0
0.5,98,3,TIMEOUT,0,5,0
0.5,98,4,TIMEOUT,0,6,2
0.5,98,5,TIMEOUT,0,7,0
0.5,98,6,TIMEOUT,0,8,0
0.5,98,7,TIMEOUT,0,9,1
0.5,98,8,TIMEOUT,0,10,1
0.5,98,9,TIMEOUT,0,11,1
0.5,99,0,PARTNER_RESCUED,1,2,0
0.5,99,1,TIMEOUT,0,3,1
0.5,99,2,TIMEOUT,0,4,2
0.5,99,3,TIMEOUT,0,5,1
0.5,99,4,TIMEOUT,0,6,0
0.5,99,5,TIMEOUT,0,7,2
0.5,99,6,TIMEOUT,0,8,0
0.5,99,7,TIMEOUT,0,9,0
0.5,99,8,TIMEOUT,0,10,0
0.5,99,9,TIMEOUT,0,11,1
0.7,0,0,PARTNER_RESCUED,1,2,0
0.7,0,1,TIMEOUT,0,3,2
0.7,0,2,TIMEOUT,0,4,1
0.7,0,3,TIMEOUT,0,5,1
0.7,0,4,TIMEOUT,0,6,0
0.7,0,5,TIMEOUT,0,7,0
0.7,0,6,TIMEOUT,0,8,2
0.7,0,7,TIMEOUT,0,9,2
0.7,0,8,TIMEOUT,0,10,0
0.7,0,9,TIMEOUT,0,11,1
0.7,1,0,PARTNER_RESCUED,1,2,0
0.7,1,1,TIMEOUT,0,3,0
0.7,1,2,TIMEOUT,0,4,1
0.7,1,3,RESOURCE_TAKEN,0,5,0
0.7,1,4,PARTNER_RESCUED,1,6,0
0.7,1,5,PARTNER_RESCUED,1,7,0
0.7,1,6,TIMEOUT,0,8,0
0.7,1,7,TIMEOUT,0,9,2
0.7,1,8,TIMEOUT,0,10,2
0.7,1,9,TIMEOUT,0,11,3
0.7,2,0,PARTNER_RESCUED,1,2,0
0.7,2,1,TIMEOUT,0,3,0
0.7,2,2,TIMEOUT,0,4,0
0.7,2,3,TIMEOUT,0,5,0
0.7,2,4,TIMEOUT,0,6,2
0.7,2,5,TIMEOUT,0,7,1
0.7,2,6,TIMEOUT,0,8,0
0.7,2,7,TIMEOUT,0,9,2
0.7,2,8,TIMEOUT,0,10,1
0.7,2,9,RESOURCE_TAKEN,0,11,1
0.7,3,0,PARTNER_RESCUED,1,2,0
0.7,3,1,TIMEOUT,0,3,0
0.7,3,2,TIMEOUT,0,4,2
0.7,3,3,TIMEOUT,0,5,2
0.7,3,4,TIMEOUT,0,6,2
0.7,3,5,TIMEOUT,0,7,0
0.7,3,6,TIMEOUT,0,8,3
0.7,3,7,TIMEOUT,0,9,1
0.7,3,8,TIMEOUT,0,10,1
0.7,3,9,RESOURCE_TAKEN,0,11,1
0.7,4,0,PARTNER_RESCUED,1,2,0
0.7,4,1,TIMEOUT,0,3,1
0.7,4,2,TIMEOUT,0,4,2
0.7,4,3,TIMEOUT,0,5,3
0.7,4,4,TIMEOUT,0,6,1
0.7,4,5,TIMEOUT,0,7,1
0.7,4,6,TIMEOUT,0,8,0
0.7,4,7,RESOURCE_TAKEN,0,9,0
0.7,4,8,TIMEOUT,0,10,1
0.7,4,9,PARTNER_RESCUED,1,11,0
0.7,5,0,PARTNER_RESCUED,1,2,0
0.7,5,1,PARTNER_RESCUED,1,3,0
0.7,5,2,PARTNER_DEAD,0,4,1
0.7,5,3,TIMEOUT,0,5,0
0.7,5,4,TIMEOUT,0,6,0
0.7,5,5,TIMEOUT,0,7,0
0.7,5,6,TIMEOUT,0,8,2
0.7,5,7,TIMEOUT,0,9,1
0.7,5,8,TIMEOUT,0,10,0
0.7,5,9,TIMEOUT,0,11,0
0.7,6,0,PARTNER_DEAD,0,2,1
0.7,6,1,PARTNER_RESCUED,1,3,0
0.7,6,2,TIMEOUT,0,4,1
0.7,6,3,TIMEOUT,0,5,0
0.7,6,4,TIMEOUT,0,6,2
0.7,6,5,TIMEOUT,0,7,3
0.7,6,6,TIMEOUT,0,8,1
0.7,6,7,RESOURCE_TAKEN,0,9,0
0.7,6,8,TIMEOUT,0,10,1
0.7,6,9,PARTNER_RESCUED,1,11,0
0.7,7,0,PARTNER_RESCUED,1,2,0
0.7,7,1,TIMEOUT,0,3,0
0.7,7,2,PARTNER_RESCUED,1,4,0
0.7,7,3,TIMEOUT,0,5,0
0.7,7,4,TIMEOUT,0,6,2
0.7,7,5,TIMEOUT,0,7,1
0.7,7,6,TIMEOUT,0,8,2
0.7,7,7,TIMEOUT,0,9,0
0.7,7,8,TIMEOUT,0,10,2
0.7,7,9,TIMEOUT,0,11,4
0.7,8,0,PARTNER_RESCUED,1,2,0
0.7,8,1,TIMEOUT,0,3,0
0.7,8,2,TIMEOUT,0,4,1
0.7,8,3,TIMEOUT,0,5,2
0.7,8,4,TIMEOUT,0,6,0
0.7,8,5,TIMEOUT,0,7,2
0.7,8,6,TIMEOUT,0,8,0
0.7,8,7,TIMEOUT,0,9,1
0.7,8,8,TIMEOUT,0,10,1
0.7,8,9,RESOURCE_TAKEN,0,11,0
0.7,9,0,PARTNER_RESCUED,1,2,0
0.7,9,1,PARTNER_RESCUED,1,3,0
0.7,9,2,TIMEOUT,0,4,0
0.7,9,3,TIMEOUT,0,5,1
0.7,9,4,TIMEOUT,0,6,0
0.7,9,5,TIMEOUT,0,7,0
0.7,9,6,TIMEOUT,0,8,0
0.7,9,7,TIMEOUT,0,9,0
0.7,9,8,TIMEOUT,0,10,2
0.7,9,9,TIMEOUT,0,11,0
0.7,10,0,PARTNER_RESCUED,1,2,0
0.7,10,1,TIMEOUT,0,3,1
0.7,10,2,TIMEOUT,0,4,2
0.7,10,3,RESOURCE_TAKEN,0,5,0
0.7,10,4,PARTNER_RESCUED,1,6,0
0.7,10,5,TIMEOUT,0,7,1
0.7,10,6,PARTNER_RESCUED,1,8,0
0.7,10,7,TIMEOUT,0,9,1
0.7,10,8,TIMEOUT,0,10,1
0.7,10,9,TIMEOUT,0,11,1
0.7,11,0,PARTNER_RESCUED,1,2,0
0.7,11,1,PARTNER_RESCUED,1,3,0
0.7,11,2,TIMEOUT,0,4,1
0.7,11,3,TIMEOUT,0,5,0
0.7,11,4,TIMEOUT,0,6,1
0.7,11,5,TIMEOUT,0,7,2
0.7,11,6,TIMEOUT,0,8,0
0.7,11,7,TIMEOUT,0,9,0
0.7,11,8,TIMEOUT,0,10,1
0.7,11,9,RESOURCE_TAKEN,0,11,0
0.7,12,0,PARTNER_RESCUED,1,2,0
0.7,12,1,TIMEOUT,0,3,1
0.7,12,2,TIMEOUT,0,4,0
0.7,12,3,TIMEOUT,0,5,1
0.7,12,4,TIMEOUT,0,6,2
0.7,12,5,RESOURCE_TAKEN,0,7,0
0.7,12,6,PARTNER_RESCUED,1,8,0
0.7,12,7,TIMEOUT,0,9,0
0.7,12,8,TIMEOUT,0,10,2
0.7,12,9,TIMEOUT,0,11,2
0.7,13,0,PARTNER_RESCUED,1,2,0
0.7,13,1,TIMEOUT,0,3,0
0.7,13,2,TIMEOUT,0,4,2
0.7,13,3,TIMEOUT,0,5,1
0.7,13,4,TIMEOUT,0,6,1
0.7,13,5,TIMEOUT,0,7,2
0.7,13,6,TIMEOUT,0,8,0
0.7,13,7,TIMEOUT,0,9,0
0.7,13,8,TIMEOUT,0,10,1
0.7,13,9,TIMEOUT,0,11,0
0.7,14,0,PARTNER_RESCUED,1,2,0
0.7,14,1,PARTNER_RESCUED,1,3,0
0.7,14,2,TIMEOUT,0,4,2
0.7,14,3,TIMEOUT,0,5,2
0.7,14,4,TIMEOUT,0,6,0
0.7,14,5,TIMEOUT,0,7,2
0.7,14,6,TIMEOUT,0,8,1
0.7,14,7,TIMEOUT,0,9,1
0.7,14,8,TIMEOUT,0,10,2
0.7,14,9,TIMEOUT,0,11,0
0.7,15,0,PARTNER_RESCUED,1,2,0
0.7,15,1,TIMEOUT,0,3,0
0.7,15,2,TIMEOUT,0,4,0
0.7,15,3,RESOURCE_TAKEN,0,5,0
0.7,15,4,PARTNER_DEAD,0,6,1
0.7,15,5,PARTNER_RESCUED,1,7,0
0.7,15,6,TIMEOUT,0,8,0
0.7,15,7,TIMEOUT,0,9,2
0.7,15,8,TIMEOUT,0,10,0
0.7,15,9,TIMEOUT,0,11,2
0.7,16,0,TIMEOUT,0,2,1
0.7,16,1,TIMEOUT,0,3,1
0.7,16,2,TIMEOUT,0,4,2
0.7,16,3,TIMEOUT,0,5,2
0.7,16,4,TIMEOUT,0,6,0
0.7,16,5,TIMEOUT,0,7,3
0.7,16,6,TIMEOUT,0,8,0
0.7,16,7,TIMEOUT,0,9,1
0.7,16,8,TIMEOUT,0,10,1
0.7,16,9,RESOURCE_TAKEN,0,11,0
0.7,17,0,PARTNER_RESCUED,1,2,0
0.7,17,1,TIMEOUT,0,3,0
0.7,17,2,TIMEOUT,0,4,0
0.7,17,3,TIMEOUT,0,5,2
0.7,17,4,TIMEOUT,0,6,2
0.7,17,5,TIMEOUT,0,7,0
0.7,17,6,TIMEOUT,0,8,2
0.7,17,7,TIMEOUT,0,9,1
0.7,17,8,TIMEOUT,0,10,2
0.7,17,9,RESOURCE_TAKEN,0,11,0
0.7,18,0,PARTNER_RESCUED,1,2,0
0.7,18,1,TIMEOUT,0,3,0
0.7,18,2,TIMEOUT,0,4,1
0.7,18,3,TIMEOUT,0,5,2
0.7,18,4,TIMEOUT,0,6,0
0.7,18,5,RESOURCE_TAKEN,0,7,0
0.7,18,6,PARTNER_RESCUED,1,8,0
0.7,18,7,TIMEOUT,0,9,0
0.7,18,8,TIMEOUT,0,10,2
0.7,18,9,TIMEOUT,0,11,0
0.7,19,0,PARTNER_RESCUED,1,2,0
0.7,19,1,TIMEOUT,0,3,1
0.7,19,2,TIMEOUT,0,4,3
0.7,19,3,PARTNER_DEAD,0,5,0
0.7,19,4,PARTNER_RESCUED,1,6,0
0.7,19,5,PARTNER_RESCUED,1,7,0
0.7,19,6,PARTNER_DEAD,0,8,0
0.7,19,7,PARTNER_RESCUED,1,9,0
0.7,19,8,TIMEOUT,0,10,0
0.7,19,9,PARTNER_RESCUED,1,11,0
0.7,20,0,PARTNER_RESCUED,1,2,0
0.7,20,1,TIMEOUT,0,3,1
0.7,20,2,TIMEOUT,0,4,1
0.7,20,3,TIMEOUT,0,5,0
0.7,20,4,TIMEOUT,0,6,2
0.7,20,5,RESOURCE_TAKEN,0,7,1
0.7,20,6,PARTNER_RESCUED,1,8,0
0.7,20,7,TIMEOUT,0,9,1
0.7,20,8,TIMEOUT,0,10,0
0.7,20,9,PARTNER_RESCUED,1,11,0
0.7,21,0,PARTNER_RESCUED,1,2,0
0.7,21,1,TIMEOUT,0,3,2
0.7,21,2,TIMEOUT,0,4,1
0.7,21,3,TIMEOUT,0,5,2
0.7,21,4,TIMEOUT,0,6,0
