tau,agent_id,episode_idx,outcome,steps_used,target_switches,n_memories,e_max,was_encoded
0.5,33,3,TIMEOUT,12,0,4,0.4982,0
0.5,33,4,TIMEOUT,12,0,4,0.4717,0
0.5,33,5,TIMEOUT,12,2,4,0.4717,0
0.5,33,6,TIMEOUT,12,0,4,0.1867,0
0.5,33,7,TIMEOUT,12,0,4,0.1867,0
0.5,33,8,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,33,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,34,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,34,1,TIMEOUT,12,2,3,1.0,1
0.5,34,2,TIMEOUT,12,0,4,0.6769,1
0.5,34,3,TIMEOUT,12,2,4,0.4887,0
0.5,34,4,TIMEOUT,12,1,4,0.4717,0
0.5,34,5,TIMEOUT,12,1,4,0.4717,0
0.5,34,6,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,34,7,TIMEOUT,12,0,4,0.1867,0
0.5,34,8,TIMEOUT,12,0,4,0.1867,0
0.5,34,9,TIMEOUT,12,0,4,0.1867,0
0.5,35,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,35,1,TIMEOUT,12,0,3,1.0,1
0.5,35,2,TIMEOUT,12,0,4,0.6493,1
0.5,35,3,TIMEOUT,12,2,4,0.4931,0
0.5,35,4,TIMEOUT,12,2,4,0.4717,0
0.5,35,5,TIMEOUT,12,0,4,0.4717,0
0.5,35,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,35,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,35,8,TIMEOUT,12,0,4,0.1867,0
0.5,35,9,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,36,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,36,1,TIMEOUT,12,0,3,1.0,1
0.5,36,2,TIMEOUT,12,0,4,0.6868,1
0.5,36,3,TIMEOUT,12,0,4,0.492,0
0.5,36,4,TIMEOUT,12,2,4,0.4717,0
0.5,36,5,TIMEOUT,12,0,4,0.4717,0
0.5,36,6,RESOURCE_TAKEN,12,2,4,0.1867,0
0.5,36,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,36,8,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,36,9,TIMEOUT,12,0,4,0.1867,0
0.5,37,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,37,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,37,2,TIMEOUT,12,1,4,1.0,1
0.5,37,3,TIMEOUT,12,0,5,0.5584,1
0.5,37,4,TIMEOUT,12,2,5,0.4717,0
0.5,37,5,TIMEOUT,12,1,5,0.4717,0
0.5,37,6,TIMEOUT,12,0,5,0.4717,0
0.5,37,7,TIMEOUT,12,1,5,0.1867,0
0.5,37,8,RESOURCE_TAKEN,11,1,5,0.135,0
0.5,37,9,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,38,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,38,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,38,2,PARTNER_RESCUED,7,0,4,0.7,1
0.5,38,3,TIMEOUT,12,0,5,1.0,1
0.5,38,4,TIMEOUT,12,2,5,0.4802,0
0.5,38,5,TIMEOUT,12,2,5,0.4717,0
0.5,38,6,RESOURCE_TAKEN,11,0,5,0.39,0
0.5,38,7,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,38,8,TIMEOUT,12,1,5,0.1867,0
0.5,38,9,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,39,0,TIMEOUT,12,1,2,1.0,1
0.5,39,1,TIMEOUT,12,1,3,0.8215,1
0.5,39,2,TIMEOUT,12,0,4,0.6041,1
0.5,39,3,TIMEOUT,12,0,4,0.4717,0
0.5,39,4,TIMEOUT,12,2,4,0.4717,0
0.5,39,5,TIMEOUT,12,2,4,0.4717,0
0.5,39,6,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,39,7,RESOURCE_TAKEN,11,1,4,0.135,0
0.5,39,8,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,39,9,TIMEOUT,12,0,4,0.1867,0
0.5,40,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,40,1,TIMEOUT,12,0,3,1.0,1
0.5,40,2,TIMEOUT,12,1,4,0.6723,1
0.5,40,3,RESOURCE_TAKEN,12,0,5,0.5153,1
0.5,40,4,PARTNER_RESCUED,6,0,6,1.0,1
0.5,40,5,TIMEOUT,12,1,7,1.0,1
0.5,40,6,PARTNER_RESCUED,7,0,8,0.6857,1
0.5,40,7,TIMEOUT,12,1,9,1.0,1
0.5,40,8,TIMEOUT,12,3,10,0.6194,1
0.5,40,9,TIMEOUT,12,0,10,0.4717,0
0.5,41,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,41,1,TIMEOUT,12,0,3,1.0,1
0.5,41,2,TIMEOUT,12,2,4,0.6759,1
0.5,41,3,TIMEOUT,12,2,4,0.4878,0
0.5,41,4,TIMEOUT,12,1,4,0.4717,0
0.5,41,5,TIMEOUT,12,0,4,0.4717,0
0.5,41,6,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,41,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,41,8,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,41,9,TIMEOUT,12,2,4,0.1867,0
0.5,42,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,42,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,42,2,TIMEOUT,12,0,4,1.0,1
0.5,42,3,TIMEOUT,12,1,5,0.5526,1
0.5,42,4,TIMEOUT,12,1,5,0.4717,0
0.5,42,5,TIMEOUT,12,0,5,0.4717,0
0.5,42,6,TIMEOUT,12,1,5,0.4717,0
0.5,42,7,TIMEOUT,12,0,5,0.1867,0
0.5,42,8,RESOURCE_TAKEN,6,0,5,0.0017,0
0.5,42,9,RESOURCE_TAKEN,6,0,5,0.0017,0
0.5,43,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,43,1,TIMEOUT,12,2,3,1.0,1
0.5,43,2,TIMEOUT,12,2,4,0.674,1
0.5,43,3,TIMEOUT,12,2,5,0.5019,1
0.5,43,4,RESOURCE_TAKEN,12,0,5,0.4717,0
0.5,43,5,TIMEOUT,12,2,5,0.4717,0
0.5,43,6,TIMEOUT,12,2,5,0.4717,0
0.5,43,7,TIMEOUT,12,0,5,0.1867,0
0.5,43,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,43,9,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,44,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,44,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,44,2,TIMEOUT,12,1,4,1.0,1
0.5,44,3,TIMEOUT,12,0,5,0.5569,1
0.5,44,4,TIMEOUT,12,1,5,0.4717,0
0.5,44,5,TIMEOUT,12,0,5,0.4717,0
0.5,44,6,TIMEOUT,12,0,5,0.4717,0
0.5,44,7,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,44,8,RESOURCE_TAKEN,12,1,5,0.1867,0
0.5,44,9,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,45,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,45,1,TIMEOUT,12,0,3,1.0,1
0.5,45,2,TIMEOUT,12,2,4,0.7002,1
0.5,45,3,RESOURCE_TAKEN,11,0,4,0.473,0
0.5,45,4,TIMEOUT,12,0,4,0.4717,0
0.5,45,5,TIMEOUT,12,2,4,0.4717,0
0.5,45,6,TIMEOUT,12,0,4,0.1867,0
0.5,45,7,TIMEOUT,12,0,4,0.1867,0
0.5,45,8,RESOURCE_TAKEN,11,1,4,0.135,0
0.5,45,9,TIMEOUT,12,0,4,0.1867,0
0.5,46,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,46,1,TIMEOUT,12,0,3,1.0,1
0.5,46,2,TIMEOUT,12,0,4,0.6804,1
0.5,46,3,TIMEOUT,12,1,4,0.4865,0
0.5,46,4,RESOURCE_TAKEN,10,0,4,0.3417,0
0.5,46,5,TIMEOUT,12,2,4,0.4717,0
0.5,46,6,TIMEOUT,12,1,4,0.1867,0
0.5,46,7,RESOURCE_TAKEN,9,1,4,0.0567,0
0.5,46,8,TIMEOUT,12,0,4,0.1867,0
0.5,46,9,TIMEOUT,12,1,4,0.1867,0
0.5,47,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,47,1,TIMEOUT,12,1,3,1.0,1
0.5,47,2,TIMEOUT,12,2,4,0.6928,1
0.5,47,3,TIMEOUT,12,4,5,0.504,1
0.5,47,4,TIMEOUT,12,3,5,0.4717,0
0.5,47,5,TIMEOUT,12,2,5,0.4717,0
0.5,47,6,TIMEOUT,12,0,5,0.4717,0
0.5,47,7,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,47,8,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,47,9,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,48,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,48,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,48,2,TIMEOUT,12,0,4,1.0,1
0.5,48,3,TIMEOUT,12,1,5,0.5704,1
0.5,48,4,TIMEOUT,12,2,5,0.4717,0
0.5,48,5,TIMEOUT,12,1,5,0.4717,0
0.5,48,6,TIMEOUT,12,0,5,0.4717,0
0.5,48,7,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,48,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,48,9,RESOURCE_TAKEN,12,1,5,0.1867,0
0.5,49,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,49,1,TIMEOUT,12,1,3,1.0,1
0.5,49,2,TIMEOUT,12,1,4,0.6717,1
0.5,49,3,TIMEOUT,12,1,5,0.5003,1
0.5,49,4,TIMEOUT,12,0,5,0.4717,0
0.5,49,5,TIMEOUT,12,2,5,0.4717,0
0.5,49,6,TIMEOUT,12,2,5,0.4717,0
0.5,49,7,TIMEOUT,12,0,5,0.1867,0
0.5,49,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,49,9,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,50,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,50,1,TIMEOUT,12,1,3,1.0,1
0.5,50,2,TIMEOUT,12,0,4,0.683,1
0.5,50,3,TIMEOUT,12,1,4,0.4877,0
0.5,50,4,TIMEOUT,12,2,4,0.4717,0
0.5,50,5,TIMEOUT,12,0,4,0.4717,0
0.5,50,6,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,50,7,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,50,8,TIMEOUT,12,2,4,0.1867,0
0.5,50,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,51,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,51,1,TIMEOUT,12,0,3,1.0,1
0.5,51,2,TIMEOUT,12,0,4,0.6541,1
0.5,51,3,TIMEOUT,12,2,4,0.4964,0
0.5,51,4,TIMEOUT,12,3,4,0.4717,0
0.5,51,5,RESOURCE_TAKEN,11,0,4,0.39,0
0.5,51,6,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,51,7,TIMEOUT,12,0,4,0.1867,0
0.5,51,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,51,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,52,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,52,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,52,2,TIMEOUT,12,0,4,1.0,1
0.5,52,3,TIMEOUT,12,2,5,0.5476,1
0.5,52,4,TIMEOUT,12,1,5,0.4717,0
0.5,52,5,TIMEOUT,12,2,5,0.4717,0
0.5,52,6,RESOURCE_TAKEN,12,0,5,0.4717,0
0.5,52,7,TIMEOUT,12,0,5,0.1867,0
0.5,52,8,TIMEOUT,12,0,5,0.1867,0
0.5,52,9,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,53,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,53,1,TIMEOUT,12,0,3,1.0,1
0.5,53,2,TIMEOUT,12,1,4,0.6784,1
0.5,53,3,TIMEOUT,12,2,5,0.5074,1
0.5,53,4,RESOURCE_TAKEN,12,1,5,0.4717,0
0.5,53,5,PARTNER_DEAD,8,0,5,0.28,0
0.5,53,6,TIMEOUT,12,1,5,0.4717,0
0.5,53,7,TIMEOUT,12,0,5,0.1867,0
0.5,53,8,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,53,9,TIMEOUT,12,1,5,0.1867,0
0.5,54,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,54,1,TIMEOUT,12,0,3,1.0,1
0.5,54,2,TIMEOUT,12,0,4,0.7025,1
0.5,54,3,TIMEOUT,12,2,5,0.5083,1
0.5,54,4,TIMEOUT,12,0,5,0.4717,0
0.5,54,5,TIMEOUT,12,2,5,0.4717,0
0.5,54,6,TIMEOUT,12,0,5,0.4717,0
0.5,54,7,RESOURCE_TAKEN,10,1,5,0.0917,0
0.5,54,8,RESOURCE_TAKEN,6,0,5,0.0017,0
0.5,54,9,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,55,0,TIMEOUT,12,1,2,1.0,1
0.5,55,1,TIMEOUT,12,2,3,0.8468,1
0.5,55,2,TIMEOUT,12,0,4,0.555,1
0.5,55,3,TIMEOUT,12,1,4,0.4717,0
0.5,55,4,TIMEOUT,12,1,4,0.4717,0
0.5,55,5,TIMEOUT,12,1,4,0.4717,0
0.5,55,6,TIMEOUT,12,0,4,0.1867,0
0.5,55,7,TIMEOUT,12,0,4,0.1867,0
0.5,55,8,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,55,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,56,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,56,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,56,2,TIMEOUT,12,0,4,1.0,1
0.5,56,3,TIMEOUT,12,1,5,0.5529,1
0.5,56,4,RESOURCE_TAKEN,12,0,5,0.4717,0
0.5,56,5,PARTNER_DEAD,8,0,5,0.2532,0
0.5,56,6,TIMEOUT,12,2,5,0.4717,0
0.5,56,7,TIMEOUT,12,0,5,0.1867,0
0.5,56,8,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,56,9,TIMEOUT,12,1,5,0.1867,0
0.5,57,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,57,1,TIMEOUT,12,0,3,1.0,1
0.5,57,2,TIMEOUT,12,0,4,0.6567,1
0.5,57,3,TIMEOUT,12,1,4,0.4957,0
0.5,57,4,TIMEOUT,12,3,4,0.4717,0
0.5,57,5,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,57,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,57,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,57,8,TIMEOUT,12,0,4,0.1867,0
0.5,57,9,TIMEOUT,12,0,4,0.1867,0
0.5,58,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,58,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,58,2,TIMEOUT,12,1,4,1.0,1
0.5,58,3,TIMEOUT,12,2,5,0.5788,1
0.5,58,4,TIMEOUT,12,0,5,0.4717,0
0.5,58,5,TIMEOUT,12,2,5,0.4717,0
0.5,58,6,TIMEOUT,12,0,5,0.4717,0
0.5,58,7,TIMEOUT,12,0,5,0.1867,0
0.5,58,8,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,58,9,TIMEOUT,12,1,5,0.1867,0
0.5,59,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,59,1,TIMEOUT,12,1,3,1.0,1
0.5,59,2,TIMEOUT,12,0,4,0.7079,1
0.5,59,3,TIMEOUT,12,1,4,0.4954,0
0.5,59,4,TIMEOUT,12,0,4,0.4717,0
0.5,59,5,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,59,6,TIMEOUT,12,0,4,0.1867,0
0.5,59,7,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,59,8,TIMEOUT,12,0,4,0.1867,0
0.5,59,9,TIMEOUT,12,0,4,0.1867,0
0.5,60,0,TIMEOUT,12,1,2,1.0,1
0.5,60,1,TIMEOUT,12,0,3,0.8703,1
0.5,60,2,TIMEOUT,12,0,4,0.5893,1
0.5,60,3,RESOURCE_TAKEN,11,0,4,0.4209,0
0.5,60,4,TIMEOUT,12,1,4,0.4717,0
0.5,60,5,TIMEOUT,12,0,4,0.4717,0
0.5,60,6,TIMEOUT,12,0,4,0.1867,0
0.5,60,7,TIMEOUT,12,0,4,0.1867,0
0.5,60,8,TIMEOUT,12,0,4,0.1867,0
0.5,60,9,TIMEOUT,12,1,4,0.1867,0
0.5,61,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,61,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,61,2,TIMEOUT,12,2,4,1.0,1
0.5,61,3,TIMEOUT,12,0,5,0.5832,1
0.5,61,4,TIMEOUT,12,1,5,0.4717,0
0.5,61,5,TIMEOUT,12,0,5,0.4717,0
0.5,61,6,TIMEOUT,12,0,5,0.4717,0
0.5,61,7,TIMEOUT,12,0,5,0.1867,0
0.5,61,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,61,9,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,62,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,62,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,62,2,TIMEOUT,12,1,4,1.0,1
0.5,62,3,TIMEOUT,12,0,5,0.5378,1
0.5,62,4,TIMEOUT,12,1,5,0.4717,0
0.5,62,5,TIMEOUT,12,0,5,0.4717,0
0.5,62,6,TIMEOUT,12,0,5,0.4717,0
0.5,62,7,RESOURCE_TAKEN,6,0,5,0.0017,0
0.5,62,8,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,62,9,RESOURCE_TAKEN,6,0,5,0.0017,0
0.5,63,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,63,1,TIMEOUT,12,2,3,1.0,1
0.5,63,2,TIMEOUT,12,0,4,0.6411,1
0.5,63,3,TIMEOUT,12,0,5,0.5004,1
0.5,63,4,TIMEOUT,12,2,5,0.4717,0
0.5,63,5,TIMEOUT,12,0,5,0.4717,0
0.5,63,6,RESOURCE_TAKEN,9,0,5,0.2517,0
0.5,63,7,TIMEOUT,12,1,5,0.1867,0
0.5,63,8,RESOURCE_TAKEN,12,1,5,0.1867,0
0.5,63,9,RESOURCE_TAKEN,9,1,5,0.0567,0
0.5,64,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,64,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,64,2,TIMEOUT,12,0,4,1.0,1
0.5,64,3,TIMEOUT,12,0,5,0.5696,1
0.5,64,4,TIMEOUT,12,3,5,0.4717,0
0.5,64,5,RESOURCE_TAKEN,11,0,5,0.39,0
0.5,64,6,TIMEOUT,12,1,5,0.4717,0
0.5,64,7,RESOURCE_TAKEN,10,1,5,0.0917,0
0.5,64,8,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,64,9,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,65,0,TIMEOUT,12,1,2,1.0,1
0.5,65,1,TIMEOUT,12,2,3,0.8349,1
0.5,65,2,TIMEOUT,12,1,4,0.5665,1
0.5,65,3,TIMEOUT,12,2,4,0.4717,0
0.5,65,4,TIMEOUT,12,1,4,0.4717,0
0.5,65,5,TIMEOUT,12,0,4,0.4717,0
0.5,65,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,65,7,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,65,8,TIMEOUT,12,1,4,0.1867,0
0.5,65,9,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,66,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,66,1,TIMEOUT,12,1,3,1.0,1
0.5,66,2,RESOURCE_TAKEN,11,0,4,0.6624,1
0.5,66,3,TIMEOUT,12,0,5,1.0,1
0.5,66,4,TIMEOUT,12,1,6,1.0,1
0.5,66,5,TIMEOUT,12,1,7,0.9108,1
0.5,66,6,TIMEOUT,12,1,8,0.6214,1
0.5,66,7,TIMEOUT,12,0,8,0.4717,0
0.5,66,8,TIMEOUT,12,1,8,0.4717,0
0.5,66,9,RESOURCE_TAKEN,11,0,8,0.39,0
0.5,67,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,67,1,TIMEOUT,12,0,3,1.0,1
0.5,67,2,TIMEOUT,12,0,4,0.7109,1
0.5,67,3,TIMEOUT,12,0,4,0.4875,0
0.5,67,4,TIMEOUT,12,0,4,0.4717,0
0.5,67,5,TIMEOUT,12,0,4,0.4717,0
0.5,67,6,TIMEOUT,12,0,4,0.1867,0
0.5,67,7,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,67,8,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,67,9,TIMEOUT,12,0,4,0.1867,0
0.5,68,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,68,1,TIMEOUT,12,2,3,1.0,1
0.5,68,2,TIMEOUT,12,2,4,0.6599,1
0.5,68,3,TIMEOUT,12,0,4,0.4973,0
0.5,68,4,TIMEOUT,12,0,4,0.4717,0
0.5,68,5,TIMEOUT,12,0,4,0.4717,0
0.5,68,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,68,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,68,8,TIMEOUT,12,1,4,0.1867,0
0.5,68,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,69,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,69,1,TIMEOUT,12,1,3,1.0,1
0.5,69,2,TIMEOUT,12,1,4,0.6822,1
0.5,69,3,TIMEOUT,12,0,4,0.4802,0
0.5,69,4,TIMEOUT,12,0,4,0.4717,0
0.5,69,5,TIMEOUT,12,1,4,0.4717,0
0.5,69,6,TIMEOUT,12,0,4,0.1867,0
0.5,69,7,RESOURCE_TAKEN,11,1,4,0.135,0
0.5,69,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,69,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,70,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,70,1,TIMEOUT,12,0,3,1.0,1
0.5,70,2,TIMEOUT,12,0,4,0.6601,1
0.5,70,3,TIMEOUT,12,1,5,0.5114,1
0.5,70,4,TIMEOUT,12,1,5,0.4717,0
0.5,70,5,TIMEOUT,12,2,5,0.4717,0
0.5,70,6,RESOURCE_TAKEN,11,0,5,0.39,0
0.5,70,7,TIMEOUT,12,0,5,0.1867,0
0.5,70,8,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,70,9,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,71,0,TIMEOUT,12,1,2,1.0,1
0.5,71,1,TIMEOUT,12,0,3,0.8121,1
0.5,71,2,TIMEOUT,12,1,4,0.5587,1
0.5,71,3,TIMEOUT,12,3,4,0.4717,0
0.5,71,4,TIMEOUT,12,0,4,0.4717,0
0.5,71,5,TIMEOUT,12,1,4,0.4717,0
0.5,71,6,TIMEOUT,12,0,4,0.1867,0
0.5,71,7,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,71,8,TIMEOUT,12,0,4,0.1867,0
0.5,71,9,TIMEOUT,12,0,4,0.1867,0
0.5,72,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,72,1,TIMEOUT,12,1,3,1.0,1
0.5,72,2,PARTNER_RESCUED,7,0,3,0.3942,0
0.5,72,3,TIMEOUT,12,2,4,0.5638,1
0.5,72,4,TIMEOUT,12,2,4,0.4717,0
0.5,72,5,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,72,6,TIMEOUT,12,2,4,0.4717,0
0.5,72,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,72,8,TIMEOUT,12,0,4,0.1867,0
0.5,72,9,TIMEOUT,12,0,4,0.1867,0
0.5,73,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,73,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,73,2,PARTNER_RESCUED,7,0,4,0.7,1
0.5,73,3,TIMEOUT,12,1,5,1.0,1
0.5,73,4,TIMEOUT,12,1,5,0.4717,0
0.5,73,5,TIMEOUT,12,0,5,0.4717,0
0.5,73,6,TIMEOUT,12,2,5,0.4717,0
0.5,73,7,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,73,8,RESOURCE_TAKEN,9,1,5,0.0567,0
0.5,73,9,TIMEOUT,12,0,5,0.1867,0
0.5,74,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,74,1,TIMEOUT,12,0,3,1.0,1
0.5,74,2,TIMEOUT,12,2,4,0.6757,1
0.5,74,3,TIMEOUT,12,1,4,0.4857,0
0.5,74,4,TIMEOUT,12,2,4,0.4717,0
0.5,74,5,RESOURCE_TAKEN,11,0,4,0.39,0
0.5,74,6,TIMEOUT,12,0,4,0.1867,0
0.5,74,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,74,8,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,74,9,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,75,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,75,1,TIMEOUT,12,0,3,1.0,1
0.5,75,2,TIMEOUT,12,3,4,0.6709,1
0.5,75,3,TIMEOUT,12,2,4,0.4949,0
0.5,75,4,TIMEOUT,12,0,4,0.4717,0
0.5,75,5,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,75,6,TIMEOUT,12,1,4,0.1867,0
0.5,75,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,75,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,75,9,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,76,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,76,1,TIMEOUT,12,1,3,1.0,1
0.5,76,2,TIMEOUT,12,2,4,0.6786,1
0.5,76,3,TIMEOUT,12,0,5,0.5155,1
0.5,76,4,TIMEOUT,12,2,5,0.4717,0
0.5,76,5,RESOURCE_TAKEN,12,0,5,0.4717,0
0.5,76,6,TIMEOUT,12,2,5,0.4717,0
0.5,76,7,TIMEOUT,12,0,5,0.1867,0
0.5,76,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,76,9,TIMEOUT,12,1,5,0.1867,0
0.5,77,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,77,1,PARTNER_RESCUED,6,0,3,0.62,1
0.5,77,2,TIMEOUT,12,0,4,1.0,1
0.5,77,3,TIMEOUT,12,0,5,0.546,1
0.5,77,4,TIMEOUT,12,0,5,0.4717,0
0.5,77,5,TIMEOUT,12,2,5,0.4717,0
0.5,77,6,RESOURCE_TAKEN,11,1,5,0.39,0
0.5,77,7,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,77,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,77,9,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,78,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,78,1,TIMEOUT,12,0,3,1.0,1
0.5,78,2,TIMEOUT,12,0,4,0.6685,1
0.5,78,3,TIMEOUT,12,1,4,0.4964,0
0.5,78,4,TIMEOUT,12,1,4,0.4717,0
0.5,78,5,TIMEOUT,12,2,4,0.4717,0
0.5,78,6,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,78,7,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,78,8,TIMEOUT,12,1,4,0.1867,0
0.5,78,9,TIMEOUT,12,0,4,0.1867,0
0.5,79,0,TIMEOUT,12,1,2,1.0,1
