condition,sigma,seed_group,agent_id,episode_idx,outcome,rescued
treatment,0.4,3,17,12,PARTNER_RESCUED,1
treatment,0.4,3,17,13,PARTNER_RESCUED,1
treatment,0.4,3,17,14,PARTNER_RESCUED,1
treatment,0.4,3,17,15,PARTNER_RESCUED,1
treatment,0.4,3,17,16,PARTNER_RESCUED,1
treatment,0.4,3,17,17,PARTNER_RESCUED,1
treatment,0.4,3,17,18,PARTNER_RESCUED,1
treatment,0.4,3,17,19,PARTNER_RESCUED,1
treatment,0.4,3,18,0,PARTNER_RESCUED,1
treatment,0.4,3,18,1,PARTNER_RESCUED,1
treatment,0.4,3,18,2,PARTNER_RESCUED,1
treatment,0.4,3,18,3,PARTNER_RESCUED,1
treatment,0.4,3,18,4,PARTNER_RESCUED,1
treatment,0.4,3,18,5,PARTNER_RESCUED,1
treatment,0.4,3,18,6,PARTNER_RESCUED,1
treatment,0.4,3,18,7,PARTNER_RESCUED,1
treatment,0.4,3,18,8,PARTNER_RESCUED,1
treatment,0.4,3,18,9,PARTNER_RESCUED,1
treatment,0.4,3,18,10,PARTNER_RESCUED,1
treatment,0.4,3,18,11,PARTNER_RESCUED,1
treatment,0.4,3,18,12,TIMEOUT,0
treatment,0.4,3,18,13,PARTNER_RESCUED,1
treatment,0.4,3,18,14,PARTNER_RESCUED,1
treatment,0.4,3,18,15,PARTNER_RESCUED,1
treatment,0.4,3,18,16,PARTNER_DEAD,0
treatment,0.4,3,18,17,PARTNER_RESCUED,1
treatment,0.4,3,18,18,PARTNER_RESCUED,1
treatment,0.4,3,18,19,PARTNER_RESCUED,1
treatment,0.4,3,19,0,PARTNER_RESCUED,1
treatment,0.4,3,19,1,PARTNER_RESCUED,1
treatment,0.4,3,19,2,PARTNER_RESCUED,1
treatment,0.4,3,19,3,TIMEOUT,0
treatment,0.4,3,19,4,TIMEOUT,0
treatment,0.4,3,19,5,PARTNER_RESCUED,1
treatment,0.4,3,19,6,PARTNER_RESCUED,1
treatment,0.4,3,19,7,PARTNER_RESCUED,1
treatment,0.4,3,19,8,PARTNER_RESCUED,1
treatment,0.4,3,19,9,TIMEOUT,0
treatment,0.4,3,19,10,PARTNER_RESCUED,1
treatment,0.4,3,19,11,PARTNER_RESCUED,1
treatment,0.4,3,19,12,PARTNER_RESCUED,1
treatment,0.4,3,19,13,PARTNER_RESCUED,1
treatment,0.4,3,19,14,PARTNER_RESCUED,1
treatment,0.4,3,19,15,PARTNER_RESCUED,1
treatment,0.4,3,19,16,PARTNER_RESCUED,1
treatment,0.4,3,19,17,PARTNER_RESCUED,1
treatment,0.4,3,19,18,PARTNER_RESCUED,1
treatment,0.4,3,19,19,PARTNER_RESCUED,1
treatment,0.4,3,20,0,PARTNER_RESCUED,1
treatment,0.4,3,20,1,PARTNER_RESCUED,1
treatment,0.4,3,20,2,PARTNER_RESCUED,1
treatment,0.4,3,20,3,PARTNER_RESCUED,1
treatment,0.4,3,20,4,PARTNER_RESCUED,1
treatment,0.4,3,20,5,PARTNER_RESCUED,1
treatment,0.4,3,20,6,PARTNER_RESCUED,1
treatment,0.4,3,20,7,PARTNER_RESCUED,1
treatment,0.4,3,20,8,PARTNER_RESCUED,1
treatment,0.4,3,20,9,PARTNER_RESCUED,1
treatment,0.4,3,20,10,PARTNER_RESCUED,1
treatment,0.4,3,20,11,PARTNER_RESCUED,1
treatment,0.4,3,20,12,PARTNER_RESCUED,1
treatment,0.4,3,20,13,PARTNER_RESCUED,1
treatment,0.4,3,20,14,PARTNER_RESCUED,1
treatment,0.4,3,20,15,TIMEOUT,0
treatment,0.4,3,20,16,PARTNER_RESCUED,1
treatment,0.4,3,20,17,PARTNER_RESCUED,1
treatment,0.4,3,20,18,PARTNER_RESCUED,1
treatment,0.4,3,20,19,PARTNER_RESCUED,1
treatment,0.4,3,21,0,PARTNER_RESCUED,1
treatment,0.4,3,21,1,PARTNER_RESCUED,1
treatment,0.4,3,21,2,PARTNER_RESCUED,1
treatment,0.4,3,21,3,PARTNER_RESCUED,1
treatment,0.4,3,21,4,PARTNER_RESCUED,1
treatment,0.4,3,21,5,PARTNER_RESCUED,1
treatment,0.4,3,21,6,PARTNER_RESCUED,1
treatment,0.4,3,21,7,PARTNER_RESCUED,1
treatment,0.4,3,21,8,PARTNER_RESCUED,1
treatment,0.4,3,21,9,PARTNER_RESCUED,1
treatment,0.4,3,21,10,PARTNER_RESCUED,1
treatment,0.4,3,21,11,PARTNER_RESCUED,1
treatment,0.4,3,21,12,PARTNER_RESCUED,1
treatment,0.4,3,21,13,PARTNER_RESCUED,1
treatment,0.4,3,21,14,PARTNER_RESCUED,1
treatment,0.4,3,21,15,PARTNER_RESCUED,1
treatment,0.4,3,21,16,PARTNER_RESCUED,1
treatment,0.4,3,21,17,PARTNER_RESCUED,1
treatment,0.4,3,21,18,PARTNER_RESCUED,1
treatment,0.4,3,21,19,PARTNER_RESCUED,1
treatment,0.4,3,22,0,PARTNER_RESCUED,1
treatment,0.4,3,22,1,PARTNER_RESCUED,1
treatment,0.4,3,22,2,PARTNER_RESCUED,1
treatment,0.4,3,22,3,PARTNER_RESCUED,1
treatment,0.4,3,22,4,PARTNER_RESCUED,1
treatment,0.4,3,22,5,PARTNER_RESCUED,1
treatment,0.4,3,22,6,PARTNER_RESCUED,1
treatment,0.4,3,22,7,PARTNER_RESCUED,1
treatment,0.4,3,22,8,PARTNER_RESCUED,1
treatment,0.4,3,22,9,PARTNER_RESCUED,1
treatment,0.4,3,22,10,PARTNER_RESCUED,1
treatment,0.4,3,22,11,PARTNER_DEAD,0
treatment,0.4,3,22,12,PARTNER_RESCUED,1
treatment,0.4,3,22,13,PARTNER_RESCUED,1
treatment,0.4,3,22,14,PARTNER_RESCUED,1
treatment,0.4,3,22,15,PARTNER_RESCUED,1
treatment,0.4,3,22,16,PARTNER_RESCUED,1
treatment,0.4,3,22,17,PARTNER_RESCUED,1
treatment,0.4,3,22,18,PARTNER_RESCUED,1
treatment,0.4,3,22,19,PARTNER_RESCUED,1
treatment,0.4,3,23,0,PARTNER_RESCUED,1
treatment,0.4,3,23,1,TIMEOUT,0
treatment,0.4,3,23,2,PARTNER_RESCUED,1
treatment,0.4,3,23,3,PARTNER_RESCUED,1
treatment,0.4,3,23,4,PARTNER_RESCUED,1
treatment,0.4,3,23,5,PARTNER_RESCUED,1
treatment,0.4,3,23,6,PARTNER_RESCUED,1
treatment,0.4,3,23,7,PARTNER_RESCUED,1
treatment,0.4,3,23,8,PARTNER_RESCUED,1
treatment,0.4,3,23,9,PARTNER_RESCUED,1
treatment,0.4,3,23,10,PARTNER_RESCUED,1
treatment,0.4,3,23,11,PARTNER_RESCUED,1
treatment,0.4,3,23,12,PARTNER_RESCUED,1
treatment,0.4,3,23,13,PARTNER_RESCUED,1
treatment,0.4,3,23,14,PARTNER_RESCUED,1
treatment,0.4,3,23,15,PARTNER_RESCUED,1
treatment,0.4,3,23,16,PARTNER_RESCUED,1
treatment,0.4,3,23,17,PARTNER_RESCUED,1
treatment,0.4,3,23,18,PARTNER_RESCUED,1
treatment,0.4,3,23,19,PARTNER_RESCUED,1
treatment,0.4,3,24,0,PARTNER_RESCUED,1
treatment,0.4,3,24,1,TIMEOUT,0
treatment,0.4,3,24,2,TIMEOUT,0
treatment,0.4,3,24,3,PARTNER_RESCUED,1
treatment,0.4,3,24,4,PARTNER_RESCUED,1
treatment,0.4,3,24,5,PARTNER_RESCUED,1
treatment,0.4,3,24,6,PARTNER_RESCUED,1
treatment,0.4,3,24,7,PARTNER_RESCUED,1
treatment,0.4,3,24,8,PARTNER_RESCUED,1
treatment,0.4,3,24,9,PARTNER_RESCUED,1
treatment,0.4,3,24,10,PARTNER_RESCUED,1
treatment,0.4,3,24,11,TIMEOUT,0
treatment,0.4,3,24,12,TIMEOUT,0
treatment,0.4,3,24,13,PARTNER_RESCUED,1
treatment,0.4,3,24,14,PARTNER_RESCUED,1
treatment,0.4,3,24,15,PARTNER_RESCUED,1
treatment,0.4,3,24,16,PARTNER_RESCUED,1
treatment,0.4,3,24,17,PARTNER_RESCUED,1
treatment,0.4,3,24,18,PARTNER_RESCUED,1
treatment,0.4,3,24,19,PARTNER_RESCUED,1
treatment,0.4,4,0,0,PARTNER_RESCUED,1
treatment,0.4,4,0,1,TIMEOUT,0
treatment,0.4,4,0,2,PARTNER_RESCUED,1
treatment,0.4,4,0,3,PARTNER_RESCUED,1
treatment,0.4,4,0,4,PARTNER_RESCUED,1
treatment,0.4,4,0,5,PARTNER_RESCUED,1
treatment,0.4,4,0,6,PARTNER_RESCUED,1
treatment,0.4,4,0,7,PARTNER_RESCUED,1
treatment,0.4,4,0,8,PARTNER_RESCUED,1
treatment,0.4,4,0,9,PARTNER_RESCUED,1
treatment,0.4,4,0,10,PARTNER_RESCUED,1
treatment,0.4,4,0,11,PARTNER_RESCUED,1
treatment,0.4,4,0,12,PARTNER_RESCUED,1
treatment,0.4,4,0,13,PARTNER_RESCUED,1
treatment,0.4,4,0,14,PARTNER_RESCUED,1
treatment,0.4,4,0,15,PARTNER_RESCUED,1
treatment,0.4,4,0,16,TIMEOUT,0
treatment,0.4,4,0,17,PARTNER_RESCUED,1
treatment,0.4,4,0,18,PARTNER_RESCUED,1
treatment,0.4,4,0,19,TIMEOUT,0
treatment,0.4,4,1,0,PARTNER_RESCUED,1
treatment,0.4,4,1,1,PARTNER_RESCUED,1
treatment,0.4,4,1,2,TIMEOUT,0
treatment,0.4,4,1,3,PARTNER_RESCUED,1
treatment,0.4,4,1,4,PARTNER_RESCUED,1
treatment,0.4,4,1,5,PARTNER_RESCUED,1
treatment,0.4,4,1,6,TIMEOUT,0
treatment,0.4,4,1,7,PARTNER_RESCUED,1
treatment,0.4,4,1,8,PARTNER_RESCUED,1
treatment,0.4,4,1,9,PARTNER_RESCUED,1
treatment,0.4,4,1,10,PARTNER_RESCUED,1
treatment,0.4,4,1,11,PARTNER_RESCUED,1
treatment,0.4,4,1,12,PARTNER_RESCUED,1
treatment,0.4,4,1,13,PARTNER_RESCUED,1
treatment,0.4,4,1,14,PARTNER_RESCUED,1
treatment,0.4,4,1,15,PARTNER_RESCUED,1
treatment,0.4,4,1,16,PARTNER_RESCUED,1
treatment,0.4,4,1,17,PARTNER_RESCUED,1
treatment,0.4,4,1,18,TIMEOUT,0
treatment,0.4,4,1,19,TIMEOUT,0
treatment,0.4,4,2,0,PARTNER_RESCUED,1
treatment,0.4,4,2,1,PARTNER_RESCUED,1
treatment,0.4,4,2,2,PARTNER_RESCUED,1
treatment,0.4,4,2,3,PARTNER_RESCUED,1
treatment,0.4,4,2,4,PARTNER_RESCUED,1
treatment,0.4,4,2,5,PARTNER_RESCUED,1
treatment,0.4,4,2,6,PARTNER_RESCUED,1
treatment,0.4,4,2,7,PARTNER_RESCUED,1
treatment,0.4,4,2,8,PARTNER_RESCUED,1
treatment,0.4,4,2,9,PARTNER_RESCUED,1
treatment,0.4,4,2,10,PARTNER_RESCUED,1
treatment,0.4,4,2,11,PARTNER_RESCUED,1
treatment,0.4,4,2,12,PARTNER_RESCUED,1
treatment,0.4,4,2,13,PARTNER_RESCUED,1
treatment,0.4,4,2,14,PARTNER_RESCUED,1
treatment,0.4,4,2,15,PARTNER_RESCUED,1
treatment,0.4,4,2,16,PARTNER_RESCUED,1
treatment,0.4,4,2,17,PARTNER_RESCUED,1
treatment,0.4,4,2,18,PARTNER_RESCUED,1
treatment,0.4,4,2,19,PARTNER_RESCUED,1
treatment,0.4,4,3,0,PARTNER_RESCUED,1
treatment,0.4,4,3,1,TIMEOUT,0
treatment,0.4,4,3,2,TIMEOUT,0
treatment,0.4,4,3,3,RESOURCE_TAKEN,0
treatment,0.4,4,3,4,PARTNER_RESCUED,1
treatment,0.4,4,3,5,PARTNER_RESCUED,1
treatment,0.4,4,3,6,PARTNER_RESCUED,1
treatment,0.4,4,3,7,PARTNER_RESCUED,1
treatment,0.4,4,3,8,TIMEOUT,0
treatment,0.4,4,3,9,PARTNER_RESCUED,1
treatment,0.4,4,3,10,PARTNER_RESCUED,1
treatment,0.4,4,3,11,PARTNER_RESCUED,1
treatment,0.4,4,3,12,PARTNER_RESCUED,1
treatment,0.4,4,3,13,PARTNER_RESCUED,1
treatment,0.4,4,3,14,PARTNER_RESCUED,1
treatment,0.4,4,3,15,TIMEOUT,0
treatment,0.4,4,3,16,TIMEOUT,0
treatment,0.4,4,3,17,PARTNER_RESCUED,1
treatment,0.4,4,3,18,PARTNER_RESCUED,1
treatment,0.4,4,3,19,PARTNER_RESCUED,1
treatment,0.4,4,4,0,PARTNER_RESCUED,1
treatment,0.4,4,4,1,PARTNER_RESCUED,1
treatment,0.4,4,4,2,PARTNER_RESCUED,1
treatment,0.4,4,4,3,PARTNER_RESCUED,1
treatment,0.4,4,4,4,TIMEOUT,0
treatment,0.4,4,4,5,TIMEOUT,0
treatment,0.4,4,4,6,PARTNER_RESCUED,1
treatment,0.4,4,4,7,PARTNER_RESCUED,1
treatment,0.4,4,4,8,TIMEOUT,0
treatment,0.4,4,4,9,PARTNER_RESCUED,1
treatment,0.4,4,4,10,PARTNER_RESCUED,1
treatment,0.4,4,4,11,PARTNER_RESCUED,1
treatment,0.4,4,4,12,PARTNER_RESCUED,1
treatment,0.4,4,4,13,PARTNER_RESCUED,1
treatment,0.4,4,4,14,PARTNER_RESCUED,1
treatment,0.4,4,4,15,PARTNER_RESCUED,1
treatment,0.4,4,4,16,PARTNER_RESCUED,1
treatment,0.4,4,4,17,PARTNER_RESCUED,1
treatment,0.4,4,4,18,TIMEOUT,0
treatment,0.4,4,4,19,PARTNER_RESCUED,1
treatment,0.4,4,5,0,PARTNER_RESCUED,1
treatment,0.4,4,5,1,PARTNER_RESCUED,1
treatment,0.4,4,5,2,PARTNER_RESCUED,1
treatment,0.4,4,5,3,TIMEOUT,0
treatment,0.4,4,5,4,PARTNER_RESCUED,1
treatment,0.4,4,5,5,PARTNER_RESCUED,1
treatment,0.4,4,5,6,PARTNER_RESCUED,1
treatment,0.4,4,5,7,PARTNER_RESCUED,1
treatment,0.4,4,5,8,PARTNER_RESCUED,1
treatment,0.4,4,5,9,PARTNER_RESCUED,1
treatment,0.4,4,5,10,PARTNER_RESCUED,1
treatment,0.4,4,5,11,PARTNER_RESCUED,1
treatment,0.4,4,5,12,PARTNER_RESCUED,1
treatment,0.4,4,5,13,TIMEOUT,0
treatment,0.4,4,5,14,PARTNER_RESCUED,1
treatment,0.4,4,5,15,TIMEOUT,0
treatment,0.4,4,5,16,PARTNER_RESCUED,1
treatment,0.4,4,5,17,PARTNER_RESCUED,1
treatment,0.4,4,5,18,PARTNER_RESCUED,1
treatment,0.4,4,5,19,PARTNER_RESCUED,1
treatment,0.4,4,6,0,PARTNER_RESCUED,1
treatment,0.4,4,6,1,PARTNER_RESCUED,1
treatment,0.4,4,6,2,TIMEOUT,0
treatment,0.4,4,6,3,PARTNER_RESCUED,1
treatment,0.4,4,6,4,PARTNER_RESCUED,1
treatment,0.4,4,6,5,PARTNER_RESCUED,1
treatment,0.4,4,6,6,PARTNER_RESCUED,1
treatment,0.4,4,6,7,TIMEOUT,0
treatment,0.4,4,6,8,PARTNER_RESCUED,1
treatment,0.4,4,6,9,PARTNER_RESCUED,1
treatment,0.4,4,6,10,PARTNER_RESCUED,1
treatment,0.4,4,6,11,PARTNER_RESCUED,1
treatment,0.4,4,6,12,PARTNER_RESCUED,1
treatment,0.4,4,6,13,PARTNER_RESCUED,1
treatment,0.4,4,6,14,PARTNER_RESCUED,1
treatment,0.4,4,6,15,PARTNER_RESCUED,1
treatment,0.4,4,6,16,TIMEOUT,0
treatment,0.4,4,6,17,TIMEOUT,0
treatment,0.4,4,6,18,TIMEOUT,0
treatment,0.4,4,6,19,PARTNER_RESCUED,1
treatment,0.4,4,7,0,PARTNER_RESCUED,1
treatment,0.4,4,7,1,PARTNER_RESCUED,1
treatment,0.4,4,7,2,PARTNER_RESCUED,1
treatment,0.4,4,7,3,PARTNER_RESCUED,1
treatment,0.4,4,7,4,PARTNER_RESCUED,1
treatment,0.4,4,7,5,TIMEOUT,0
treatment,0.4,4,7,6,PARTNER_RESCUED,1
treatment,0.4,4,7,7,PARTNER_RESCUED,1
treatment,0.4,4,7,8,PARTNER_RESCUED,1
treatment,0.4,4,7,9,PARTNER_RESCUED,1
treatment,0.4,4,7,10,PARTNER_RESCUED,1
treatment,0.4,4,7,11,PARTNER_RESCUED,1
treatment,0.4,4,7,12,PARTNER_RESCUED,1
treatment,0.4,4,7,13,PARTNER_RESCUED,1
treatment,0.4,4,7,14,PARTNER_RESCUED,1
treatment,0.4,4,7,15,TIMEOUT,0
treatment,0.4,4,7,16,RESOURCE_TAKEN,0
treatment,0.4,4,7,17,PARTNER_RESCUED,1
treatment,0.4,4,7,18,PARTNER_RESCUED,1
treatment,0.4,4,7,19,PARTNER_RESCUED,1
treatment,0.4,4,8,0,PARTNER_RESCUED,1
treatment,0.4,4,8,1,PARTNER_RESCUED,1
treatment,0.4,4,8,2,PARTNER_RESCUED,1
treatment,0.4,4,8,3,PARTNER_RESCUED,1
treatment,0.4,4,8,4,PARTNER_RESCUED,1
treatment,0.4,4,8,5,PARTNER_RESCUED,1
treatment,0.4,4,8,6,TIMEOUT,0
treatment,0.4,4,8,7,PARTNER_RESCUED,1
treatment,0.4,4,8,8,PARTNER_RESCUED,1
treatment,0.4,4,8,9,PARTNER_RESCUED,1
treatment,0.4,4,8,10,PARTNER_RESCUED,1
treatment,0.4,4,8,11,PARTNER_RESCUED,1
treatment,0.4,4,8,12,PARTNER_RESCUED,1
treatment,0.4,4,8,13,PARTNER_RESCUED,1
treatment,0.4,4,8,14,PARTNER_RESCUED,1
treatment,0.4,4,8,15,PARTNER_RESCUED,1
treatment,0.4,4,8,16,PARTNER_RESCUED,1
treatment,0.4,4,8,17,PARTNER_RESCUED,1
treatment,0.4,4,8,18,TIMEOUT,0
treatment,0.4,4,8,19,PARTNER_RESCUED,1
treatment,0.4,4,9,0,PARTNER_RESCUED,1
treatment,0.4,4,9,1,PARTNER_RESCUED,1
treatment,0.4,4,9,2,RESOURCE_TAKEN,0
treatment,0.4,4,9,3,TIMEOUT,0
treatment,0.4,4,9,4,RESOURCE_TAKEN,0
treatment,0.4,4,9,5,PARTNER_RESCUED,1
treatment,0.4,4,9,6,PARTNER_RESCUED,1
treatment,0.4,4,9,7,PARTNER_RESCUED,1
treatment,0.4,4,9,8,PARTNER_RESCUED,1
treatment,0.4,4,9,9,PARTNER_RESCUED,1
treatment,0.4,4,9,10,TIMEOUT,0
treatment,0.4,4,9,11,PARTNER_RESCUED,1
treatment,0.4,4,9,12,PARTNER_RESCUED,1
treatment,0.4,4,9,13,PARTNER_RESCUED,1
treatment,0.4,4,9,14,PARTNER_RESCUED,1
treatment,0.4,4,9,15,PARTNER_RESCUED,1
treatment,0.4,4,9,16,PARTNER_RESCUED,1
treatment,0.4,4,9,17,TIMEOUT,0
treatment,0.4,4,9,18,RESOURCE_TAKEN,0
treatment,0.4,4,9,19,PARTNER_RESCUED,1
treatment,0.4,4,10,0,PARTNER_RESCUED,1
treatment,0.4,4,10,1,TIMEOUT,0
treatment,0.4,4,10,2,PARTNER_RESCUED,1
treatment,0.4,4,10,3,PARTNER_RESCUED,1
treatment,0.4,4,10,4,PARTNER_RESCUED,1
treatment,0.4,4,10,5,PARTNER_RESCUED,1
treatment,0.4,4,10,6,PARTNER_RESCUED,1
treatment,0.4,4,10,7,PARTNER_RESCUED,1
treatment,0.4,4,10,8,PARTNER_RESCUED,1
treatment,0.4,4,10,9,PARTNER_RESCUED,1
treatment,0.4,4,10,10,PARTNER_RESCUED,1
treatment,0.4,4,10,11,PARTNER_RESCUED,1
treatment,0.4,4,10,12,PARTNER_RESCUED,1
treatment,0.4,4,10,13,PARTNER_RESCUED,1
treatment,0.4,4,10,14,PARTNER_RESCUED,1
treatment,0.4,4,10,15,PARTNER_RESCUED,1
treatment,0.4,4,10,16,PARTNER_RESCUED,1
treatment,0.4,4,10,17,PARTNER_RESCUED,1
treatment,0.4,4,10,18,TIMEOUT,0
treatment,0.4,4,10,19,PARTNER_RESCUED,1
treatment,0.4,4,11,0,PARTNER_RESCUED,1
treatment,0.4,4,11,1,TIMEOUT,0
treatment,0.4,4,11,2,PARTNER_RESCUED,1
treatment,0.4,4,11,3,PARTNER_RESCUED,1
treatment,0.4,4,11,4,PARTNER_RESCUED,1
treatment,0.4,4,11,5,PARTNER_RESCUED,1
treatment,0.4,4,11,6,PARTNER_RESCUED,1
treatment,0.4,4,11,7,PARTNER_RESCUED,1
treatment,0.4,4,11,8,PARTNER_RESCUED,1
treatment,0.4,4,11,9,PARTNER_RESCUED,1
treatment,0.4,4,11,10,PARTNER_RESCUED,1
treatment,0.4,4,11,11,PARTNER_RESCUED,1
treatment,0.4,4,11,12,TIMEOUT,0
treatment,0.4,4,11,13,PARTNER_RESCUED,1
treatment,0.4,4,11,14,PARTNER_RESCUED,1
treatment,0.4,4,11,15,PARTNER_RESCUED,1
treatment,0.4,4,11,16,PARTNER_RESCUED,1
treatment,0.4,4,11,17,PARTNER_RESCUED,1
treatment,0.4,4,11,18,PARTNER_RESCUED,1
treatment,0.4,4,11,19,PARTNER_RESCUED,1
treatment,0.4,4,12,0,PARTNER_RESCUED,1
treatment,0.4,4,12,1,PARTNER_RESCUED,1
treatment,0.4,4,12,2,PARTNER_RESCUED,1
treatment,0.4,4,12,3,PARTNER_RESCUED,1
treatment,0.4,4,12,4,PARTNER_RESCUED,1
treatment,0.4,4,12,5,TIMEOUT,0
treatment,0.4,4,12,6,PARTNER_RESCUED,1
treatment,0.4,4,12,7,PARTNER_RESCUED,1
treatment,0.4,4,12,8,PARTNER_RESCUED,1
treatment,0.4,4,12,9,PARTNER_RESCUED,1
treatment,0.4,4,12,10,PARTNER_RESCUED,1
treatment,0.4,4,12,11,TIMEOUT,0
treatment,0.4,4,12,12,RESOURCE_TAKEN,0
treatment,0.4,4,12,13,PARTNER_RESCUED,1
treatment,0.4,4,12,14,PARTNER_RESCUED,1
treatment,0.4,4,12,15,PARTNER_RESCUED,1
treatment,0.4,4,12,16,PARTNER_RESCUED,1
treatment,0.4,4,12,17,PARTNER_RESCUED,1
treatment,0.4,4,12,18,PARTNER_RESCUED,1
treatment,0.4,4,12,19,PARTNER_RESCUED,1
treatment,0.4,4,13,0,TIMEOUT,0
treatment,0.4,4,13,1,PARTNER_RESCUED,1
treatment,0.4,4,13,2,PARTNER_RESCUED,1
treatment,0.4,4,13,3,PARTNER_RESCUED,1
treatment,0.4,4,13,4,PARTNER_RESCUED,1
treatment,0.4,4,13,5,PARTNER_RESCUED,1
treatment,0.4,4,13,6,RESOURCE_TAKEN,0
treatment,0.4,4,13,7,PARTNER_RESCUED,1
treatment,0.4,4,13,8,PARTNER_RESCUED,1
treatment,0.4,4,13,9,PARTNER_RESCUED,1
treatment,0.4,4,13,10,TIMEOUT,0
treatment,0.4,4,13,11,PARTNER_RESCUED,1
treatment,0.4,4,13,12,PARTNER_RESCUED,1
treatment,0.4,4,13,13,PARTNER_RESCUED,1
treatment,0.4,4,13,14,PARTNER_RESCUED,1
treatment,0.4,4,13,15,PARTNER_RESCUED,1
treatment,0.4,4,13,16,TIMEOUT,0
treatment,0.4,4,13,17,PARTNER_RESCUED,1
treatment,0.4,4,13,18,PARTNER_RESCUED,1
treatment,0.4,4,13,19,PARTNER_RESCUED,1
treatment,0.4,4,14,0,PARTNER_RESCUED,1
treatment,0.4,4,14,1,PARTNER_RESCUED,1
treatment,0.4,4,14,2,TIMEOUT,0
treatment,0.4,4,14,3,TIMEOUT,0
treatment,0.4,4,14,4,TIMEOUT,0
treatment,0.4,4,14,5,PARTNER_RESCUED,1
treatment,0.4,4,14,6,TIMEOUT,0
treatment,0.4,4,14,7,PARTNER_RESCUED,1
treatment,0.4,4,14,8,PARTNER_RESCUED,1
treatment,0.4,4,14,9,PARTNER_RESCUED,1
treatment,0.4,4,14,10,PARTNER_RESCUED,1
treatment,0.4,4,14,11,PARTNER_RESCUED,1
treatment,0.4,4,14,12,PARTNER_RESCUED,1
treatment,0.4,4,14,13,PARTNER_RESCUED,1
treatment,0.4,4,14,14,PARTNER_RESCUED,1
treatment,0.4,4,14,15,PARTNER_RESCUED,1
treatment,0.4,4,14,16,PARTNER_RESCUED,1
treatment,0.4,4,14,17,PARTNER_RESCUED,1
treatment,0.4,4,14,18,PARTNER_RESCUED,1
treatment,0.4,4,14,19,PARTNER_RESCUED,1
treatment,0.4,4,15,0,PARTNER_RESCUED,1
treatment,0.4,4,15,1,PARTNER_RESCUED,1
treatment,0.4,4,15,2,TIMEOUT,0
treatment,0.4,4,15,3,PARTNER_RESCUED,1
treatment,0.4,4,15,4,PARTNER_RESCUED,1
treatment,0.4,4,15,5,PARTNER_RESCUED,1
treatment,0.4,4,15,6,PARTNER_RESCUED,1
treatment,0.4,4,15,7,PARTNER_RESCUED,1
treatment,0.4,4,15,8,PARTNER_RESCUED,1
treatment,0.4,4,15,9,PARTNER_RESCUED,1
treatment,0.4,4,15,10,PARTNER_RESCUED,1
treatment,0.4,4,15,11,PARTNER_RESCUED,1
treatment,0.4,4,15,12,PARTNER_RESCUED,1
treatment,0.4,4,15,13,PARTNER_RESCUED,1
treatment,0.4,4,15,14,TIMEOUT,0
treatment,0.4,4,15,15,PARTNER_RESCUED,1
treatment,0.4,4,15,16,PARTNER_RESCUED,1
treatment,0.4,4,15,17,PARTNER_RESCUED,1
treatment,0.4,4,15,18,PARTNER_RESCUED,1
treatment,0.4,4,15,19,PARTNER_RESCUED,1
treatment,0.4,4,16,0,PARTNER_RESCUED,1
treatment,0.4,4,16,1,PARTNER_RESCUED,1
treatment,0.4,4,16,2,TIMEOUT,0
treatment,0.4,4,16,3,PARTNER_RESCUED,1
treatment,0.4,4,16,4,PARTNER_RESCUED,1
treatment,0.4,4,16,5,PARTNER_RESCUED,1
treatment,0.4,4,16,6,PARTNER_RESCUED,1
treatment,0.4,4,16,7,PARTNER_RESCUED,1
treatment,0.4,4,16,8,PARTNER_RESCUED,1
treatment,0.4,4,16,9,PARTNER_RESCUED,1
treatment,0.4,4,16,10,PARTNER_RESCUED,1
treatment,0.4,4,16,11,PARTNER_RESCUED,1
treatment,0.4,4,16,12,PARTNER_RESCUED,1
treatment,0.4,4,16,13,PARTNER_RESCUED,1
treatment,0.4,4,16,14,TIMEOUT,0
treatment,0.4,4,16,15,PARTNER_RESCUED,1
treatment,0.4,4,16,16,TIMEOUT,0
treatment,0.4,4,16,17,TIMEOUT,0
treatment,0.4,4,16,18,RESOURCE_TAKEN,0
treatment,0.4,4,16,19,PARTNER_RESCUED,1
treatment,0.4,4,17,0,PARTNER_RESCUED,1
treatment,0.4,4,17,1,PARTNER_RESCUED,1
treatment,0.4,4,17,2,TIMEOUT,0
treatment,0.4,4,17,3,PARTNER_RESCUED,1
treatment,0.4,4,17,4,TIMEOUT,0
treatment,0.4,4,17,5,PARTNER_RESCUED,1
treatment,0.4,4,17,6,PARTNER_RESCUED,1
treatment,0.4,4,17,7,PARTNER_RESCUED,1
treatment,0.4,4,17,8,PARTNER_RESCUED,1
treatment,0.4,4,17,9,PARTNER_RESCUED,1
treatment,0.4,4,17,10,PARTNER_RESCUED,1
treatment,0.4,4,17,11,PARTNER_RESCUED,1
treatment,0.4,4,17,12,PARTNER_RESCUED,1
treatment,0.4,4,17,13,PARTNER_RESCUED,1
treatment,0.4,4,17,14,PARTNER_RESCUED,1
treatment,0.4,4,17,15,TIMEOUT,0
treatment,0.4,4,17,16,TIMEOUT,0
treatment,0.4,4,17,17,TIMEOUT,0
treatment,0.4,4,17,18,PARTNER_RESCUED,1
