sigma,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.1,14,0,PARTNER_RESCUED,1,2,0
0.1,14,1,PARTNER_RESCUED,1,3,0
0.1,14,2,TIMEOUT,0,4,1
0.1,14,3,TIMEOUT,0,5,1
0.1,14,4,TIMEOUT,0,6,0
0.1,14,5,TIMEOUT,0,7,0
0.1,14,6,PARTNER_RESCUED,1,8,0
0.1,14,7,PARTNER_RESCUED,1,9,0
0.1,14,8,TIMEOUT,0,10,1
0.1,14,9,PARTNER_RESCUED,1,11,0
0.1,14,10,PARTNER_RESCUED,1,12,0
0.1,14,11,PARTNER_RESCUED,1,13,0
0.1,14,12,PARTNER_RESCUED,1,14,0
0.1,14,13,TIMEOUT,0,15,0
0.1,14,14,PARTNER_RESCUED,1,16,0
0.1,14,15,PARTNER_RESCUED,1,17,0
0.1,14,16,PARTNER_RESCUED,1,18,0
0.1,14,17,TIMEOUT,0,19,1
0.1,14,18,TIMEOUT,0,20,1
0.1,14,19,PARTNER_RESCUED,1,21,0
0.1,15,0,PARTNER_RESCUED,1,2,0
0.1,15,1,PARTNER_RESCUED,1,3,0
0.1,15,2,PARTNER_RESCUED,1,4,0
0.1,15,3,PARTNER_RESCUED,1,5,0
0.1,15,4,TIMEOUT,0,6,1
0.1,15,5,TIMEOUT,0,7,2
0.1,15,6,TIMEOUT,0,8,1
0.1,15,7,PARTNER_RESCUED,1,9,0
0.1,15,8,PARTNER_RESCUED,1,10,0
0.1,15,9,TIMEOUT,0,11,1
0.1,15,10,PARTNER_RESCUED,1,12,0
0.1,15,11,TIMEOUT,0,13,1
0.1,15,12,PARTNER_RESCUED,1,14,0
0.1,15,13,PARTNER_RESCUED,1,15,0
0.1,15,14,PARTNER_RESCUED,1,16,0
0.1,15,15,PARTNER_RESCUED,1,17,0
0.1,15,16,PARTNER_RESCUED,1,18,0
0.1,15,17,TIMEOUT,0,19,0
0.1,15,18,PARTNER_RESCUED,1,20,0
0.1,15,19,PARTNER_RESCUED,1,21,0
0.1,16,0,PARTNER_RESCUED,1,2,0
0.1,16,1,PARTNER_RESCUED,1,3,0
0.1,16,2,TIMEOUT,0,4,1
0.1,16,3,PARTNER_RESCUED,1,5,0
0.1,16,4,PARTNER_RESCUED,1,6,0
0.1,16,5,PARTNER_RESCUED,1,7,0
0.1,16,6,PARTNER_RESCUED,1,8,0
0.1,16,7,PARTNER_RESCUED,1,9,0
0.1,16,8,TIMEOUT,0,10,0
0.1,16,9,TIMEOUT,0,11,1
0.1,16,10,PARTNER_RESCUED,1,12,0
0.1,16,11,PARTNER_RESCUED,1,13,0
0.1,16,12,PARTNER_RESCUED,1,14,0
0.1,16,13,PARTNER_RESCUED,1,15,0
0.1,16,14,PARTNER_RESCUED,1,16,0
0.1,16,15,PARTNER_RESCUED,1,17,0
0.1,16,16,PARTNER_RESCUED,1,18,0
0.1,16,17,PARTNER_RESCUED,1,19,0
0.1,16,18,PARTNER_RESCUED,1,20,0
0.1,16,19,TIMEOUT,0,21,1
0.1,17,0,PARTNER_RESCUED,1,2,0
0.1,17,1,PARTNER_RESCUED,1,3,0
0.1,17,2,PARTNER_RESCUED,1,4,0
0.1,17,3,TIMEOUT,0,5,1
0.1,17,4,RESOURCE_TAKEN,0,6,1
0.1,17,5,PARTNER_RESCUED,1,7,0
0.1,17,6,PARTNER_RESCUED,1,8,0
0.1,17,7,PARTNER_RESCUED,1,9,0
0.1,17,8,PARTNER_RESCUED,1,10,0
0.1,17,9,PARTNER_RESCUED,1,11,0
0.1,17,10,PARTNER_RESCUED,1,12,0
0.1,17,11,PARTNER_RESCUED,1,13,0
0.1,17,12,TIMEOUT,0,14,1
0.1,17,13,PARTNER_RESCUED,1,15,0
0.1,17,14,PARTNER_RESCUED,1,16,0
0.1,17,15,PARTNER_RESCUED,1,17,0
0.1,17,16,PARTNER_RESCUED,1,18,0
0.1,17,17,PARTNER_RESCUED,1,19,0
0.1,17,18,PARTNER_RESCUED,1,20,0
0.1,17,19,PARTNER_RESCUED,1,21,0
0.1,18,0,PARTNER_RESCUED,1,2,0
0.1,18,1,PARTNER_RESCUED,1,3,0
0.1,18,2,PARTNER_RESCUED,1,4,0
0.1,18,3,TIMEOUT,0,5,0
0.1,18,4,TIMEOUT,0,6,1
0.1,18,5,TIMEOUT,0,7,2
0.1,18,6,TIMEOUT,0,8,0
0.1,18,7,TIMEOUT,0,9,1
0.1,18,8,PARTNER_RESCUED,1,10,0
0.1,18,9,TIMEOUT,0,11,1
0.1,18,10,TIMEOUT,0,12,0
0.1,18,11,TIMEOUT,0,13,3
0.1,18,12,TIMEOUT,0,14,0
0.1,18,13,TIMEOUT,0,15,1
0.1,18,14,TIMEOUT,0,16,0
0.1,18,15,PARTNER_RESCUED,1,17,0
0.1,18,16,PARTNER_RESCUED,1,18,0
0.1,18,17,TIMEOUT,0,19,1
0.1,18,18,PARTNER_RESCUED,1,20,0
0.1,18,19,PARTNER_RESCUED,1,21,0
0.1,19,0,PARTNER_RESCUED,1,2,0
0.1,19,1,PARTNER_RESCUED,1,3,0
0.1,19,2,PARTNER_RESCUED,1,4,0
0.1,19,3,PARTNER_RESCUED,1,5,0
0.1,19,4,TIMEOUT,0,6,1
0.1,19,5,PARTNER_RESCUED,1,7,0
0.1,19,6,PARTNER_RESCUED,1,8,0
0.1,19,7,TIMEOUT,0,9,1
0.1,19,8,TIMEOUT,0,10,1
0.1,19,9,TIMEOUT,0,11,0
0.1,19,10,PARTNER_RESCUED,1,12,0
0.1,19,11,PARTNER_RESCUED,1,13,0
0.1,19,12,PARTNER_RESCUED,1,14,0
0.1,19,13,PARTNER_RESCUED,1,15,0
0.1,19,14,TIMEOUT,0,16,1
0.1,19,15,PARTNER_RESCUED,1,17,0
0.1,19,16,TIMEOUT,0,18,1
0.1,19,17,TIMEOUT,0,19,2
0.1,19,18,TIMEOUT,0,20,0
0.1,19,19,PARTNER_RESCUED,1,21,0
0.1,20,0,PARTNER_RESCUED,1,2,0
0.1,20,1,PARTNER_RESCUED,1,3,0
0.1,20,2,PARTNER_RESCUED,1,4,0
0.1,20,3,PARTNER_RESCUED,1,5,0
0.1,20,4,PARTNER_RESCUED,1,6,0
0.1,20,5,PARTNER_RESCUED,1,7,0
0.1,20,6,PARTNER_RESCUED,1,8,0
0.1,20,7,TIMEOUT,0,9,1
0.1,20,8,TIMEOUT,0,10,0
0.1,20,9,TIMEOUT,0,11,2
0.1,20,10,TIMEOUT,0,12,0
0.1,20,11,TIMEOUT,0,13,1
0.1,20,12,PARTNER_RESCUED,1,14,0
0.1,20,13,PARTNER_RESCUED,1,15,0
0.1,20,14,PARTNER_RESCUED,1,16,0
0.1,20,15,PARTNER_RESCUED,1,17,0
0.1,20,16,PARTNER_RESCUED,1,18,0
0.1,20,17,PARTNER_RESCUED,1,19,0
0.1,20,18,PARTNER_RESCUED,1,20,0
0.1,20,19,PARTNER_RESCUED,1,21,0
0.1,21,0,PARTNER_RESCUED,1,2,0
0.1,21,1,PARTNER_RESCUED,1,3,0
0.1,21,2,PARTNER_RESCUED,1,4,0
0.1,21,3,PARTNER_RESCUED,1,5,0
0.1,21,4,PARTNER_RESCUED,1,6,0
0.1,21,5,PARTNER_RESCUED,1,7,0
0.1,21,6,PARTNER_RESCUED,1,8,0
0.1,21,7,PARTNER_RESCUED,1,9,0
0.1,21,8,PARTNER_RESCUED,1,10,0
0.1,21,9,PARTNER_RESCUED,1,11,0
0.1,21,10,TIMEOUT,0,12,1
0.1,21,11,TIMEOUT,0,13,2
0.1,21,12,PARTNER_RESCUED,1,14,0
0.1,21,13,PARTNER_RESCUED,1,15,0
0.1,21,14,PARTNER_RESCUED,1,16,0
0.1,21,15,PARTNER_RESCUED,1,17,0
0.1,21,16,PARTNER_RESCUED,1,18,0
0.1,21,17,PARTNER_RESCUED,1,19,0
0.1,21,18,PARTNER_RESCUED,1,20,0
0.1,21,19,PARTNER_RESCUED,1,21,0
0.1,22,0,PARTNER_RESCUED,1,2,0
0.1,22,1,TIMEOUT,0,3,1
0.1,22,2,PARTNER_RESCUED,1,4,0
0.1,22,3,PARTNER_RESCUED,1,5,0
0.1,22,4,PARTNER_RESCUED,1,6,0
0.1,22,5,PARTNER_RESCUED,1,7,0
0.1,22,6,PARTNER_RESCUED,1,8,0
0.1,22,7,PARTNER_RESCUED,1,9,0
0.1,22,8,TIMEOUT,0,10,1
0.1,22,9,PARTNER_RESCUED,1,11,0
0.1,22,10,PARTNER_RESCUED,1,12,0
0.1,22,11,PARTNER_RESCUED,1,13,0
0.1,22,12,PARTNER_RESCUED,1,14,0
0.1,22,13,PARTNER_RESCUED,1,15,0
0.1,22,14,PARTNER_RESCUED,1,16,0
0.1,22,15,TIMEOUT,0,17,0
0.1,22,16,TIMEOUT,0,18,1
0.1,22,17,TIMEOUT,0,19,1
0.1,22,18,PARTNER_RESCUED,1,20,0
0.1,22,19,PARTNER_RESCUED,1,21,0
0.1,23,0,PARTNER_RESCUED,1,2,0
0.1,23,1,PARTNER_RESCUED,1,3,0
0.1,23,2,PARTNER_RESCUED,1,4,0
0.1,23,3,TIMEOUT,0,5,0
0.1,23,4,TIMEOUT,0,6,2
0.1,23,5,PARTNER_RESCUED,1,7,0
0.1,23,6,PARTNER_RESCUED,1,8,0
0.1,23,7,PARTNER_RESCUED,1,9,0
0.1,23,8,PARTNER_RESCUED,1,10,0
0.1,23,9,PARTNER_RESCUED,1,11,0
0.1,23,10,TIMEOUT,0,12,1
0.1,23,11,TIMEOUT,0,13,0
0.1,23,12,TIMEOUT,0,14,0
0.1,23,13,TIMEOUT,0,15,1
0.1,23,14,TIMEOUT,0,16,1
0.1,23,15,TIMEOUT,0,17,1
0.1,23,16,PARTNER_RESCUED,1,18,0
0.1,23,17,PARTNER_RESCUED,1,19,0
0.1,23,18,PARTNER_RESCUED,1,20,0
0.1,23,19,PARTNER_RESCUED,1,21,0
0.1,24,0,PARTNER_RESCUED,1,2,0
0.1,24,1,PARTNER_RESCUED,1,3,0
0.1,24,2,PARTNER_RESCUED,1,4,0
0.1,24,3,PARTNER_RESCUED,1,5,0
0.1,24,4,PARTNER_RESCUED,1,6,0
0.1,24,5,PARTNER_RESCUED,1,7,0
0.1,24,6,PARTNER_RESCUED,1,8,0
0.1,24,7,PARTNER_RESCUED,1,9,0
0.1,24,8,PARTNER_RESCUED,1,10,0
0.1,24,9,PARTNER_RESCUED,1,11,0
0.1,24,10,PARTNER_RESCUED,1,12,0
0.1,24,11,TIMEOUT,0,13,0
0.1,24,12,PARTNER_RESCUED,1,14,0
0.1,24,13,PARTNER_RESCUED,1,15,0
0.1,24,14,PARTNER_RESCUED,1,16,0
0.1,24,15,PARTNER_RESCUED,1,17,0
0.1,24,16,PARTNER_RESCUED,1,18,0
0.1,24,17,TIMEOUT,0,19,0
0.1,24,18,PARTNER_RESCUED,1,20,0
0.1,24,19,PARTNER_RESCUED,1,21,0
0.1,25,0,PARTNER_RESCUED,1,2,0
0.1,25,1,PARTNER_RESCUED,1,3,0
0.1,25,2,PARTNER_RESCUED,1,4,0
0.1,25,3,PARTNER_RESCUED,1,5,0
0.1,25,4,PARTNER_RESCUED,1,6,0
0.1,25,5,PARTNER_RESCUED,1,7,0
0.1,25,6,TIMEOUT,0,8,1
0.1,25,7,PARTNER_RESCUED,1,9,0
0.1,25,8,PARTNER_RESCUED,1,10,0
0.1,25,9,PARTNER_RESCUED,1,11,0
0.1,25,10,TIMEOUT,0,12,0
0.1,25,11,TIMEOUT,0,13,0
0.1,25,12,PARTNER_DEAD,0,14,0
0.1,25,13,PARTNER_RESCUED,1,15,0
0.1,25,14,PARTNER_RESCUED,1,16,0
0.1,25,15,PARTNER_RESCUED,1,17,0
0.1,25,16,PARTNER_RESCUED,1,18,0
0.1,25,17,PARTNER_RESCUED,1,19,0
0.1,25,18,PARTNER_RESCUED,1,20,0
0.1,25,19,TIMEOUT,0,21,1
0.1,26,0,PARTNER_RESCUED,1,2,0
0.1,26,1,PARTNER_RESCUED,1,3,0
0.1,26,2,TIMEOUT,0,4,1
0.1,26,3,PARTNER_RESCUED,1,5,0
0.1,26,4,PARTNER_RESCUED,1,6,0
0.1,26,5,PARTNER_RESCUED,1,7,0
0.1,26,6,PARTNER_RESCUED,1,8,0
0.1,26,7,PARTNER_RESCUED,1,9,0
0.1,26,8,TIMEOUT,0,10,1
0.1,26,9,TIMEOUT,0,11,2
0.1,26,10,PARTNER_RESCUED,1,12,0
0.1,26,11,PARTNER_RESCUED,1,13,0
0.1,26,12,PARTNER_RESCUED,1,14,0
0.1,26,13,PARTNER_RESCUED,1,15,0
0.1,26,14,PARTNER_RESCUED,1,16,0
0.1,26,15,TIMEOUT,0,17,0
0.1,26,16,PARTNER_RESCUED,1,18,0
0.1,26,17,TIMEOUT,0,19,1
0.1,26,18,PARTNER_RESCUED,1,20,0
0.1,26,19,PARTNER_RESCUED,1,21,0
0.1,27,0,PARTNER_RESCUED,1,2,0
0.1,27,1,PARTNER_RESCUED,1,3,0
0.1,27,2,PARTNER_RESCUED,1,4,0
0.1,27,3,PARTNER_RESCUED,1,5,0
0.1,27,4,PARTNER_RESCUED,1,6,0
0.1,27,5,PARTNER_RESCUED,1,7,0
0.1,27,6,PARTNER_RESCUED,1,8,0
0.1,27,7,PARTNER_RESCUED,1,9,0
0.1,27,8,TIMEOUT,0,10,0
0.1,27,9,PARTNER_RESCUED,1,11,0
0.1,27,10,PARTNER_RESCUED,1,12,0
0.1,27,11,PARTNER_RESCUED,1,13,0
0.1,27,12,TIMEOUT,0,14,1
0.1,27,13,PARTNER_RESCUED,1,15,0
0.1,27,14,PARTNER_RESCUED,1,16,0
0.1,27,15,PARTNER_RESCUED,1,17,0
0.1,27,16,PARTNER_RESCUED,1,18,0
0.1,27,17,TIMEOUT,0,19,1
0.1,27,18,PARTNER_RESCUED,1,20,0
0.1,27,19,PARTNER_RESCUED,1,21,0
0.1,28,0,PARTNER_RESCUED,1,2,0
0.1,28,1,PARTNER_RESCUED,1,3,0
0.1,28,2,PARTNER_RESCUED,1,4,0
0.1,28,3,TIMEOUT,0,5,1
0.1,28,4,TIMEOUT,0,6,1
0.1,28,5,PARTNER_RESCUED,1,7,0
0.1,28,6,PARTNER_RESCUED,1,8,0
0.1,28,7,PARTNER_RESCUED,1,9,0
0.1,28,8,PARTNER_RESCUED,1,10,0
0.1,28,9,PARTNER_RESCUED,1,11,0
0.1,28,10,PARTNER_RESCUED,1,12,0
0.1,28,11,PARTNER_RESCUED,1,13,0
0.1,28,12,PARTNER_RESCUED,1,14,0
0.1,28,13,PARTNER_DEAD,0,15,1
0.1,28,14,PARTNER_RESCUED,1,16,0
0.1,28,15,PARTNER_RESCUED,1,17,0
0.1,28,16,PARTNER_RESCUED,1,18,0
0.1,28,17,PARTNER_RESCUED,1,19,0
0.1,28,18,PARTNER_RESCUED,1,20,0
0.1,28,19,TIMEOUT,0,21,1
0.1,29,0,PARTNER_RESCUED,1,2,0
0.1,29,1,TIMEOUT,0,3,0
0.1,29,2,PARTNER_RESCUED,1,4,0
0.1,29,3,TIMEOUT,0,5,2
0.1,29,4,TIMEOUT,0,6,2
0.1,29,5,TIMEOUT,0,7,2
0.1,29,6,TIMEOUT,0,8,2
0.1,29,7,PARTNER_RESCUED,1,9,0
0.1,29,8,PARTNER_RESCUED,1,10,0
0.1,29,9,PARTNER_RESCUED,1,11,0
0.1,29,10,PARTNER_RESCUED,1,12,0
0.1,29,11,PARTNER_RESCUED,1,13,0
0.1,29,12,TIMEOUT,0,14,0
0.1,29,13,PARTNER_RESCUED,1,15,0
0.1,29,14,PARTNER_RESCUED,1,16,0
0.1,29,15,PARTNER_RESCUED,1,17,0
0.1,29,16,TIMEOUT,0,18,1
0.1,29,17,TIMEOUT,0,19,1
0.1,29,18,PARTNER_RESCUED,1,20,0
0.1,29,19,TIMEOUT,0,21,1
0.1,30,0,PARTNER_RESCUED,1,2,0
0.1,30,1,TIMEOUT,0,3,1
0.1,30,2,PARTNER_RESCUED,1,4,0
0.1,30,3,PARTNER_RESCUED,1,5,0
0.1,30,4,PARTNER_RESCUED,1,6,0
0.1,30,5,PARTNER_RESCUED,1,7,0
0.1,30,6,TIMEOUT,0,8,1
0.1,30,7,TIMEOUT,0,9,0
0.1,30,8,PARTNER_RESCUED,1,10,0
0.1,30,9,PARTNER_RESCUED,1,11,0
0.1,30,10,PARTNER_RESCUED,1,12,0
0.1,30,11,PARTNER_RESCUED,1,13,0
0.1,30,12,PARTNER_RESCUED,1,14,0
0.1,30,13,PARTNER_RESCUED,1,15,0
0.1,30,14,PARTNER_RESCUED,1,16,0
0.1,30,15,PARTNER_RESCUED,1,17,0
0.1,30,16,PARTNER_RESCUED,1,18,0
0.1,30,17,TIMEOUT,0,19,1
0.1,30,18,TIMEOUT,0,20,1
0.1,30,19,RESOURCE_TAKEN,0,21,0
0.1,31,0,PARTNER_RESCUED,1,2,0
0.1,31,1,PARTNER_RESCUED,1,3,0
0.1,31,2,PARTNER_RESCUED,1,4,0
0.1,31,3,PARTNER_RESCUED,1,5,0
0.1,31,4,PARTNER_RESCUED,1,6,0
0.1,31,5,PARTNER_RESCUED,1,7,0
0.1,31,6,TIMEOUT,0,8,0
0.1,31,7,TIMEOUT,0,9,0
0.1,31,8,PARTNER_RESCUED,1,10,0
0.1,31,9,TIMEOUT,0,11,0
0.1,31,10,PARTNER_RESCUED,1,12,0
0.1,31,11,TIMEOUT,0,13,1
0.1,31,12,TIMEOUT,0,14,1
0.1,31,13,PARTNER_RESCUED,1,15,0
0.1,31,14,PARTNER_RESCUED,1,16,0
0.1,31,15,PARTNER_RESCUED,1,17,0
0.1,31,16,PARTNER_RESCUED,1,18,0
0.1,31,17,PARTNER_RESCUED,1,19,0
0.1,31,18,PARTNER_RESCUED,1,20,0
0.1,31,19,PARTNER_RESCUED,1,21,0
0.1,32,0,PARTNER_RESCUED,1,2,0
0.1,32,1,PARTNER_RESCUED,1,3,0
0.1,32,2,PARTNER_RESCUED,1,4,0
0.1,32,3,TIMEOUT,0,5,1
0.1,32,4,PARTNER_RESCUED,1,6,0
0.1,32,5,PARTNER_RESCUED,1,7,0
0.1,32,6,PARTNER_RESCUED,1,8,0
0.1,32,7,TIMEOUT,0,9,1
0.1,32,8,PARTNER_RESCUED,1,10,0
0.1,32,9,PARTNER_RESCUED,1,11,0
0.1,32,10,PARTNER_RESCUED,1,12,0
0.1,32,11,PARTNER_RESCUED,1,13,0
0.1,32,12,TIMEOUT,0,14,1
0.1,32,13,PARTNER_RESCUED,1,15,0
0.1,32,14,PARTNER_RESCUED,1,16,0
0.1,32,15,PARTNER_RESCUED,1,17,0
0.1,32,16,PARTNER_RESCUED,1,18,0
0.1,32,17,PARTNER_RESCUED,1,19,0
0.1,32,18,TIMEOUT,0,20,1
0.1,32,19,PARTNER_RESCUED,1,21,0
0.1,33,0,PARTNER_RESCUED,1,2,0
0.1,33,1,PARTNER_RESCUED,1,3,0
0.1,33,2,PARTNER_RESCUED,1,4,0
0.1,33,3,TIMEOUT,0,5,0
0.1,33,4,PARTNER_RESCUED,1,6,0
0.1,33,5,TIMEOUT,0,7,0
0.1,33,6,TIMEOUT,0,8,0
0.1,33,7,PARTNER_RESCUED,1,9,0
0.1,33,8,PARTNER_RESCUED,1,10,0
0.1,33,9,PARTNER_RESCUED,1,11,0
0.1,33,10,PARTNER_RESCUED,1,12,0
0.1,33,11,PARTNER_RESCUED,1,13,0
0.1,33,12,PARTNER_RESCUED,1,14,0
0.1,33,13,TIMEOUT,0,15,1
0.1,33,14,PARTNER_RESCUED,1,16,0
0.1,33,15,PARTNER_RESCUED,1,17,0
0.1,33,16,PARTNER_RESCUED,1,18,0
0.1,33,17,TIMEOUT,0,19,0
0.1,33,18,PARTNER_RESCUED,1,20,0
0.1,33,19,PARTNER_RESCUED,1,21,0
0.1,34,0,PARTNER_RESCUED,1,2,0
0.1,34,1,PARTNER_RESCUED,1,3,0
0.1,34,2,PARTNER_RESCUED,1,4,0
0.1,34,3,PARTNER_RESCUED,1,5,0
0.1,34,4,TIMEOUT,0,6,0
0.1,34,5,PARTNER_RESCUED,1,7,0
0.1,34,6,PARTNER_RESCUED,1,8,0
0.1,34,7,TIMEOUT,0,9,1
0.1,34,8,TIMEOUT,0,10,1
0.1,34,9,TIMEOUT,0,11,1
0.1,34,10,TIMEOUT,0,12,0
0.1,34,11,TIMEOUT,0,13,1
0.1,34,12,PARTNER_RESCUED,1,14,0
0.1,34,13,PARTNER_RESCUED,1,15,0
0.1,34,14,PARTNER_RESCUED,1,16,0
0.1,34,15,PARTNER_RESCUED,1,17,0
0.1,34,16,PARTNER_RESCUED,1,18,0
0.1,34,17,TIMEOUT,0,19,1
0.1,34,18,TIMEOUT,0,20,1
0.1,34,19,TIMEOUT,0,21,0
0.1,35,0,PARTNER_RESCUED,1,2,0
0.1,35,1,PARTNER_RESCUED,1,3,0
0.1,35,2,PARTNER_RESCUED,1,4,0
0.1,35,3,PARTNER_RESCUED,1,5,0
0.1,35,4,PARTNER_RESCUED,1,6,0
0.1,35,5,TIMEOUT,0,7,1
0.1,35,6,PARTNER_RESCUED,1,8,0
0.1,35,7,PARTNER_RESCUED,1,9,0
0.1,35,8,PARTNER_RESCUED,1,10,0
0.1,35,9,PARTNER_RESCUED,1,11,0
0.1,35,10,PARTNER_RESCUED,1,12,0
0.1,35,11,PARTNER_RESCUED,1,13,0
0.1,35,12,PARTNER_RESCUED,1,14,0
0.1,35,13,PARTNER_RESCUED,1,15,0
0.1,35,14,PARTNER_RESCUED,1,16,0
0.1,35,15,PARTNER_RESCUED,1,17,0
0.1,35,16,TIMEOUT,0,18,1
0.1,35,17,TIMEOUT,0,19,1
0.1,35,18,PARTNER_RESCUED,1,20,0
0.1,35,19,TIMEOUT,0,21,1
0.1,36,0,PARTNER_RESCUED,1,2,0
0.1,36,1,PARTNER_RESCUED,1,3,0
0.1,36,2,PARTNER_RESCUED,1,4,0
0.1,36,3,PARTNER_RESCUED,1,5,0
0.1,36,4,PARTNER_RESCUED,1,6,0
0.1,36,5,PARTNER_RESCUED,1,7,0
0.1,36,6,TIMEOUT,0,8,1
0.1,36,7,PARTNER_RESCUED,1,9,0
0.1,36,8,PARTNER_RESCUED,1,10,0
0.1,36,9,PARTNER_RESCUED,1,11,0
0.1,36,10,PARTNER_RESCUED,1,12,0
0.1,36,11,PARTNER_RESCUED,1,13,0
0.1,36,12,TIMEOUT,0,14,1
0.1,36,13,PARTNER_RESCUED,1,15,0
0.1,36,14,PARTNER_RESCUED,1,16,0
0.1,36,15,PARTNER_RESCUED,1,17,0
0.1,36,16,PARTNER_RESCUED,1,18,0
0.1,36,17,TIMEOUT,0,19,1
0.1,36,18,PARTNER_RESCUED,1,20,0
0.1,36,19,TIMEOUT,0,21,1
0.1,37,0,PARTNER_RESCUED,1,2,0
0.1,37,1,PARTNER_RESCUED,1,3,0
0.1,37,2,PARTNER_RESCUED,1,4,0
0.1,37,3,PARTNER_RESCUED,1,5,0
0.1,37,4,PARTNER_RESCUED,1,6,0
0.1,37,5,TIMEOUT,0,7,0
0.1,37,6,PARTNER_RESCUED,1,8,0
0.1,37,7,PARTNER_RESCUED,1,9,0
0.1,37,8,PARTNER_RESCUED,1,10,0
0.1,37,9,PARTNER_RESCUED,1,11,0
0.1,37,10,TIMEOUT,0,12,1
0.1,37,11,PARTNER_RESCUED,1,13,0
0.1,37,12,PARTNER_RESCUED,1,14,0
0.1,37,13,PARTNER_RESCUED,1,15,0
0.1,37,14,PARTNER_RESCUED,1,16,0
0.1,37,15,TIMEOUT,0,17,1
0.1,37,16,TIMEOUT,0,18,0
0.1,37,17,TIMEOUT,0,19,1
0.1,37,18,PARTNER_DEAD,0,20,0
0.1,37,19,PARTNER_RESCUED,1,21,0
0.1,38,0,PARTNER_RESCUED,1,2,0
0.1,38,1,PARTNER_DEAD,0,3,0
0.1,38,2,PARTNER_RESCUED,1,4,0
0.1,38,3,PARTNER_RESCUED,1,5,0
0.1,38,4,PARTNER_RESCUED,1,6,0
0.1,38,5,TIMEOUT,0,7,1
0.1,38,6,PARTNER_RESCUED,1,8,0
0.1,38,7,PARTNER_RESCUED,1,9,0
0.1,38,8,PARTNER_RESCUED,1,10,0
0.1,38,9,PARTNER_RESCUED,1,11,0
0.1,38,10,TIMEOUT,0,12,0
0.1,38,11,TIMEOUT,0,13,0
0.1,38,12,RESOURCE_TAKEN,0,14,1
0.1,38,13,PARTNER_RESCUED,1,15,0
0.1,38,14,PARTNER_RESCUED,1,16,0
0.1,38,15,PARTNER_RESCUED,1,17,0
0.1,38,16,PARTNER_RESCUED,1,18,0
0.1,38,17,TIMEOUT,0,19,1
0.1,38,18,PARTNER_RESCUED,1,20,0
0.1,38,19,PARTNER_RESCUED,1,21,0
0.1,39,0,PARTNER_RESCUED,1,2,0
0.1,39,1,PARTNER_RESCUED,1,3,0
0.1,39,2,PARTNER_RESCUED,1,4,0
0.1,39,3,PARTNER_RESCUED,1,5,0
0.1,39,4,TIMEOUT,0,6,0
0.1,39,5,TIMEOUT,0,7,0
0.1,39,6,TIMEOUT,0,8,1
0.1,39,7,TIMEOUT,0,9,0
0.1,39,8,TIMEOUT,0,10,2
0.1,39,9,PARTNER_RESCUED,1,11,0
0.1,39,10,PARTNER_RESCUED,1,12,0
0.1,39,11,PARTNER_RESCUED,1,13,0
0.1,39,12,PARTNER_RESCUED,1,14,0
0.1,39,13,PARTNER_RESCUED,1,15,0
0.1,39,14,PARTNER_RESCUED,1,16,0
0.1,39,15,TIMEOUT,0,17,0
0.1,39,16,TIMEOUT,0,18,2
0.1,39,17,TIMEOUT,0,19,0
0.1,39,18,PARTNER_RESCUED,1,20,0
0.1,39,19,PARTNER_RESCUED,1,21,0
0.1,40,0,PARTNER_RESCUED,1,2,0
0.1,40,1,TIMEOUT,0,3,1
0.1,40,2,PARTNER_RESCUED,1,4,0
0.1,40,3,PARTNER_RESCUED,1,5,0
0.1,40,4,PARTNER_RESCUED,1,6,0
0.1,40,5,PARTNER_RESCUED,1,7,0
0.1,40,6,PARTNER_RESCUED,1,8,0
0.1,40,7,TIMEOUT,0,9,1
0.1,40,8,PARTNER_RESCUED,1,10,0
0.1,40,9,PARTNER_RESCUED,1,11,0
0.1,40,10,PARTNER_RESCUED,1,12,0
0.1,40,11,PARTNER_RESCUED,1,13,0
0.1,40,12,TIMEOUT,0,14,1
0.1,40,13,RESOURCE_TAKEN,0,15,1
0.1,40,14,PARTNER_RESCUED,1,16,0
0.1,40,15,PARTNER_RESCUED,1,17,0
0.1,40,16,PARTNER_RESCUED,1,18,0
0.1,40,17,PARTNER_RESCUED,1,19,0
0.1,40,18,PARTNER_RESCUED,1,20,0
0.1,40,19,TIMEOUT,0,21,0
0.1,41,0,PARTNER_RESCUED,1,2,0
0.1,41,1,TIMEOUT,0,3,0
0.1,41,2,TIMEOUT,0,4,0
0.1,41,3,PARTNER_RESCUED,1,5,0
0.1,41,4,PARTNER_RESCUED,1,6,0
0.1,41,5,PARTNER_RESCUED,1,7,0
0.1,41,6,PARTNER_RESCUED,1,8,0
0.1,41,7,PARTNER_RESCUED,1,9,0
0.1,41,8,PARTNER_RESCUED,1,10,0
0.1,41,9,TIMEOUT,0,11,1
0.1,41,10,TIMEOUT,0,12,0
0.1,41,11,TIMEOUT,0,13,2
0.1,41,12,PARTNER_RESCUED,1,14,0
0.1,41,13,PARTNER_RESCUED,1,15,0
0.1,41,14,PARTNER_RESCUED,1,16,0
0.1,41,15,PARTNER_RESCUED,1,17,0
0.1,41,16,PARTNER_RESCUED,1,18,0
0.1,41,17,PARTNER_RESCUED,1,19,0
0.1,41,18,PARTNER_RESCUED,1,20,0
