mode,beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories
seed_only_floor,0.05,0.3,13,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,13,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,13,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,13,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,13,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,13,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,13,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,13,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,14,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,14,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,14,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,14,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,14,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,14,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,14,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,14,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,14,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,14,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,15,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,15,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,15,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,15,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,15,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,15,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,15,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,15,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,15,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,15,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,16,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,16,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,16,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,16,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,16,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,16,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,16,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,16,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,16,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,16,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,17,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,17,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,17,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,17,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,17,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,17,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,17,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,17,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,17,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,17,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,18,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,18,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,18,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,18,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,18,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,18,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,18,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,18,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,18,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,18,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,19,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,19,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,19,2,PARTNER_DEAD,0,4
seed_only_floor,0.05,0.3,19,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,19,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,19,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,19,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,19,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,19,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,19,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,20,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,20,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,20,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,20,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,20,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,20,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,20,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,20,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,20,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,20,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,21,0,TIMEOUT,0,2
seed_only_floor,0.05,0.3,21,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,21,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,21,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,21,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,21,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,21,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,21,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,21,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,21,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,22,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,22,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,22,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,22,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,22,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,22,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,22,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,22,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,22,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,22,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,23,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,23,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,23,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,23,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,23,4,RESOURCE_TAKEN,0,6
seed_only_floor,0.05,0.3,23,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,23,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,23,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,23,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,23,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,24,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,24,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.3,24,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,24,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,24,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,24,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,24,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,24,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,24,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,24,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,25,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,25,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,25,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,25,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,25,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,25,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,25,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,25,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,25,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,25,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,26,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,26,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,26,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,26,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,26,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,26,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,26,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,26,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,26,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,26,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,27,0,TIMEOUT,0,2
seed_only_floor,0.05,0.3,27,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,27,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,27,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,27,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,27,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,27,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,27,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,27,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,27,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,28,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,28,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,28,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,28,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,28,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,28,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,28,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,28,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,28,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,28,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,29,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,29,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,29,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,29,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,29,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,29,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,29,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,29,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,29,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,29,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,30,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,30,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.3,30,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,30,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,30,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,30,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,30,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,30,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,30,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,30,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,31,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,31,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,31,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,31,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,31,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,31,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,31,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,31,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,31,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,31,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,32,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,32,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,32,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,32,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,32,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,32,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,32,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,32,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,32,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,32,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,33,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,33,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,33,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,33,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,33,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,33,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,33,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,33,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,33,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,33,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,34,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,34,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,34,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,34,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,34,4,PARTNER_DEAD,0,6
seed_only_floor,0.05,0.3,34,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,34,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,34,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,34,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,34,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,35,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,35,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,35,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,35,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,35,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,35,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,35,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,35,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,35,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,35,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,36,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,36,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,36,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,36,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,36,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,36,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,36,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,36,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,36,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,36,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,37,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,37,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,37,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,37,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,37,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,37,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,37,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,37,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,37,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,37,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,38,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,38,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.3,38,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,38,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,38,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,38,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,38,6,PARTNER_DEAD,0,8
seed_only_floor,0.05,0.3,38,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,38,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,38,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,39,0,TIMEOUT,0,2
seed_only_floor,0.05,0.3,39,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,39,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,39,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,39,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,39,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,39,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,39,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,39,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,39,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,40,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,40,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,40,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,40,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,40,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,40,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,40,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,40,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,40,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,40,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,41,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,41,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,41,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,41,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,41,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,41,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,41,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,41,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,41,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,41,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,42,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,42,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,42,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,42,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,42,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,42,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,42,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,42,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,42,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,42,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,43,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,43,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,43,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,43,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,43,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,43,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,43,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,43,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,43,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,43,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,44,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,44,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,44,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,44,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,44,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,44,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,44,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,44,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,44,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,44,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,45,0,TIMEOUT,0,2
seed_only_floor,0.05,0.3,45,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,45,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,45,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,45,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,45,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,45,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,45,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,45,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,45,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.3,46,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,46,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,46,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,46,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,46,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,46,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,46,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,46,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,46,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,46,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,47,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,47,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,47,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,47,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,47,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,47,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,47,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,47,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,47,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,47,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,48,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,48,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,48,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,48,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,48,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,48,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,48,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,48,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.3,48,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,48,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,49,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,49,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,49,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,49,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,49,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,49,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,49,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,49,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,49,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,49,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,50,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,50,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,50,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,50,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,50,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,50,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,50,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,50,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,50,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,50,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,51,0,TIMEOUT,0,2
seed_only_floor,0.05,0.3,51,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,51,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,51,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,51,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,51,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,51,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,51,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,51,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,51,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,52,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,52,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,52,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.3,52,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,52,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,52,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,52,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,52,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,52,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.3,52,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,53,0,PARTNER_DEAD,0,2
seed_only_floor,0.05,0.3,53,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.3,53,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,53,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.3,53,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.3,53,5,TIMEOUT,0,7
seed_only_floor,0.05,0.3,53,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.3,53,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,53,8,TIMEOUT,0,10
seed_only_floor,0.05,0.3,53,9,TIMEOUT,0,11
seed_only_floor,0.05,0.3,54,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.3,54,1,TIMEOUT,0,3
seed_only_floor,0.05,0.3,54,2,TIMEOUT,0,4
seed_only_floor,0.05,0.3,54,3,TIMEOUT,0,5
seed_only_floor,0.05,0.3,54,4,TIMEOUT,0,6
seed_only_floor,0.05,0.3,54,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.3,54,6,TIMEOUT,0,8
seed_only_floor,0.05,0.3,54,7,TIMEOUT,0,9
seed_only_floor,0.05,0.3,54,8,PARTNER_RESCUED,1,10
