beta_guilt,beta_loyalty,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.05,0.05,90,PARTNER_RESCUED,TIMEOUT,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,90,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,90,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,90,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,90,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,4,0,seed,68,0.9,0.05937362836008474,0.03958241890672316,0.2,0.1,0.0,0.3989560472668079,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,4,1,rescue,47,0.7,0.0,0.07179586554468056,0.1,0.1,0.0,0.2717958655446806,loyalty
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,4,2,timeout,35,0.5,0.06643335359504285,0.04982501519628215,0.2,0.2,0.0,0.5162583687913249,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,4,3,timeout,23,0.5,0.12294274709000945,0.09220706031750707,0.2,0.2,0.0,0.6151498074075166,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,4,4,failure,12,0.85,0.4593060745132413,0.2701800438313183,0.3,0.2,0.0,1.2294861183445596,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,0,seed,114,0.9,0.005608922419263787,0.0037392816128425247,0.2,0.1,0.0,0.30934820403210633,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,1,rescue,93,0.7,0.0,0.006782429354355069,0.1,0.1,0.0,0.2067824293543551,loyalty
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,2,timeout,81,0.5,0.006275842266305155,0.004706881699728869,0.2,0.2,0.0,0.4109827239660341,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,3,timeout,69,0.5,0.011614185447063137,0.008710639085297357,0.2,0.2,0.0,0.42032482453236053,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,4,failure,58,0.85,0.0433898383810628,0.025523434341801626,0.3,0.2,0.0,0.5689132727228645,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,5,timeout,46,0.5,0.03778729765509504,0.028340473241321294,0.2,0.2,0.0,0.4661277708964163,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,6,timeout,34,0.5,0.0699298458895188,0.05244738441713911,0.2,0.2,0.0,0.5223772303066578,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,7,failure,25,0.85,0.23578113715355872,0.13869478656091683,0.3,0.2,0.0,0.8744759237144755,guilt
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,8,rescue,19,0.7,0.0,0.30188288202824587,0.1,0.1,0.0,0.5018828820282458,loyalty
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,91,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,4,0,seed,69,0.9,0.0564049469420805,0.037603297961387006,0.2,0.1,0.0,0.39400824490346753,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,0,seed,129,0.9,0.002598564567491338,0.0017323763783275584,0.2,0.1,0.0,0.3043309409458189,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,1,rescue,108,0.7,0.0,0.003142240039050779,0.1,0.1,0.0,0.2031422400390508,loyalty
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,2,timeout,96,0.5,0.002907542683845088,0.0021806570128838168,0.2,0.2,0.0,0.40508819969672893,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,3,timeout,84,0.5,0.005380750263073382,0.004035562697305039,0.2,0.2,0.0,0.40941631296037845,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,4,timeout,72,0.5,0.009957712247675755,0.00746828418575682,0.2,0.2,0.0,0.4174259964334326,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,5,timeout,60,0.5,0.01842791959478077,0.013820939696085584,0.2,0.2,0.0,0.43224885929086637,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,92,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.05358469959497647,0.035723133063317654,0.2,0.1,0.0,0.38930783265829416,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,0,seed,120,0.9,0.004123073385545565,0.00274871559036371,0.2,0.1,0.0,0.3068717889759093,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,1,rescue,98,0.7,0.0,0.0052481145443403834,0.1,0.1,0.0,0.2052481145443404,loyalty
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,2,timeout,86,0.5,0.004856127112423727,0.003642095334317797,0.2,0.2,0.0,0.40849822244674155,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,3,timeout,74,0.5,0.008986835303527368,0.00674012647764553,0.2,0.2,0.0,0.4157269617811729,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,4,timeout,62,0.5,0.016631197434289646,0.012473398075717238,0.2,0.2,0.0,0.4291045955100069,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,5,timeout,50,0.5,0.030777990110685244,0.02308349258301395,0.2,0.2,0.0,0.4538614826936992,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,6,timeout,38,0.5,0.056958296538549856,0.042718722403912404,0.2,0.2,0.0,0.49967701894246225,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,7,failure,30,0.85,0.1824429493514967,0.1073193819714686,0.3,0.2,0.0,0.7897623313229654,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,8,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,93,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.05358469959497647,0.035723133063317654,0.2,0.1,0.0,0.38930783265829416,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,0,seed,113,0.9,0.005904128862382934,0.003936085908255289,0.2,0.1,0.0,0.3098402147706382,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,1,rescue,91,0.7,0.0,0.007515157179340797,0.1,0.1,0.0,0.20751515717934083,loyalty
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,2,timeout,79,0.5,0.006953841846321502,0.00521538138474113,0.2,0.2,0.0,0.41216922323106264,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,3,timeout,67,0.5,0.012868903542452232,0.009651677656839178,0.2,0.2,0.0,0.4225205811992914,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,4,timeout,55,0.5,0.02381542204221175,0.017861566531658827,0.2,0.2,0.0,0.4416769885738706,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,5,failure,43,0.85,0.09365564369975451,0.055091555117502626,0.3,0.2,0.0,0.6487471988172571,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,6,rescue,37,0.7,0.0,0.11991220323905233,0.1,0.1,0.0,0.31991220323905234,loyalty
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,7,rescue,31,0.7,0.0,0.1631254605966323,0.1,0.1,0.0,0.3631254605966323,loyalty
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,8,timeout,19,0.5,0.15094144101412293,0.11320608076059219,0.2,0.2,0.0,0.6641475217747151,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,9,failure,7,0.85,0.5935867016796874,0.34916864804687486,0.3,0.2,0.0,1.4427553497265622,guilt
0.05,0.05,94,PARTNER_RESCUED,TIMEOUT,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.05,0.05,95,TIMEOUT,TIMEOUT,4,0,seed,71,0.9,0.050905464615227644,0.03393697641015177,0.2,0.1,0.0,0.38484244102537946,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,4,1,timeout,44,0.5,0.04186958188930199,0.03140218641697651,0.2,0.2,0.0,0.47327176830627854,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,4,2,timeout,32,0.5,0.07748459378340034,0.058113445337550265,0.2,0.2,0.0,0.5355980391209506,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,4,3,failure,24,0.85,0.24819067068795655,0.14599451216938614,0.3,0.2,0.0,0.8941851828573426,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,0,seed,125,0.9,0.0031903555896487454,0.002126903726432497,0.2,0.1,0.0,0.3053172593160812,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,1,timeout,98,0.5,0.0026240572721701917,0.0019680429541276447,0.2,0.2,0.0,0.4045921002262979,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,2,timeout,86,0.5,0.004856127112423727,0.003642095334317797,0.2,0.2,0.0,0.40849822244674155,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,3,failure,78,0.85,0.015554646235192855,0.009149791903054613,0.3,0.2,0.0,0.5247044381382475,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,4,timeout,66,0.5,0.013546214255212876,0.010159660691409661,0.2,0.2,0.0,0.4237058749466226,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,5,timeout,54,0.5,0.025068865307591316,0.018801648980693503,0.2,0.2,0.0,0.44387051428828483,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,6,timeout,42,0.5,0.04639288852000221,0.03479466639000167,0.2,0.2,0.0,0.4811875549100039,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,7,timeout,30,0.5,0.0858555055771749,0.06439162918288119,0.2,0.2,0.0,0.5502471347600562,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,8,failure,18,0.85,0.33763217068948553,0.19860715922910904,0.3,0.2,0.0,1.0362393299185946,guilt
0.05,0.05,95,TIMEOUT,TIMEOUT,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,95,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,4,0,seed,53,0.9,0.1281561672117372,0.08543744480782481,0.2,0.1,0.0,0.513593612019562,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,4,1,rescue,32,0.7,0.0,0.15496918756680067,0.1,0.1,0.0,0.3549691875668006,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,4,2,rescue,25,0.7,0.0,0.22191165849746702,0.1,0.1,0.0,0.42191165849746703,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,4,3,rescue,18,0.7,0.0,0.3177714547665746,0.1,0.1,0.0,0.5177714547665746,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,0,seed,108,0.9,0.007630233023649456,0.005086822015766303,0.2,0.1,0.0,0.31271705503941577,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,1,rescue,87,0.7,0.0,0.00922664151360508,0.1,0.1,0.0,0.2092266415136051,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,2,rescue,80,0.7,0.0,0.013212299508010854,0.1,0.1,0.0,0.21321229950801085,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,3,rescue,73,0.7,0.0,0.018919653270583935,0.1,0.1,0.0,0.21891965327058394,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,4,rescue,67,0.7,0.0,0.025737807084904463,0.1,0.1,0.0,0.22573780708490448,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,5,timeout,55,0.5,0.02381542204221175,0.017861566531658827,0.2,0.2,0.0,0.4416769885738706,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,6,failure,43,0.85,0.09365564369975451,0.055091555117502626,0.3,0.2,0.0,0.6487471988172571,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,7,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,96,PARTNER_RESCUED,PARTNER_RESCUED,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,4,0,seed,69,0.9,0.0564049469420805,0.037603297961387006,0.2,0.1,0.0,0.39400824490346753,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,0,seed,122,0.9,0.003721073730454872,0.0024807158203032477,0.2,0.1,0.0,0.30620178955075816,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,1,rescue,101,0.7,0.0,0.0044996022074538355,0.1,0.1,0.0,0.20449960220745383,loyalty
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,2,timeout,89,0.5,0.004163521983014292,0.0031226414872607207,0.2,0.2,0.0,0.407286163470275,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,3,timeout,77,0.5,0.007705087918361776,0.0057788159387713355,0.2,0.2,0.0,0.41348390385713313,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,4,timeout,65,0.5,0.014259172900224082,0.010694379675168066,0.2,0.2,0.0,0.42495355257539214,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,5,timeout,53,0.5,0.026388279271148757,0.01979120945336158,0.2,0.2,0.0,0.44617948872451035,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,6,timeout,41,0.5,0.04883461949473917,0.03662596462105439,0.2,0.2,0.0,0.48546058411579357,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,7,failure,30,0.85,0.1824429493514967,0.1073193819714686,0.3,0.2,0.0,0.7897623313229654,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,8,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,97,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,4,0,seed,63,0.9,0.07673183130087738,0.051154554200584935,0.2,0.1,0.0,0.4278863855014624,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,4,1,rescue,42,0.7,0.0,0.09278577704000442,0.1,0.1,0.0,0.2927857770400044,loyalty
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,4,2,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,4,3,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,4,4,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,0,seed,123,0.9,0.003535020043932128,0.0023566800292880853,0.2,0.1,0.0,0.3058917000732202,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,1,rescue,102,0.7,0.0,0.004274622097081143,0.1,0.1,0.0,0.20427462209708114,loyalty
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,2,rescue,96,0.7,0.0,0.005815085367690176,0.1,0.1,0.0,0.2058150853676902,loyalty
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,3,timeout,84,0.5,0.005380750263073382,0.004035562697305039,0.2,0.2,0.0,0.40941631296037845,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,4,timeout,72,0.5,0.009957712247675755,0.00746828418575682,0.2,0.2,0.0,0.4174259964334326,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,5,timeout,60,0.5,0.01842791959478077,0.013820939696085584,0.2,0.2,0.0,0.43224885929086637,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,6,timeout,48,0.5,0.034103036133723265,0.025577277100292468,0.2,0.2,0.0,0.45968031323401576,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,7,timeout,36,0.5,0.0631116859152907,0.04733376443646804,0.2,0.2,0.0,0.5104454503517588,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,8,failure,24,0.85,0.24819067068795655,0.14599451216938614,0.3,0.2,0.0,0.8941851828573426,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,98,PARTNER_RESCUED,PARTNER_RESCUED,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,4,0,seed,62,0.9,0.08077034873776566,0.05384689915851046,0.2,0.1,0.0,0.4346172478962761,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,4,1,rescue,40,0.7,0.0,0.10280972525208247,0.1,0.1,0.0,0.3028097252520825,loyalty
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,4,2,timeout,28,0.5,0.09513075410213287,0.07134806557659966,0.2,0.2,0.0,0.5664788196787325,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,4,3,failure,18,0.85,0.33763217068948553,0.19860715922910904,0.3,0.2,0.0,1.0362393299185946,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,0,seed,113,0.9,0.005904128862382934,0.003936085908255289,0.2,0.1,0.0,0.3098402147706382,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,1,rescue,91,0.7,0.0,0.007515157179340797,0.1,0.1,0.0,0.20751515717934083,loyalty
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,2,timeout,79,0.5,0.006953841846321502,0.00521538138474113,0.2,0.2,0.0,0.41216922323106264,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,3,failure,69,0.85,0.02468014407500919,0.014517731808828926,0.3,0.2,0.0,0.539197875883838,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,4,rescue,63,0.7,0.0,0.031599275125150324,0.1,0.1,0.0,0.23159927512515033,loyalty
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,5,timeout,51,0.5,0.02923909060515098,0.021929317953863253,0.2,0.2,0.0,0.45116840855901424,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,6,failure,43,0.85,0.09365564369975451,0.055091555117502626,0.3,0.2,0.0,0.6487471988172571,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,7,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.11679560973550897,0.08759670730163172,0.2,0.2,0.0,0.6043923170371407,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.21614403506505467,0.162108026298791,0.2,0.2,0.0,0.7782520613638457,guilt
0.05,0.05,99,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0,PARTNER_RESCUED,TIMEOUT,4,0,seed,63,0.9,0.00036842657071478076,0.051154554200584935,0.2,0.1,0.0,0.35152298077129973,loyalty
0.15,0.05,0,PARTNER_RESCUED,TIMEOUT,4,1,rescue,42,0.7,0.0,0.09278577704000442,0.1,0.1,0.0,0.2927857770400044,loyalty
0.15,0.05,0,PARTNER_RESCUED,TIMEOUT,4,2,timeout,30,0.5,0.0030523038379157937,0.06439162918288119,0.2,0.2,0.0,0.467443933020797,loyalty
0.15,0.05,0,PARTNER_RESCUED,TIMEOUT,4,3,failure,19,0.85,0.038759531084514326,0.18867680126765357,0.3,0.2,0.0,0.7274363323521678,loyalty
0.15,0.05,0,PARTNER_RESCUED,TIMEOUT,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.15,0.05,0,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
