t_snap,kappa,outcome,steps_used,target_switches
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,2
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,RESOURCE_TAKEN,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,RESOURCE_TAKEN,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,2
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.075,RESOURCE_TAKEN,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,1
8,0.075,RESOURCE_TAKEN,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.075,RESOURCE_TAKEN,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,2
8,0.075,TIMEOUT,8,0
8,0.075,RESOURCE_TAKEN,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,0
8,0.075,TIMEOUT,8,1
8,0.075,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,RESOURCE_TAKEN,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,2
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,RESOURCE_TAKEN,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,RESOURCE_TAKEN,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,RESOURCE_TAKEN,6,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,2
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,RESOURCE_TAKEN,7,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,2
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,RESOURCE_TAKEN,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,1
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,0
8,0.1,TIMEOUT,8,1
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,RESOURCE_TAKEN,7,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,3
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,RESOURCE_TAKEN,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,3
8,0.125,TIMEOUT,8,0
8,0.125,RESOURCE_TAKEN,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,RESOURCE_TAKEN,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,RESOURCE_TAKEN,7,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,RESOURCE_TAKEN,7,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,2
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,0
8,0.125,TIMEOUT,8,1
8,0.125,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,3
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,RESOURCE_TAKEN,7,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,3
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,3
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,RESOURCE_TAKEN,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,RESOURCE_TAKEN,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,2
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,1
8,0.15,TIMEOUT,8,0
8,0.15,TIMEOUT,8,0
8,0.175,TIMEOUT,8,2
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,2
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,PARTNER_RESCUED,7,0
8,0.175,TIMEOUT,8,2
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,2
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,1
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
8,0.175,TIMEOUT,8,0
