severity,kappa,outcome,steps_used,target_switches
0.2,2.0,TIMEOUT,12,1
0.2,2.0,RESOURCE_TAKEN,8,0
0.2,2.0,TIMEOUT,12,1
0.2,2.0,RESOURCE_TAKEN,11,0
0.2,2.0,RESOURCE_TAKEN,6,0
0.2,2.0,RESOURCE_TAKEN,12,1
0.2,2.0,RESOURCE_TAKEN,11,1
0.2,2.0,RESOURCE_TAKEN,11,0
0.2,2.0,RESOURCE_TAKEN,9,0
0.2,2.0,RESOURCE_TAKEN,10,0
0.2,2.0,RESOURCE_TAKEN,12,0
0.2,2.0,RESOURCE_TAKEN,10,0
0.2,2.0,TIMEOUT,12,2
0.2,2.0,RESOURCE_TAKEN,6,0
0.2,2.0,RESOURCE_TAKEN,12,0
0.2,2.0,RESOURCE_TAKEN,12,0
0.2,2.0,RESOURCE_TAKEN,9,1
0.2,2.0,RESOURCE_TAKEN,8,0
0.2,2.0,TIMEOUT,12,0
0.2,2.0,RESOURCE_TAKEN,8,0
0.2,2.0,TIMEOUT,12,0
0.2,2.0,TIMEOUT,12,2
0.2,2.0,RESOURCE_TAKEN,8,0
0.2,2.0,TIMEOUT,12,0
0.2,2.0,RESOURCE_TAKEN,10,1
0.2,2.0,TIMEOUT,12,1
0.2,2.0,RESOURCE_TAKEN,12,0
0.2,2.0,TIMEOUT,12,1
0.2,2.0,RESOURCE_TAKEN,8,1
0.2,2.0,RESOURCE_TAKEN,10,0
0.2,2.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,9,1
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,3
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,PARTNER_RESCUED,7,0
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,3
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,3
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,6,0
0.2,4.0,RESOURCE_TAKEN,6,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,8,1
0.2,4.0,RESOURCE_TAKEN,8,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,9,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,RESOURCE_TAKEN,11,2
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,RESOURCE_TAKEN,7,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,0
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,8,0
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,RESOURCE_TAKEN,10,2
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,RESOURCE_TAKEN,9,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,12,1
0.2,4.0,TIMEOUT,12,1
0.2,4.0,TIMEOUT,12,4
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,11,1
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,2
0.2,4.0,RESOURCE_TAKEN,9,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,0
0.2,4.0,RESOURCE_TAKEN,12,2
0.2,4.0,TIMEOUT,12,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,1
0.2,4.0,TIMEOUT,12,2
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,11,0
0.2,4.0,TIMEOUT,12,1
0.2,4.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,2
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,12,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,3
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,10,1
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,8,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,3
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,11,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,2
0.4,0.0,RESOURCE_TAKEN,8,1
0.4,0.0,RESOURCE_TAKEN,9,1
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,1
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,2
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,2
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,12,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,6,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,2
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,10,0
0.4,0.0,RESOURCE_TAKEN,8,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,1
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.0,TIMEOUT,12,2
0.4,0.0,RESOURCE_TAKEN,9,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,TIMEOUT,12,0
0.4,0.0,RESOURCE_TAKEN,11,0
0.4,0.0,RESOURCE_TAKEN,7,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,10,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,TIMEOUT,12,2
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,RESOURCE_TAKEN,12,1
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,11,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,2
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,TIMEOUT,12,2
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,11,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,RESOURCE_TAKEN,12,1
0.4,0.1,TIMEOUT,12,2
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,2
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,9,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,2
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,2
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,2
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,11,1
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,RESOURCE_TAKEN,9,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,2
0.4,0.1,RESOURCE_TAKEN,6,0
0.4,0.1,TIMEOUT,12,1
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,11,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,7,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,RESOURCE_TAKEN,12,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,8,0
0.4,0.1,TIMEOUT,12,0
0.4,0.1,RESOURCE_TAKEN,10,0
0.4,0.1,TIMEOUT,12,0
