capacity,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
5,61,5,TIMEOUT,0,5,2
5,61,6,TIMEOUT,0,5,2
5,61,7,RESOURCE_TAKEN,0,5,1
5,61,8,PARTNER_RESCUED,1,5,0
5,61,9,TIMEOUT,0,5,0
5,62,0,PARTNER_RESCUED,1,2,0
5,62,1,PARTNER_RESCUED,1,3,0
5,62,2,TIMEOUT,0,4,0
5,62,3,TIMEOUT,0,5,0
5,62,4,TIMEOUT,0,5,0
5,62,5,TIMEOUT,0,5,2
5,62,6,RESOURCE_TAKEN,0,5,0
5,62,7,PARTNER_RESCUED,1,5,0
5,62,8,PARTNER_RESCUED,1,5,0
5,62,9,TIMEOUT,0,5,1
5,63,0,PARTNER_RESCUED,1,2,0
5,63,1,PARTNER_RESCUED,1,3,0
5,63,2,TIMEOUT,0,4,1
5,63,3,TIMEOUT,0,5,2
5,63,4,TIMEOUT,0,5,2
5,63,5,TIMEOUT,0,5,1
5,63,6,TIMEOUT,0,5,1
5,63,7,TIMEOUT,0,5,1
5,63,8,TIMEOUT,0,5,2
5,63,9,TIMEOUT,0,5,0
5,64,0,TIMEOUT,0,2,1
5,64,1,TIMEOUT,0,3,2
5,64,2,TIMEOUT,0,4,0
5,64,3,TIMEOUT,0,5,0
5,64,4,TIMEOUT,0,5,0
5,64,5,TIMEOUT,0,5,0
5,64,6,TIMEOUT,0,5,2
5,64,7,TIMEOUT,0,5,1
5,64,8,TIMEOUT,0,5,2
5,64,9,TIMEOUT,0,5,1
5,65,0,PARTNER_RESCUED,1,2,0
5,65,1,TIMEOUT,0,3,0
5,65,2,TIMEOUT,0,4,2
5,65,3,TIMEOUT,0,5,0
5,65,4,TIMEOUT,0,5,0
5,65,5,RESOURCE_TAKEN,0,5,0
5,65,6,PARTNER_RESCUED,1,5,0
5,65,7,PARTNER_RESCUED,1,5,0
5,65,8,PARTNER_RESCUED,1,5,0
5,65,9,TIMEOUT,0,5,0
5,66,0,PARTNER_RESCUED,1,2,0
5,66,1,TIMEOUT,0,3,2
5,66,2,TIMEOUT,0,4,0
5,66,3,TIMEOUT,0,5,0
5,66,4,TIMEOUT,0,5,2
5,66,5,TIMEOUT,0,5,0
5,66,6,TIMEOUT,0,5,1
5,66,7,TIMEOUT,0,5,0
5,66,8,TIMEOUT,0,5,2
5,66,9,TIMEOUT,0,5,3
5,67,0,PARTNER_RESCUED,1,2,0
5,67,1,TIMEOUT,0,3,1
5,67,2,TIMEOUT,0,4,0
5,67,3,RESOURCE_TAKEN,0,5,0
5,67,4,PARTNER_RESCUED,1,5,0
5,67,5,PARTNER_RESCUED,1,5,0
5,67,6,PARTNER_DEAD,0,5,0
5,67,7,PARTNER_RESCUED,1,5,0
5,67,8,TIMEOUT,0,5,1
5,67,9,PARTNER_RESCUED,1,5,0
5,68,0,PARTNER_RESCUED,1,2,0
5,68,1,TIMEOUT,0,3,2
5,68,2,TIMEOUT,0,4,0
5,68,3,RESOURCE_TAKEN,0,5,0
5,68,4,TIMEOUT,0,5,1
5,68,5,PARTNER_RESCUED,1,5,0
5,68,6,TIMEOUT,0,5,2
5,68,7,TIMEOUT,0,5,1
5,68,8,TIMEOUT,0,5,0
5,68,9,TIMEOUT,0,5,2
5,69,0,PARTNER_RESCUED,1,2,0
5,69,1,TIMEOUT,0,3,1
5,69,2,TIMEOUT,0,4,2
5,69,3,TIMEOUT,0,5,1
5,69,4,TIMEOUT,0,5,1
5,69,5,RESOURCE_TAKEN,0,5,0
5,69,6,PARTNER_RESCUED,1,5,0
5,69,7,TIMEOUT,0,5,1
5,69,8,PARTNER_RESCUED,1,5,0
5,69,9,TIMEOUT,0,5,1
5,70,0,PARTNER_RESCUED,1,2,0
5,70,1,TIMEOUT,0,3,0
5,70,2,TIMEOUT,0,4,0
5,70,3,TIMEOUT,0,5,3
5,70,4,TIMEOUT,0,5,0
5,70,5,RESOURCE_TAKEN,0,5,0
5,70,6,PARTNER_RESCUED,1,5,0
5,70,7,PARTNER_RESCUED,1,5,0
5,70,8,TIMEOUT,0,5,0
5,70,9,TIMEOUT,0,5,2
5,71,0,PARTNER_RESCUED,1,2,0
5,71,1,TIMEOUT,0,3,0
5,71,2,TIMEOUT,0,4,0
5,71,3,RESOURCE_TAKEN,0,5,0
5,71,4,PARTNER_RESCUED,1,5,0
5,71,5,PARTNER_RESCUED,1,5,0
5,71,6,TIMEOUT,0,5,1
5,71,7,TIMEOUT,0,5,1
5,71,8,TIMEOUT,0,5,2
5,71,9,TIMEOUT,0,5,1
5,72,0,PARTNER_RESCUED,1,2,0
5,72,1,TIMEOUT,0,3,2
5,72,2,TIMEOUT,0,4,2
5,72,3,TIMEOUT,0,5,3
5,72,4,TIMEOUT,0,5,1
5,72,5,TIMEOUT,0,5,1
5,72,6,TIMEOUT,0,5,2
5,72,7,RESOURCE_TAKEN,0,5,0
5,72,8,TIMEOUT,0,5,1
5,72,9,PARTNER_RESCUED,1,5,0
5,73,0,PARTNER_RESCUED,1,2,0
5,73,1,TIMEOUT,0,3,0
5,73,2,TIMEOUT,0,4,0
5,73,3,TIMEOUT,0,5,2
5,73,4,TIMEOUT,0,5,0
5,73,5,TIMEOUT,0,5,0
5,73,6,TIMEOUT,0,5,0
5,73,7,TIMEOUT,0,5,1
5,73,8,TIMEOUT,0,5,0
5,73,9,TIMEOUT,0,5,0
5,74,0,TIMEOUT,0,2,0
5,74,1,TIMEOUT,0,3,0
5,74,2,TIMEOUT,0,4,2
5,74,3,TIMEOUT,0,5,1
5,74,4,TIMEOUT,0,5,3
5,74,5,TIMEOUT,0,5,3
5,74,6,TIMEOUT,0,5,1
5,74,7,TIMEOUT,0,5,0
5,74,8,TIMEOUT,0,5,0
5,74,9,TIMEOUT,0,5,0
5,75,0,TIMEOUT,0,2,0
5,75,1,TIMEOUT,0,3,0
5,75,2,TIMEOUT,0,4,2
5,75,3,TIMEOUT,0,5,1
5,75,4,RESOURCE_TAKEN,0,5,0
5,75,5,PARTNER_RESCUED,1,5,0
5,75,6,PARTNER_RESCUED,1,5,0
5,75,7,TIMEOUT,0,5,1
5,75,8,PARTNER_RESCUED,1,5,0
5,75,9,TIMEOUT,0,5,1
5,76,0,PARTNER_RESCUED,1,2,0
5,76,1,TIMEOUT,0,3,0
5,76,2,TIMEOUT,0,4,1
5,76,3,PARTNER_RESCUED,1,5,0
5,76,4,PARTNER_RESCUED,1,5,0
5,76,5,TIMEOUT,0,5,0
5,76,6,RESOURCE_TAKEN,0,5,0
5,76,7,PARTNER_RESCUED,1,5,0
5,76,8,PARTNER_RESCUED,1,5,0
5,76,9,TIMEOUT,0,5,1
5,77,0,PARTNER_RESCUED,1,2,0
5,77,1,PARTNER_RESCUED,1,3,0
5,77,2,TIMEOUT,0,4,1
5,77,3,TIMEOUT,0,5,0
5,77,4,TIMEOUT,0,5,0
5,77,5,TIMEOUT,0,5,0
5,77,6,TIMEOUT,0,5,2
5,77,7,TIMEOUT,0,5,1
5,77,8,TIMEOUT,0,5,3
5,77,9,TIMEOUT,0,5,1
5,78,0,PARTNER_RESCUED,1,2,0
5,78,1,TIMEOUT,0,3,2
5,78,2,TIMEOUT,0,4,0
5,78,3,TIMEOUT,0,5,2
5,78,4,TIMEOUT,0,5,1
5,78,5,TIMEOUT,0,5,1
5,78,6,TIMEOUT,0,5,0
5,78,7,TIMEOUT,0,5,0
5,78,8,TIMEOUT,0,5,0
5,78,9,TIMEOUT,0,5,1
5,79,0,TIMEOUT,0,2,0
5,79,1,TIMEOUT,0,3,1
5,79,2,TIMEOUT,0,4,1
5,79,3,TIMEOUT,0,5,1
5,79,4,TIMEOUT,0,5,1
5,79,5,TIMEOUT,0,5,1
5,79,6,PARTNER_RESCUED,1,5,0
5,79,7,TIMEOUT,0,5,2
5,79,8,TIMEOUT,0,5,3
5,79,9,TIMEOUT,0,5,0
5,80,0,PARTNER_RESCUED,1,2,0
5,80,1,TIMEOUT,0,3,0
5,80,2,TIMEOUT,0,4,0
5,80,3,TIMEOUT,0,5,2
5,80,4,TIMEOUT,0,5,2
5,80,5,TIMEOUT,0,5,3
5,80,6,RESOURCE_TAKEN,0,5,0
5,80,7,TIMEOUT,0,5,1
5,80,8,TIMEOUT,0,5,1
5,80,9,TIMEOUT,0,5,1
5,81,0,PARTNER_RESCUED,1,2,0
5,81,1,PARTNER_RESCUED,1,3,0
5,81,2,TIMEOUT,0,4,0
5,81,3,TIMEOUT,0,5,2
5,81,4,TIMEOUT,0,5,2
5,81,5,TIMEOUT,0,5,0
5,81,6,TIMEOUT,0,5,0
5,81,7,TIMEOUT,0,5,0
5,81,8,TIMEOUT,0,5,2
5,81,9,RESOURCE_TAKEN,0,5,0
5,82,0,PARTNER_RESCUED,1,2,0
5,82,1,TIMEOUT,0,3,0
5,82,2,TIMEOUT,0,4,2
5,82,3,TIMEOUT,0,5,2
5,82,4,TIMEOUT,0,5,3
5,82,5,TIMEOUT,0,5,1
5,82,6,TIMEOUT,0,5,0
5,82,7,TIMEOUT,0,5,1
5,82,8,TIMEOUT,0,5,1
5,82,9,TIMEOUT,0,5,2
5,83,0,PARTNER_RESCUED,1,2,0
5,83,1,TIMEOUT,0,3,1
5,83,2,TIMEOUT,0,4,1
5,83,3,TIMEOUT,0,5,0
5,83,4,TIMEOUT,0,5,0
5,83,5,TIMEOUT,0,5,0
5,83,6,TIMEOUT,0,5,4
5,83,7,RESOURCE_TAKEN,0,5,0
5,83,8,PARTNER_RESCUED,1,5,0
5,83,9,TIMEOUT,0,5,1
5,84,0,PARTNER_RESCUED,1,2,0
5,84,1,PARTNER_RESCUED,1,3,0
5,84,2,TIMEOUT,0,4,0
5,84,3,TIMEOUT,0,5,1
5,84,4,TIMEOUT,0,5,3
5,84,5,TIMEOUT,0,5,0
5,84,6,TIMEOUT,0,5,0
5,84,7,TIMEOUT,0,5,1
5,84,8,TIMEOUT,0,5,1
5,84,9,TIMEOUT,0,5,2
5,85,0,PARTNER_RESCUED,1,2,0
5,85,1,TIMEOUT,0,3,2
5,85,2,TIMEOUT,0,4,0
5,85,3,TIMEOUT,0,5,1
5,85,4,TIMEOUT,0,5,1
5,85,5,TIMEOUT,0,5,2
5,85,6,TIMEOUT,0,5,0
5,85,7,RESOURCE_TAKEN,0,5,0
5,85,8,PARTNER_RESCUED,1,5,0
5,85,9,TIMEOUT,0,5,1
5,86,0,PARTNER_RESCUED,1,2,0
5,86,1,PARTNER_RESCUED,1,3,0
5,86,2,TIMEOUT,0,4,1
5,86,3,TIMEOUT,0,5,1
5,86,4,TIMEOUT,0,5,1
5,86,5,TIMEOUT,0,5,2
5,86,6,TIMEOUT,0,5,0
5,86,7,TIMEOUT,0,5,1
5,86,8,TIMEOUT,0,5,2
5,86,9,TIMEOUT,0,5,0
5,87,0,PARTNER_RESCUED,1,2,0
5,87,1,TIMEOUT,0,3,1
5,87,2,TIMEOUT,0,4,1
5,87,3,TIMEOUT,0,5,0
5,87,4,TIMEOUT,0,5,2
5,87,5,TIMEOUT,0,5,0
5,87,6,TIMEOUT,0,5,0
5,87,7,TIMEOUT,0,5,2
5,87,8,TIMEOUT,0,5,1
5,87,9,TIMEOUT,0,5,1
5,88,0,PARTNER_RESCUED,1,2,0
5,88,1,TIMEOUT,0,3,1
5,88,2,TIMEOUT,0,4,1
5,88,3,PARTNER_RESCUED,1,5,0
5,88,4,TIMEOUT,0,5,0
5,88,5,TIMEOUT,0,5,2
5,88,6,TIMEOUT,0,5,0
5,88,7,TIMEOUT,0,5,1
5,88,8,TIMEOUT,0,5,0
5,88,9,TIMEOUT,0,5,0
5,89,0,PARTNER_RESCUED,1,2,0
5,89,1,TIMEOUT,0,3,0
5,89,2,PARTNER_RESCUED,1,4,0
5,89,3,TIMEOUT,0,5,1
5,89,4,TIMEOUT,0,5,1
5,89,5,TIMEOUT,0,5,0
5,89,6,TIMEOUT,0,5,0
5,89,7,TIMEOUT,0,5,0
5,89,8,TIMEOUT,0,5,0
5,89,9,TIMEOUT,0,5,1
5,90,0,TIMEOUT,0,2,1
5,90,1,PARTNER_RESCUED,1,3,0
5,90,2,PARTNER_RESCUED,1,4,0
5,90,3,TIMEOUT,0,5,0
5,90,4,TIMEOUT,0,5,1
5,90,5,TIMEOUT,0,5,0
5,90,6,TIMEOUT,0,5,2
5,90,7,TIMEOUT,0,5,0
5,90,8,TIMEOUT,0,5,0
5,90,9,TIMEOUT,0,5,0
5,91,0,PARTNER_RESCUED,1,2,0
5,91,1,TIMEOUT,0,3,1
5,91,2,TIMEOUT,0,4,0
5,91,3,TIMEOUT,0,5,1
5,91,4,TIMEOUT,0,5,2
5,91,5,TIMEOUT,0,5,1
5,91,6,RESOURCE_TAKEN,0,5,1
5,91,7,PARTNER_RESCUED,1,5,0
5,91,8,TIMEOUT,0,5,0
5,91,9,TIMEOUT,0,5,2
5,92,0,PARTNER_RESCUED,1,2,0
5,92,1,TIMEOUT,0,3,1
5,92,2,TIMEOUT,0,4,2
5,92,3,TIMEOUT,0,5,1
5,92,4,TIMEOUT,0,5,0
5,92,5,TIMEOUT,0,5,0
5,92,6,TIMEOUT,0,5,1
5,92,7,TIMEOUT,0,5,1
5,92,8,TIMEOUT,0,5,2
5,92,9,TIMEOUT,0,5,1
5,93,0,PARTNER_RESCUED,1,2,0
5,93,1,PARTNER_RESCUED,1,3,0
5,93,2,TIMEOUT,0,4,0
5,93,3,PARTNER_RESCUED,1,5,0
5,93,4,TIMEOUT,0,5,0
5,93,5,TIMEOUT,0,5,2
5,93,6,TIMEOUT,0,5,0
5,93,7,TIMEOUT,0,5,0
5,93,8,TIMEOUT,0,5,0
5,93,9,TIMEOUT,0,5,0
5,94,0,TIMEOUT,0,2,1
5,94,1,PARTNER_RESCUED,1,3,0
5,94,2,PARTNER_RESCUED,1,4,0
5,94,3,TIMEOUT,0,5,1
5,94,4,TIMEOUT,0,5,0
5,94,5,TIMEOUT,0,5,2
5,94,6,RESOURCE_TAKEN,0,5,0
5,94,7,PARTNER_RESCUED,1,5,0
5,94,8,TIMEOUT,0,5,0
5,94,9,TIMEOUT,0,5,1
5,95,0,PARTNER_RESCUED,1,2,0
5,95,1,TIMEOUT,0,3,1
5,95,2,TIMEOUT,0,4,1
5,95,3,TIMEOUT,0,5,0
5,95,4,TIMEOUT,0,5,0
5,95,5,TIMEOUT,0,5,2
5,95,6,TIMEOUT,0,5,0
5,95,7,TIMEOUT,0,5,2
5,95,8,TIMEOUT,0,5,2
5,95,9,TIMEOUT,0,5,2
5,96,0,PARTNER_RESCUED,1,2,0
5,96,1,TIMEOUT,0,3,1
5,96,2,TIMEOUT,0,4,0
5,96,3,TIMEOUT,0,5,0
5,96,4,TIMEOUT,0,5,1
5,96,5,TIMEOUT,0,5,1
5,96,6,TIMEOUT,0,5,0
5,96,7,RESOURCE_TAKEN,0,5,0
5,96,8,PARTNER_RESCUED,1,5,0
5,96,9,TIMEOUT,0,5,1
5,97,0,TIMEOUT,0,2,1
5,97,1,TIMEOUT,0,3,0
5,97,2,TIMEOUT,0,4,0
5,97,3,TIMEOUT,0,5,0
5,97,4,TIMEOUT,0,5,2
5,97,5,TIMEOUT,0,5,0
5,97,6,TIMEOUT,0,5,1
5,97,7,TIMEOUT,0,5,0
5,97,8,TIMEOUT,0,5,1
5,97,9,TIMEOUT,0,5,0
5,98,0,PARTNER_RESCUED,1,2,0
5,98,1,TIMEOUT,0,3,1
5,98,2,TIMEOUT,0,4,3
5,98,3,TIMEOUT,0,5,2
5,98,4,TIMEOUT,0,5,0
5,98,5,TIMEOUT,0,5,0
5,98,6,TIMEOUT,0,5,0
5,98,7,TIMEOUT,0,5,0
5,98,8,TIMEOUT,0,5,0
5,98,9,RESOURCE_TAKEN,0,5,0
5,99,0,PARTNER_RESCUED,1,2,0
5,99,1,TIMEOUT,0,3,1
5,99,2,TIMEOUT,0,4,0
5,99,3,TIMEOUT,0,5,2
5,99,4,TIMEOUT,0,5,2
5,99,5,TIMEOUT,0,5,2
5,99,6,TIMEOUT,0,5,3
5,99,7,TIMEOUT,0,5,0
5,99,8,TIMEOUT,0,5,0
5,99,9,TIMEOUT,0,5,2
10,0,0,PARTNER_RESCUED,1,2,0
10,0,1,TIMEOUT,0,3,0
10,0,2,PARTNER_RESCUED,1,4,0
10,0,3,TIMEOUT,0,5,2
10,0,4,TIMEOUT,0,6,1
10,0,5,TIMEOUT,0,7,1
10,0,6,RESOURCE_TAKEN,0,8,0
10,0,7,TIMEOUT,0,9,1
10,0,8,PARTNER_RESCUED,1,10,0
10,0,9,TIMEOUT,0,10,0
10,1,0,PARTNER_RESCUED,1,2,0
10,1,1,TIMEOUT,0,3,0
10,1,2,TIMEOUT,0,4,1
10,1,3,TIMEOUT,0,5,1
10,1,4,TIMEOUT,0,6,1
10,1,5,TIMEOUT,0,7,0
10,1,6,RESOURCE_TAKEN,0,8,0
10,1,7,PARTNER_RESCUED,1,9,0
10,1,8,PARTNER_RESCUED,1,10,0
10,1,9,TIMEOUT,0,10,1
10,2,0,PARTNER_RESCUED,1,2,0
10,2,1,TIMEOUT,0,3,0
10,2,2,TIMEOUT,0,4,2
10,2,3,TIMEOUT,0,5,3
10,2,4,TIMEOUT,0,6,0
10,2,5,TIMEOUT,0,7,1
10,2,6,RESOURCE_TAKEN,0,8,0
10,2,7,PARTNER_RESCUED,1,9,0
10,2,8,PARTNER_RESCUED,1,10,0
10,2,9,TIMEOUT,0,10,1
10,3,0,PARTNER_RESCUED,1,2,0
10,3,1,PARTNER_RESCUED,1,3,0
10,3,2,TIMEOUT,0,4,1
10,3,3,TIMEOUT,0,5,0
10,3,4,TIMEOUT,0,6,0
10,3,5,TIMEOUT,0,7,0
10,3,6,TIMEOUT,0,8,0
10,3,7,TIMEOUT,0,9,1
10,3,8,TIMEOUT,0,10,0
10,3,9,TIMEOUT,0,10,0
10,4,0,PARTNER_RESCUED,1,2,0
10,4,1,PARTNER_RESCUED,1,3,0
10,4,2,TIMEOUT,0,4,1
10,4,3,TIMEOUT,0,5,2
10,4,4,TIMEOUT,0,6,3
10,4,5,TIMEOUT,0,7,0
10,4,6,RESOURCE_TAKEN,0,8,0
10,4,7,TIMEOUT,0,9,1
10,4,8,TIMEOUT,0,10,1
10,4,9,TIMEOUT,0,10,0
10,5,0,PARTNER_RESCUED,1,2,0
10,5,1,TIMEOUT,0,3,2
10,5,2,TIMEOUT,0,4,1
10,5,3,TIMEOUT,0,5,2
10,5,4,TIMEOUT,0,6,2
10,5,5,TIMEOUT,0,7,2
10,5,6,TIMEOUT,0,8,3
10,5,7,TIMEOUT,0,9,0
10,5,8,TIMEOUT,0,10,0
10,5,9,TIMEOUT,0,10,1
10,6,0,PARTNER_RESCUED,1,2,0
10,6,1,TIMEOUT,0,3,0
10,6,2,TIMEOUT,0,4,2
10,6,3,TIMEOUT,0,5,1
10,6,4,TIMEOUT,0,6,1
10,6,5,RESOURCE_TAKEN,0,7,0
10,6,6,PARTNER_RESCUED,1,8,0
10,6,7,TIMEOUT,0,9,0
10,6,8,TIMEOUT,0,10,0
10,6,9,TIMEOUT,0,10,1
10,7,0,PARTNER_RESCUED,1,2,0
10,7,1,TIMEOUT,0,3,1
10,7,2,TIMEOUT,0,4,0
10,7,3,TIMEOUT,0,5,2
10,7,4,TIMEOUT,0,6,1
10,7,5,TIMEOUT,0,7,2
10,7,6,TIMEOUT,0,8,2
10,7,7,TIMEOUT,0,9,0
10,7,8,TIMEOUT,0,10,0
10,7,9,TIMEOUT,0,10,2
10,8,0,PARTNER_RESCUED,1,2,0
10,8,1,TIMEOUT,0,3,0
10,8,2,TIMEOUT,0,4,2
10,8,3,TIMEOUT,0,5,0
10,8,4,TIMEOUT,0,6,0
10,8,5,TIMEOUT,0,7,2
10,8,6,TIMEOUT,0,8,3
10,8,7,TIMEOUT,0,9,1
10,8,8,TIMEOUT,0,10,0
10,8,9,TIMEOUT,0,10,2
10,9,0,PARTNER_RESCUED,1,2,0
10,9,1,TIMEOUT,0,3,1
10,9,2,TIMEOUT,0,4,0
10,9,3,TIMEOUT,0,5,1
10,9,4,TIMEOUT,0,6,2
10,9,5,TIMEOUT,0,7,0
10,9,6,RESOURCE_TAKEN,0,8,1
10,9,7,PARTNER_RESCUED,1,9,0
10,9,8,PARTNER_RESCUED,1,10,0
10,9,9,TIMEOUT,0,10,1
10,10,0,PARTNER_RESCUED,1,2,0
10,10,1,TIMEOUT,0,3,1
10,10,2,TIMEOUT,0,4,0
10,10,3,TIMEOUT,0,5,0
10,10,4,TIMEOUT,0,6,0
10,10,5,TIMEOUT,0,7,1
10,10,6,TIMEOUT,0,8,1
10,10,7,RESOURCE_TAKEN,0,9,0
10,10,8,PARTNER_RESCUED,1,10,0
10,10,9,PARTNER_RESCUED,1,10,0
10,11,0,TIMEOUT,0,2,1
10,11,1,PARTNER_RESCUED,1,3,0
10,11,2,PARTNER_RESCUED,1,4,0
10,11,3,TIMEOUT,0,5,2
10,11,4,TIMEOUT,0,6,0
10,11,5,TIMEOUT,0,7,1
10,11,6,TIMEOUT,0,8,1
10,11,7,PARTNER_RESCUED,1,9,0
10,11,8,TIMEOUT,0,10,0
10,11,9,TIMEOUT,0,10,0
10,12,0,TIMEOUT,0,2,1
10,12,1,TIMEOUT,0,3,0
10,12,2,TIMEOUT,0,4,1
10,12,3,TIMEOUT,0,5,2
10,12,4,RESOURCE_TAKEN,0,6,0
10,12,5,PARTNER_RESCUED,1,7,0
10,12,6,TIMEOUT,0,8,1
10,12,7,TIMEOUT,0,9,2
10,12,8,TIMEOUT,0,10,1
10,12,9,TIMEOUT,0,10,0
10,13,0,PARTNER_RESCUED,1,2,0
10,13,1,PARTNER_RESCUED,1,3,0
10,13,2,TIMEOUT,0,4,2
10,13,3,PARTNER_RESCUED,1,5,0
10,13,4,TIMEOUT,0,6,0
10,13,5,TIMEOUT,0,7,1
10,13,6,RESOURCE_TAKEN,0,8,0
10,13,7,PARTNER_RESCUED,1,9,0
10,13,8,PARTNER_RESCUED,1,10,0
10,13,9,PARTNER_RESCUED,1,10,0
10,14,0,PARTNER_RESCUED,1,2,0
10,14,1,TIMEOUT,0,3,0
10,14,2,TIMEOUT,0,4,2
10,14,3,TIMEOUT,0,5,3
10,14,4,TIMEOUT,0,6,2
10,14,5,TIMEOUT,0,7,1
10,14,6,TIMEOUT,0,8,1
10,14,7,TIMEOUT,0,9,0
10,14,8,TIMEOUT,0,10,1
10,14,9,RESOURCE_TAKEN,0,10,0
10,15,0,TIMEOUT,0,2,1
10,15,1,TIMEOUT,0,3,0
10,15,2,TIMEOUT,0,4,2
10,15,3,TIMEOUT,0,5,0
10,15,4,TIMEOUT,0,6,0
10,15,5,TIMEOUT,0,7,0
10,15,6,TIMEOUT,0,8,1
10,15,7,TIMEOUT,0,9,0
10,15,8,TIMEOUT,0,10,1
10,15,9,TIMEOUT,0,10,0
10,16,0,PARTNER_RESCUED,1,2,0
10,16,1,TIMEOUT,0,3,2
10,16,2,TIMEOUT,0,4,1
10,16,3,TIMEOUT,0,5,2
10,16,4,TIMEOUT,0,6,0
10,16,5,TIMEOUT,0,7,0
10,16,6,TIMEOUT,0,8,1
10,16,7,TIMEOUT,0,9,3
10,16,8,RESOURCE_TAKEN,0,10,1
10,16,9,TIMEOUT,0,10,1
10,17,0,PARTNER_RESCUED,1,2,0
10,17,1,TIMEOUT,0,3,1
10,17,2,TIMEOUT,0,4,2
10,17,3,TIMEOUT,0,5,2
10,17,4,TIMEOUT,0,6,3
10,17,5,TIMEOUT,0,7,0
10,17,6,TIMEOUT,0,8,0
10,17,7,TIMEOUT,0,9,2
10,17,8,TIMEOUT,0,10,0
10,17,9,RESOURCE_TAKEN,0,10,0
10,18,0,PARTNER_RESCUED,1,2,0
10,18,1,TIMEOUT,0,3,2
10,18,2,RESOURCE_TAKEN,0,4,0
10,18,3,PARTNER_RESCUED,1,5,0
10,18,4,PARTNER_RESCUED,1,6,0
10,18,5,PARTNER_RESCUED,1,7,0
10,18,6,PARTNER_RESCUED,1,8,0
10,18,7,TIMEOUT,0,9,1
10,18,8,TIMEOUT,0,10,0
10,18,9,TIMEOUT,0,10,1
10,19,0,PARTNER_RESCUED,1,2,0
10,19,1,PARTNER_RESCUED,1,3,0
10,19,2,TIMEOUT,0,4,2
10,19,3,TIMEOUT,0,5,2
10,19,4,TIMEOUT,0,6,0
10,19,5,TIMEOUT,0,7,0
10,19,6,TIMEOUT,0,8,2
10,19,7,TIMEOUT,0,9,1
10,19,8,RESOURCE_TAKEN,0,10,0
10,19,9,PARTNER_RESCUED,1,10,0
10,20,0,PARTNER_RESCUED,1,2,0
10,20,1,TIMEOUT,0,3,1
10,20,2,TIMEOUT,0,4,0
10,20,3,TIMEOUT,0,5,1
10,20,4,RESOURCE_TAKEN,0,6,0
10,20,5,PARTNER_RESCUED,1,7,0
10,20,6,TIMEOUT,0,8,1
10,20,7,PARTNER_RESCUED,1,9,0
10,20,8,TIMEOUT,0,10,0
10,20,9,TIMEOUT,0,10,1
10,21,0,TIMEOUT,0,2,1
10,21,1,TIMEOUT,0,3,2
10,21,2,TIMEOUT,0,4,0
10,21,3,TIMEOUT,0,5,0
10,21,4,TIMEOUT,0,6,0
10,21,5,TIMEOUT,0,7,2
10,21,6,TIMEOUT,0,8,0
10,21,7,RESOURCE_TAKEN,0,9,1
10,21,8,PARTNER_RESCUED,1,10,0
10,21,9,TIMEOUT,0,10,1
10,22,0,TIMEOUT,0,2,1
10,22,1,TIMEOUT,0,3,1
10,22,2,TIMEOUT,0,4,0
10,22,3,TIMEOUT,0,5,1
10,22,4,TIMEOUT,0,6,0
10,22,5,TIMEOUT,0,7,1
10,22,6,TIMEOUT,0,8,1
10,22,7,TIMEOUT,0,9,1
10,22,8,RESOURCE_TAKEN,0,10,0
10,22,9,PARTNER_RESCUED,1,10,0
10,23,0,TIMEOUT,0,2,0
10,23,1,TIMEOUT,0,3,2
10,23,2,TIMEOUT,0,4,2
10,23,3,TIMEOUT,0,5,3
10,23,4,TIMEOUT,0,6,0
10,23,5,TIMEOUT,0,7,1
10,23,6,TIMEOUT,0,8,0
10,23,7,TIMEOUT,0,9,2
10,23,8,TIMEOUT,0,10,0
10,23,9,RESOURCE_TAKEN,0,10,0
10,24,0,PARTNER_RESCUED,1,2,0
10,24,1,TIMEOUT,0,3,0
10,24,2,TIMEOUT,0,4,1
10,24,3,PARTNER_RESCUED,1,5,0
10,24,4,TIMEOUT,0,6,1
10,24,5,TIMEOUT,0,7,0
10,24,6,TIMEOUT,0,8,0
10,24,7,TIMEOUT,0,9,2
10,24,8,TIMEOUT,0,10,2
10,24,9,TIMEOUT,0,10,1
10,25,0,PARTNER_RESCUED,1,2,0
10,25,1,PARTNER_RESCUED,1,3,0
10,25,2,TIMEOUT,0,4,1
10,25,3,TIMEOUT,0,5,0
10,25,4,TIMEOUT,0,6,2
10,25,5,TIMEOUT,0,7,1
10,25,6,RESOURCE_TAKEN,0,8,0
10,25,7,PARTNER_RESCUED,1,9,0
10,25,8,TIMEOUT,0,10,1
10,25,9,TIMEOUT,0,10,0
10,26,0,PARTNER_DEAD,0,2,0
10,26,1,PARTNER_RESCUED,1,3,0
10,26,2,PARTNER_RESCUED,1,4,0
10,26,3,TIMEOUT,0,5,1
10,26,4,TIMEOUT,0,6,2
10,26,5,RESOURCE_TAKEN,0,7,0
10,26,6,PARTNER_RESCUED,1,8,0
10,26,7,PARTNER_DEAD,0,9,1
10,26,8,PARTNER_RESCUED,1,10,0
10,26,9,TIMEOUT,0,10,2
10,27,0,PARTNER_RESCUED,1,2,0
10,27,1,TIMEOUT,0,3,1
10,27,2,TIMEOUT,0,4,1
10,27,3,TIMEOUT,0,5,1
10,27,4,TIMEOUT,0,6,1
