cell,jitter,tag_aware,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
on_on,0.4,1,52,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,52,6,PARTNER_DEAD,0,8,1
on_on,0.4,1,52,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,52,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,52,9,TIMEOUT,0,11,1
on_on,0.4,1,52,10,TIMEOUT,0,12,0
on_on,0.4,1,52,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,52,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,52,13,TIMEOUT,0,15,1
on_on,0.4,1,52,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,52,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,52,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,52,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,52,18,TIMEOUT,0,20,1
on_on,0.4,1,52,19,TIMEOUT,0,21,0
on_on,0.4,1,53,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,53,1,PARTNER_RESCUED,1,3,0
on_on,0.4,1,53,2,TIMEOUT,0,4,2
on_on,0.4,1,53,3,TIMEOUT,0,5,1
on_on,0.4,1,53,4,TIMEOUT,0,6,1
on_on,0.4,1,53,5,TIMEOUT,0,7,2
on_on,0.4,1,53,6,TIMEOUT,0,8,0
on_on,0.4,1,53,7,TIMEOUT,0,9,1
on_on,0.4,1,53,8,TIMEOUT,0,10,2
on_on,0.4,1,53,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,53,10,TIMEOUT,0,12,1
on_on,0.4,1,53,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,53,12,TIMEOUT,0,14,0
on_on,0.4,1,53,13,TIMEOUT,0,15,0
on_on,0.4,1,53,14,TIMEOUT,0,16,0
on_on,0.4,1,53,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,53,16,TIMEOUT,0,18,0
on_on,0.4,1,53,17,TIMEOUT,0,19,1
on_on,0.4,1,53,18,TIMEOUT,0,20,1
on_on,0.4,1,53,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,54,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,54,1,TIMEOUT,0,3,2
on_on,0.4,1,54,2,TIMEOUT,0,4,1
on_on,0.4,1,54,3,TIMEOUT,0,5,1
on_on,0.4,1,54,4,TIMEOUT,0,6,0
on_on,0.4,1,54,5,TIMEOUT,0,7,2
on_on,0.4,1,54,6,TIMEOUT,0,8,1
on_on,0.4,1,54,7,TIMEOUT,0,9,1
on_on,0.4,1,54,8,TIMEOUT,0,10,1
on_on,0.4,1,54,9,TIMEOUT,0,11,2
on_on,0.4,1,54,10,TIMEOUT,0,12,1
on_on,0.4,1,54,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,54,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,54,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,54,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,54,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,54,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,54,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,54,18,TIMEOUT,0,20,1
on_on,0.4,1,54,19,TIMEOUT,0,21,1
on_on,0.4,1,55,0,TIMEOUT,0,2,0
on_on,0.4,1,55,1,PARTNER_RESCUED,1,3,0
on_on,0.4,1,55,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,55,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,55,4,RESOURCE_TAKEN,0,6,0
on_on,0.4,1,55,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,55,6,TIMEOUT,0,8,1
on_on,0.4,1,55,7,TIMEOUT,0,9,1
on_on,0.4,1,55,8,TIMEOUT,0,10,0
on_on,0.4,1,55,9,TIMEOUT,0,11,1
on_on,0.4,1,55,10,TIMEOUT,0,12,0
on_on,0.4,1,55,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,55,12,TIMEOUT,0,14,2
on_on,0.4,1,55,13,TIMEOUT,0,15,2
on_on,0.4,1,55,14,TIMEOUT,0,16,1
on_on,0.4,1,55,15,TIMEOUT,0,17,0
on_on,0.4,1,55,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,55,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,55,18,PARTNER_RESCUED,1,20,0
on_on,0.4,1,55,19,TIMEOUT,0,21,2
on_on,0.4,1,56,0,TIMEOUT,0,2,1
on_on,0.4,1,56,1,TIMEOUT,0,3,2
on_on,0.4,1,56,2,TIMEOUT,0,4,0
on_on,0.4,1,56,3,TIMEOUT,0,5,2
on_on,0.4,1,56,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,56,5,TIMEOUT,0,7,2
on_on,0.4,1,56,6,TIMEOUT,0,8,1
on_on,0.4,1,56,7,TIMEOUT,0,9,2
on_on,0.4,1,56,8,TIMEOUT,0,10,0
on_on,0.4,1,56,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,56,10,TIMEOUT,0,12,1
on_on,0.4,1,56,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,56,12,TIMEOUT,0,14,1
on_on,0.4,1,56,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,56,14,TIMEOUT,0,16,0
on_on,0.4,1,56,15,TIMEOUT,0,17,1
on_on,0.4,1,56,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,56,17,TIMEOUT,0,19,0
on_on,0.4,1,56,18,TIMEOUT,0,20,2
on_on,0.4,1,56,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,57,0,TIMEOUT,0,2,1
on_on,0.4,1,57,1,PARTNER_RESCUED,1,3,0
on_on,0.4,1,57,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,57,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,57,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,57,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,57,6,TIMEOUT,0,8,1
on_on,0.4,1,57,7,TIMEOUT,0,9,0
on_on,0.4,1,57,8,TIMEOUT,0,10,1
on_on,0.4,1,57,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,57,10,TIMEOUT,0,12,0
on_on,0.4,1,57,11,TIMEOUT,0,13,0
on_on,0.4,1,57,12,TIMEOUT,0,14,0
on_on,0.4,1,57,13,TIMEOUT,0,15,1
on_on,0.4,1,57,14,TIMEOUT,0,16,0
on_on,0.4,1,57,15,TIMEOUT,0,17,2
on_on,0.4,1,57,16,TIMEOUT,0,18,0
on_on,0.4,1,57,17,TIMEOUT,0,19,0
on_on,0.4,1,57,18,TIMEOUT,0,20,1
on_on,0.4,1,57,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,58,0,TIMEOUT,0,2,0
on_on,0.4,1,58,1,TIMEOUT,0,3,0
on_on,0.4,1,58,2,TIMEOUT,0,4,2
on_on,0.4,1,58,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,58,4,TIMEOUT,0,6,2
on_on,0.4,1,58,5,TIMEOUT,0,7,0
on_on,0.4,1,58,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,58,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,58,8,TIMEOUT,0,10,0
on_on,0.4,1,58,9,TIMEOUT,0,11,0
on_on,0.4,1,58,10,TIMEOUT,0,12,1
on_on,0.4,1,58,11,TIMEOUT,0,13,0
on_on,0.4,1,58,12,TIMEOUT,0,14,0
on_on,0.4,1,58,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,58,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,58,15,TIMEOUT,0,17,1
on_on,0.4,1,58,16,TIMEOUT,0,18,1
on_on,0.4,1,58,17,TIMEOUT,0,19,0
on_on,0.4,1,58,18,PARTNER_RESCUED,1,20,0
on_on,0.4,1,58,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,59,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,59,1,TIMEOUT,0,3,2
on_on,0.4,1,59,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,59,3,TIMEOUT,0,5,1
on_on,0.4,1,59,4,TIMEOUT,0,6,0
on_on,0.4,1,59,5,TIMEOUT,0,7,1
on_on,0.4,1,59,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,59,7,TIMEOUT,0,9,0
on_on,0.4,1,59,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,59,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,59,10,TIMEOUT,0,12,2
on_on,0.4,1,59,11,TIMEOUT,0,13,1
on_on,0.4,1,59,12,TIMEOUT,0,14,0
on_on,0.4,1,59,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,59,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,59,15,TIMEOUT,0,17,1
on_on,0.4,1,59,16,TIMEOUT,0,18,0
on_on,0.4,1,59,17,TIMEOUT,0,19,0
on_on,0.4,1,59,18,TIMEOUT,0,20,1
on_on,0.4,1,59,19,TIMEOUT,0,21,1
on_on,0.4,1,60,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,60,1,TIMEOUT,0,3,2
on_on,0.4,1,60,2,TIMEOUT,0,4,0
on_on,0.4,1,60,3,TIMEOUT,0,5,0
on_on,0.4,1,60,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,60,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,60,6,TIMEOUT,0,8,0
on_on,0.4,1,60,7,TIMEOUT,0,9,0
on_on,0.4,1,60,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,60,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,60,10,TIMEOUT,0,12,0
on_on,0.4,1,60,11,TIMEOUT,0,13,2
on_on,0.4,1,60,12,TIMEOUT,0,14,1
on_on,0.4,1,60,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,60,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,60,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,60,16,TIMEOUT,0,18,0
on_on,0.4,1,60,17,TIMEOUT,0,19,0
on_on,0.4,1,60,18,TIMEOUT,0,20,1
on_on,0.4,1,60,19,TIMEOUT,0,21,1
on_on,0.4,1,61,0,TIMEOUT,0,2,1
on_on,0.4,1,61,1,TIMEOUT,0,3,0
on_on,0.4,1,61,2,TIMEOUT,0,4,1
on_on,0.4,1,61,3,TIMEOUT,0,5,0
on_on,0.4,1,61,4,TIMEOUT,0,6,0
on_on,0.4,1,61,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,61,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,61,7,TIMEOUT,0,9,1
on_on,0.4,1,61,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,61,9,TIMEOUT,0,11,1
on_on,0.4,1,61,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,61,11,TIMEOUT,0,13,1
on_on,0.4,1,61,12,TIMEOUT,0,14,0
on_on,0.4,1,61,13,TIMEOUT,0,15,0
on_on,0.4,1,61,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,61,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,61,16,TIMEOUT,0,18,1
on_on,0.4,1,61,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,61,18,PARTNER_RESCUED,1,20,0
on_on,0.4,1,61,19,TIMEOUT,0,21,1
on_on,0.4,1,62,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,62,1,TIMEOUT,0,3,0
on_on,0.4,1,62,2,TIMEOUT,0,4,2
on_on,0.4,1,62,3,TIMEOUT,0,5,1
on_on,0.4,1,62,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,62,5,TIMEOUT,0,7,1
on_on,0.4,1,62,6,TIMEOUT,0,8,1
on_on,0.4,1,62,7,TIMEOUT,0,9,1
on_on,0.4,1,62,8,TIMEOUT,0,10,1
on_on,0.4,1,62,9,TIMEOUT,0,11,0
on_on,0.4,1,62,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,62,11,TIMEOUT,0,13,1
on_on,0.4,1,62,12,TIMEOUT,0,14,3
on_on,0.4,1,62,13,PARTNER_DEAD,0,15,0
on_on,0.4,1,62,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,62,15,TIMEOUT,0,17,0
on_on,0.4,1,62,16,TIMEOUT,0,18,0
on_on,0.4,1,62,17,TIMEOUT,0,19,1
on_on,0.4,1,62,18,TIMEOUT,0,20,2
on_on,0.4,1,62,19,TIMEOUT,0,21,2
on_on,0.4,1,63,0,TIMEOUT,0,2,0
on_on,0.4,1,63,1,TIMEOUT,0,3,1
on_on,0.4,1,63,2,TIMEOUT,0,4,2
on_on,0.4,1,63,3,TIMEOUT,0,5,0
on_on,0.4,1,63,4,TIMEOUT,0,6,1
on_on,0.4,1,63,5,TIMEOUT,0,7,1
on_on,0.4,1,63,6,TIMEOUT,0,8,0
on_on,0.4,1,63,7,PARTNER_DEAD,0,9,1
on_on,0.4,1,63,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,63,9,TIMEOUT,0,11,1
on_on,0.4,1,63,10,TIMEOUT,0,12,1
on_on,0.4,1,63,11,TIMEOUT,0,13,0
on_on,0.4,1,63,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,63,13,TIMEOUT,0,15,1
on_on,0.4,1,63,14,TIMEOUT,0,16,1
on_on,0.4,1,63,15,PARTNER_DEAD,0,17,0
on_on,0.4,1,63,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,63,17,TIMEOUT,0,19,0
on_on,0.4,1,63,18,TIMEOUT,0,20,1
on_on,0.4,1,63,19,TIMEOUT,0,21,0
on_on,0.4,1,64,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,64,1,TIMEOUT,0,3,1
on_on,0.4,1,64,2,TIMEOUT,0,4,0
on_on,0.4,1,64,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,64,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,64,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,64,6,RESOURCE_TAKEN,0,8,0
on_on,0.4,1,64,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,64,8,TIMEOUT,0,10,0
on_on,0.4,1,64,9,TIMEOUT,0,11,2
on_on,0.4,1,64,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,64,11,TIMEOUT,0,13,1
on_on,0.4,1,64,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,64,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,64,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,64,15,TIMEOUT,0,17,2
on_on,0.4,1,64,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,64,17,TIMEOUT,0,19,1
on_on,0.4,1,64,18,TIMEOUT,0,20,2
on_on,0.4,1,64,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,65,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,65,1,TIMEOUT,0,3,2
on_on,0.4,1,65,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,65,3,TIMEOUT,0,5,1
on_on,0.4,1,65,4,TIMEOUT,0,6,1
on_on,0.4,1,65,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,65,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,65,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,65,8,TIMEOUT,0,10,0
on_on,0.4,1,65,9,TIMEOUT,0,11,0
on_on,0.4,1,65,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,65,11,TIMEOUT,0,13,2
on_on,0.4,1,65,12,TIMEOUT,0,14,0
on_on,0.4,1,65,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,65,14,TIMEOUT,0,16,1
on_on,0.4,1,65,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,65,16,TIMEOUT,0,18,0
on_on,0.4,1,65,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,65,18,PARTNER_RESCUED,1,20,0
on_on,0.4,1,65,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,66,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,66,1,TIMEOUT,0,3,0
on_on,0.4,1,66,2,TIMEOUT,0,4,0
on_on,0.4,1,66,3,TIMEOUT,0,5,2
on_on,0.4,1,66,4,TIMEOUT,0,6,1
on_on,0.4,1,66,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,66,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,66,7,TIMEOUT,0,9,0
on_on,0.4,1,66,8,TIMEOUT,0,10,0
on_on,0.4,1,66,9,TIMEOUT,0,11,1
on_on,0.4,1,66,10,TIMEOUT,0,12,1
on_on,0.4,1,66,11,TIMEOUT,0,13,0
on_on,0.4,1,66,12,TIMEOUT,0,14,0
on_on,0.4,1,66,13,TIMEOUT,0,15,0
on_on,0.4,1,66,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,66,15,TIMEOUT,0,17,2
on_on,0.4,1,66,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,66,17,TIMEOUT,0,19,1
on_on,0.4,1,66,18,TIMEOUT,0,20,0
on_on,0.4,1,66,19,TIMEOUT,0,21,0
on_on,0.4,1,67,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,67,1,TIMEOUT,0,3,1
on_on,0.4,1,67,2,TIMEOUT,0,4,2
on_on,0.4,1,67,3,TIMEOUT,0,5,0
on_on,0.4,1,67,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,67,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,67,6,TIMEOUT,0,8,1
on_on,0.4,1,67,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,67,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,67,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,67,10,TIMEOUT,0,12,1
on_on,0.4,1,67,11,TIMEOUT,0,13,2
on_on,0.4,1,67,12,TIMEOUT,0,14,2
on_on,0.4,1,67,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,67,14,TIMEOUT,0,16,0
on_on,0.4,1,67,15,TIMEOUT,0,17,0
on_on,0.4,1,67,16,TIMEOUT,0,18,0
on_on,0.4,1,67,17,TIMEOUT,0,19,2
on_on,0.4,1,67,18,TIMEOUT,0,20,1
on_on,0.4,1,67,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,68,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,68,1,TIMEOUT,0,3,2
on_on,0.4,1,68,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,68,3,TIMEOUT,0,5,0
on_on,0.4,1,68,4,TIMEOUT,0,6,1
on_on,0.4,1,68,5,TIMEOUT,0,7,1
on_on,0.4,1,68,6,TIMEOUT,0,8,0
on_on,0.4,1,68,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,68,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,68,9,TIMEOUT,0,11,1
on_on,0.4,1,68,10,TIMEOUT,0,12,2
on_on,0.4,1,68,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,68,12,TIMEOUT,0,14,0
on_on,0.4,1,68,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,68,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,68,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,68,16,TIMEOUT,0,18,0
on_on,0.4,1,68,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,68,18,TIMEOUT,0,20,0
on_on,0.4,1,68,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,69,0,TIMEOUT,0,2,0
on_on,0.4,1,69,1,TIMEOUT,0,3,1
on_on,0.4,1,69,2,TIMEOUT,0,4,0
on_on,0.4,1,69,3,TIMEOUT,0,5,2
on_on,0.4,1,69,4,TIMEOUT,0,6,2
on_on,0.4,1,69,5,TIMEOUT,0,7,0
on_on,0.4,1,69,6,TIMEOUT,0,8,2
on_on,0.4,1,69,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,69,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,69,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,69,10,TIMEOUT,0,12,1
on_on,0.4,1,69,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,69,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,69,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,69,14,TIMEOUT,0,16,1
on_on,0.4,1,69,15,TIMEOUT,0,17,1
on_on,0.4,1,69,16,TIMEOUT,0,18,1
on_on,0.4,1,69,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,69,18,PARTNER_RESCUED,1,20,0
on_on,0.4,1,69,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,70,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,70,1,TIMEOUT,0,3,1
on_on,0.4,1,70,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,70,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,70,4,PARTNER_RESCUED,1,6,0
on_on,0.4,1,70,5,TIMEOUT,0,7,0
on_on,0.4,1,70,6,TIMEOUT,0,8,1
on_on,0.4,1,70,7,TIMEOUT,0,9,1
on_on,0.4,1,70,8,TIMEOUT,0,10,1
on_on,0.4,1,70,9,TIMEOUT,0,11,0
on_on,0.4,1,70,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,70,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,70,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,70,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,70,14,TIMEOUT,0,16,0
on_on,0.4,1,70,15,TIMEOUT,0,17,2
on_on,0.4,1,70,16,TIMEOUT,0,18,2
on_on,0.4,1,70,17,TIMEOUT,0,19,1
on_on,0.4,1,70,18,TIMEOUT,0,20,1
on_on,0.4,1,70,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,71,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,71,1,RESOURCE_TAKEN,0,3,0
on_on,0.4,1,71,2,TIMEOUT,0,4,1
on_on,0.4,1,71,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,71,4,TIMEOUT,0,6,0
on_on,0.4,1,71,5,PARTNER_RESCUED,1,7,0
on_on,0.4,1,71,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,71,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,71,8,TIMEOUT,0,10,0
on_on,0.4,1,71,9,TIMEOUT,0,11,0
on_on,0.4,1,71,10,TIMEOUT,0,12,1
on_on,0.4,1,71,11,TIMEOUT,0,13,1
on_on,0.4,1,71,12,TIMEOUT,0,14,1
on_on,0.4,1,71,13,TIMEOUT,0,15,0
on_on,0.4,1,71,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,71,15,TIMEOUT,0,17,1
on_on,0.4,1,71,16,TIMEOUT,0,18,1
on_on,0.4,1,71,17,TIMEOUT,0,19,0
on_on,0.4,1,71,18,TIMEOUT,0,20,0
on_on,0.4,1,71,19,TIMEOUT,0,21,0
on_on,0.4,1,72,0,TIMEOUT,0,2,0
on_on,0.4,1,72,1,PARTNER_RESCUED,1,3,0
on_on,0.4,1,72,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,72,3,PARTNER_RESCUED,1,5,0
on_on,0.4,1,72,4,TIMEOUT,0,6,1
on_on,0.4,1,72,5,TIMEOUT,0,7,1
on_on,0.4,1,72,6,TIMEOUT,0,8,1
on_on,0.4,1,72,7,TIMEOUT,0,9,2
on_on,0.4,1,72,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,72,9,TIMEOUT,0,11,0
on_on,0.4,1,72,10,TIMEOUT,0,12,1
on_on,0.4,1,72,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,72,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,72,13,PARTNER_RESCUED,1,15,0
on_on,0.4,1,72,14,TIMEOUT,0,16,2
on_on,0.4,1,72,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,72,16,TIMEOUT,0,18,1
on_on,0.4,1,72,17,PARTNER_RESCUED,1,19,0
on_on,0.4,1,72,18,TIMEOUT,0,20,2
on_on,0.4,1,72,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,73,0,TIMEOUT,0,2,0
on_on,0.4,1,73,1,TIMEOUT,0,3,0
on_on,0.4,1,73,2,PARTNER_RESCUED,1,4,0
on_on,0.4,1,73,3,TIMEOUT,0,5,0
on_on,0.4,1,73,4,TIMEOUT,0,6,1
on_on,0.4,1,73,5,TIMEOUT,0,7,0
on_on,0.4,1,73,6,TIMEOUT,0,8,1
on_on,0.4,1,73,7,TIMEOUT,0,9,0
on_on,0.4,1,73,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,73,9,TIMEOUT,0,11,2
on_on,0.4,1,73,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,73,11,TIMEOUT,0,13,1
on_on,0.4,1,73,12,TIMEOUT,0,14,1
on_on,0.4,1,73,13,TIMEOUT,0,15,1
on_on,0.4,1,73,14,TIMEOUT,0,16,1
on_on,0.4,1,73,15,TIMEOUT,0,17,0
on_on,0.4,1,73,16,TIMEOUT,0,18,2
on_on,0.4,1,73,17,TIMEOUT,0,19,1
on_on,0.4,1,73,18,TIMEOUT,0,20,1
on_on,0.4,1,73,19,TIMEOUT,0,21,1
on_on,0.4,1,74,0,TIMEOUT,0,2,1
on_on,0.4,1,74,1,TIMEOUT,0,3,0
on_on,0.4,1,74,2,TIMEOUT,0,4,1
on_on,0.4,1,74,3,TIMEOUT,0,5,0
on_on,0.4,1,74,4,TIMEOUT,0,6,0
on_on,0.4,1,74,5,TIMEOUT,0,7,2
on_on,0.4,1,74,6,TIMEOUT,0,8,0
on_on,0.4,1,74,7,PARTNER_RESCUED,1,9,0
on_on,0.4,1,74,8,TIMEOUT,0,10,1
on_on,0.4,1,74,9,PARTNER_RESCUED,1,11,0
on_on,0.4,1,74,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,74,11,PARTNER_RESCUED,1,13,0
on_on,0.4,1,74,12,PARTNER_RESCUED,1,14,0
on_on,0.4,1,74,13,TIMEOUT,0,15,2
on_on,0.4,1,74,14,TIMEOUT,0,16,0
on_on,0.4,1,74,15,PARTNER_RESCUED,1,17,0
on_on,0.4,1,74,16,PARTNER_RESCUED,1,18,0
on_on,0.4,1,74,17,RESOURCE_TAKEN,0,19,0
on_on,0.4,1,74,18,PARTNER_RESCUED,1,20,0
on_on,0.4,1,74,19,PARTNER_RESCUED,1,21,0
on_on,0.4,1,75,0,PARTNER_RESCUED,1,2,0
on_on,0.4,1,75,1,TIMEOUT,0,3,2
on_on,0.4,1,75,2,TIMEOUT,0,4,1
on_on,0.4,1,75,3,TIMEOUT,0,5,0
on_on,0.4,1,75,4,TIMEOUT,0,6,2
on_on,0.4,1,75,5,TIMEOUT,0,7,1
on_on,0.4,1,75,6,PARTNER_RESCUED,1,8,0
on_on,0.4,1,75,7,TIMEOUT,0,9,1
on_on,0.4,1,75,8,PARTNER_RESCUED,1,10,0
on_on,0.4,1,75,9,TIMEOUT,0,11,1
on_on,0.4,1,75,10,PARTNER_RESCUED,1,12,0
on_on,0.4,1,75,11,TIMEOUT,0,13,0
on_on,0.4,1,75,12,TIMEOUT,0,14,0
on_on,0.4,1,75,13,TIMEOUT,0,15,0
on_on,0.4,1,75,14,PARTNER_RESCUED,1,16,0
on_on,0.4,1,75,15,TIMEOUT,0,17,1
on_on,0.4,1,75,16,TIMEOUT,0,18,1
