beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.3,0.05,0.5,63,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,63,7,TIMEOUT,0,9,0
0.3,0.05,0.5,63,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,63,9,TIMEOUT,0,11,0
0.3,0.05,0.5,64,0,TIMEOUT,0,2,0
0.3,0.05,0.5,64,1,RESOURCE_TAKEN,0,3,1
0.3,0.05,0.5,64,2,TIMEOUT,0,4,0
0.3,0.05,0.5,64,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,64,4,TIMEOUT,0,6,1
0.3,0.05,0.5,64,5,TIMEOUT,0,7,0
0.3,0.05,0.5,64,6,TIMEOUT,0,8,1
0.3,0.05,0.5,64,7,TIMEOUT,0,9,0
0.3,0.05,0.5,64,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,64,9,TIMEOUT,0,11,1
0.3,0.05,0.5,65,0,TIMEOUT,0,2,0
0.3,0.05,0.5,65,1,TIMEOUT,0,3,0
0.3,0.05,0.5,65,2,TIMEOUT,0,4,0
0.3,0.05,0.5,65,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,65,4,TIMEOUT,0,6,0
0.3,0.05,0.5,65,5,TIMEOUT,0,7,1
0.3,0.05,0.5,65,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,65,7,TIMEOUT,0,9,0
0.3,0.05,0.5,65,8,TIMEOUT,0,10,1
0.3,0.05,0.5,65,9,TIMEOUT,0,11,2
0.3,0.05,0.5,66,0,TIMEOUT,0,2,0
0.3,0.05,0.5,66,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,66,2,PARTNER_RESCUED,1,4,0
0.3,0.05,0.5,66,3,TIMEOUT,0,5,2
0.3,0.05,0.5,66,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,66,5,TIMEOUT,0,7,2
0.3,0.05,0.5,66,6,TIMEOUT,0,8,1
0.3,0.05,0.5,66,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,66,8,PARTNER_RESCUED,1,10,0
0.3,0.05,0.5,66,9,TIMEOUT,0,11,2
0.3,0.05,0.5,67,0,TIMEOUT,0,2,0
0.3,0.05,0.5,67,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,67,2,PARTNER_RESCUED,1,4,0
0.3,0.05,0.5,67,3,TIMEOUT,0,5,0
0.3,0.05,0.5,67,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,67,5,TIMEOUT,0,7,0
0.3,0.05,0.5,67,6,TIMEOUT,0,8,0
0.3,0.05,0.5,67,7,TIMEOUT,0,9,0
0.3,0.05,0.5,67,8,TIMEOUT,0,10,2
0.3,0.05,0.5,67,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,68,0,TIMEOUT,0,2,2
0.3,0.05,0.5,68,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,68,2,TIMEOUT,0,4,0
0.3,0.05,0.5,68,3,TIMEOUT,0,5,0
0.3,0.05,0.5,68,4,TIMEOUT,0,6,0
0.3,0.05,0.5,68,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,68,6,TIMEOUT,0,8,1
0.3,0.05,0.5,68,7,TIMEOUT,0,9,1
0.3,0.05,0.5,68,8,TIMEOUT,0,10,0
0.3,0.05,0.5,68,9,TIMEOUT,0,11,0
0.3,0.05,0.5,69,0,TIMEOUT,0,2,0
0.3,0.05,0.5,69,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,69,2,TIMEOUT,0,4,2
0.3,0.05,0.5,69,3,RESOURCE_TAKEN,0,5,1
0.3,0.05,0.5,69,4,TIMEOUT,0,6,0
0.3,0.05,0.5,69,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,69,6,TIMEOUT,0,8,1
0.3,0.05,0.5,69,7,TIMEOUT,0,9,0
0.3,0.05,0.5,69,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,69,9,TIMEOUT,0,11,2
0.3,0.05,0.5,70,0,TIMEOUT,0,2,0
0.3,0.05,0.5,70,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,70,2,PARTNER_RESCUED,1,4,0
0.3,0.05,0.5,70,3,TIMEOUT,0,5,3
0.3,0.05,0.5,70,4,TIMEOUT,0,6,0
0.3,0.05,0.5,70,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,70,6,TIMEOUT,0,8,1
0.3,0.05,0.5,70,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,70,8,TIMEOUT,0,10,0
0.3,0.05,0.5,70,9,RESOURCE_TAKEN,0,11,1
0.3,0.05,0.5,71,0,TIMEOUT,0,2,1
0.3,0.05,0.5,71,1,TIMEOUT,0,3,1
0.3,0.05,0.5,71,2,RESOURCE_TAKEN,0,4,1
0.3,0.05,0.5,71,3,TIMEOUT,0,5,2
0.3,0.05,0.5,71,4,TIMEOUT,0,6,0
0.3,0.05,0.5,71,5,TIMEOUT,0,7,1
0.3,0.05,0.5,71,6,TIMEOUT,0,8,1
0.3,0.05,0.5,71,7,TIMEOUT,0,9,1
0.3,0.05,0.5,71,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,71,9,PARTNER_RESCUED,1,11,0
0.3,0.05,0.5,72,0,PARTNER_RESCUED,1,2,0
0.3,0.05,0.5,72,1,TIMEOUT,0,3,0
0.3,0.05,0.5,72,2,TIMEOUT,0,4,1
0.3,0.05,0.5,72,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,72,4,TIMEOUT,0,6,0
0.3,0.05,0.5,72,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,72,6,TIMEOUT,0,8,1
0.3,0.05,0.5,72,7,TIMEOUT,0,9,1
0.3,0.05,0.5,72,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,72,9,TIMEOUT,0,11,1
0.3,0.05,0.5,73,0,TIMEOUT,0,2,0
0.3,0.05,0.5,73,1,RESOURCE_TAKEN,0,3,1
0.3,0.05,0.5,73,2,TIMEOUT,0,4,0
0.3,0.05,0.5,73,3,TIMEOUT,0,5,1
0.3,0.05,0.5,73,4,TIMEOUT,0,6,0
0.3,0.05,0.5,73,5,TIMEOUT,0,7,1
0.3,0.05,0.5,73,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,73,7,TIMEOUT,0,9,0
0.3,0.05,0.5,73,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,73,9,TIMEOUT,0,11,0
0.3,0.05,0.5,74,0,TIMEOUT,0,2,0
0.3,0.05,0.5,74,1,RESOURCE_TAKEN,0,3,1
0.3,0.05,0.5,74,2,TIMEOUT,0,4,1
0.3,0.05,0.5,74,3,TIMEOUT,0,5,1
0.3,0.05,0.5,74,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,74,5,TIMEOUT,0,7,1
0.3,0.05,0.5,74,6,TIMEOUT,0,8,2
0.3,0.05,0.5,74,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,74,8,TIMEOUT,0,10,1
0.3,0.05,0.5,74,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,75,0,TIMEOUT,0,2,1
0.3,0.05,0.5,75,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,75,2,TIMEOUT,0,4,0
0.3,0.05,0.5,75,3,TIMEOUT,0,5,0
0.3,0.05,0.5,75,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,75,5,TIMEOUT,0,7,0
0.3,0.05,0.5,75,6,TIMEOUT,0,8,0
0.3,0.05,0.5,75,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,75,8,TIMEOUT,0,10,1
0.3,0.05,0.5,75,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,76,0,TIMEOUT,0,2,2
0.3,0.05,0.5,76,1,TIMEOUT,0,3,2
0.3,0.05,0.5,76,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,76,3,TIMEOUT,0,5,1
0.3,0.05,0.5,76,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,76,5,TIMEOUT,0,7,0
0.3,0.05,0.5,76,6,TIMEOUT,0,8,1
0.3,0.05,0.5,76,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,76,8,TIMEOUT,0,10,0
0.3,0.05,0.5,76,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,77,0,TIMEOUT,0,2,0
0.3,0.05,0.5,77,1,TIMEOUT,0,3,3
0.3,0.05,0.5,77,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,77,3,TIMEOUT,0,5,1
0.3,0.05,0.5,77,4,TIMEOUT,0,6,0
0.3,0.05,0.5,77,5,TIMEOUT,0,7,1
0.3,0.05,0.5,77,6,TIMEOUT,0,8,0
0.3,0.05,0.5,77,7,TIMEOUT,0,9,1
0.3,0.05,0.5,77,8,TIMEOUT,0,10,0
0.3,0.05,0.5,77,9,RESOURCE_TAKEN,0,11,1
0.3,0.05,0.5,78,0,TIMEOUT,0,2,1
0.3,0.05,0.5,78,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,78,2,TIMEOUT,0,4,0
0.3,0.05,0.5,78,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,78,4,TIMEOUT,0,6,0
0.3,0.05,0.5,78,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,78,6,TIMEOUT,0,8,0
0.3,0.05,0.5,78,7,TIMEOUT,0,9,1
0.3,0.05,0.5,78,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,78,9,TIMEOUT,0,11,0
0.3,0.05,0.5,79,0,TIMEOUT,0,2,0
0.3,0.05,0.5,79,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,79,2,TIMEOUT,0,4,0
0.3,0.05,0.5,79,3,TIMEOUT,0,5,1
0.3,0.05,0.5,79,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,79,5,TIMEOUT,0,7,0
0.3,0.05,0.5,79,6,TIMEOUT,0,8,0
0.3,0.05,0.5,79,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,79,8,TIMEOUT,0,10,1
0.3,0.05,0.5,79,9,TIMEOUT,0,11,0
0.3,0.05,0.5,80,0,TIMEOUT,0,2,1
0.3,0.05,0.5,80,1,TIMEOUT,0,3,0
0.3,0.05,0.5,80,2,TIMEOUT,0,4,1
0.3,0.05,0.5,80,3,TIMEOUT,0,5,1
0.3,0.05,0.5,80,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,80,5,TIMEOUT,0,7,0
0.3,0.05,0.5,80,6,TIMEOUT,0,8,1
0.3,0.05,0.5,80,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,80,8,TIMEOUT,0,10,0
0.3,0.05,0.5,80,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,81,0,TIMEOUT,0,2,4
0.3,0.05,0.5,81,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,81,2,TIMEOUT,0,4,2
0.3,0.05,0.5,81,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,81,4,TIMEOUT,0,6,1
0.3,0.05,0.5,81,5,TIMEOUT,0,7,0
0.3,0.05,0.5,81,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,81,7,TIMEOUT,0,9,2
0.3,0.05,0.5,81,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,81,9,PARTNER_RESCUED,1,11,0
0.3,0.05,0.5,82,0,TIMEOUT,0,2,2
0.3,0.05,0.5,82,1,TIMEOUT,0,3,0
0.3,0.05,0.5,82,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,82,3,TIMEOUT,0,5,1
0.3,0.05,0.5,82,4,TIMEOUT,0,6,0
0.3,0.05,0.5,82,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,82,6,TIMEOUT,0,8,2
0.3,0.05,0.5,82,7,TIMEOUT,0,9,0
0.3,0.05,0.5,82,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,82,9,TIMEOUT,0,11,1
0.3,0.05,0.5,83,0,TIMEOUT,0,2,0
0.3,0.05,0.5,83,1,TIMEOUT,0,3,0
0.3,0.05,0.5,83,2,TIMEOUT,0,4,1
0.3,0.05,0.5,83,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,83,4,TIMEOUT,0,6,2
0.3,0.05,0.5,83,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,83,6,TIMEOUT,0,8,1
0.3,0.05,0.5,83,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,83,8,TIMEOUT,0,10,1
0.3,0.05,0.5,83,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,84,0,TIMEOUT,0,2,1
0.3,0.05,0.5,84,1,TIMEOUT,0,3,1
0.3,0.05,0.5,84,2,TIMEOUT,0,4,0
0.3,0.05,0.5,84,3,RESOURCE_TAKEN,0,5,1
0.3,0.05,0.5,84,4,TIMEOUT,0,6,0
0.3,0.05,0.5,84,5,TIMEOUT,0,7,1
0.3,0.05,0.5,84,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,84,7,TIMEOUT,0,9,2
0.3,0.05,0.5,84,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,84,9,TIMEOUT,0,11,1
0.3,0.05,0.5,85,0,TIMEOUT,0,2,2
0.3,0.05,0.5,85,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,85,2,TIMEOUT,0,4,2
0.3,0.05,0.5,85,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,85,4,TIMEOUT,0,6,1
0.3,0.05,0.5,85,5,TIMEOUT,0,7,0
0.3,0.05,0.5,85,6,TIMEOUT,0,8,0
0.3,0.05,0.5,85,7,TIMEOUT,0,9,2
0.3,0.05,0.5,85,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,85,9,TIMEOUT,0,11,2
0.3,0.05,0.5,86,0,TIMEOUT,0,2,0
0.3,0.05,0.5,86,1,TIMEOUT,0,3,0
0.3,0.05,0.5,86,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,86,3,TIMEOUT,0,5,0
0.3,0.05,0.5,86,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,86,5,TIMEOUT,0,7,0
0.3,0.05,0.5,86,6,TIMEOUT,0,8,1
0.3,0.05,0.5,86,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,86,8,TIMEOUT,0,10,0
0.3,0.05,0.5,86,9,RESOURCE_TAKEN,0,11,1
0.3,0.05,0.5,87,0,TIMEOUT,0,2,1
0.3,0.05,0.5,87,1,TIMEOUT,0,3,1
0.3,0.05,0.5,87,2,RESOURCE_TAKEN,0,4,2
0.3,0.05,0.5,87,3,TIMEOUT,0,5,2
0.3,0.05,0.5,87,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,87,5,TIMEOUT,0,7,1
0.3,0.05,0.5,87,6,TIMEOUT,0,8,1
0.3,0.05,0.5,87,7,TIMEOUT,0,9,1
0.3,0.05,0.5,87,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,87,9,TIMEOUT,0,11,0
0.3,0.05,0.5,88,0,PARTNER_DEAD,0,2,0
0.3,0.05,0.5,88,1,TIMEOUT,0,3,1
0.3,0.05,0.5,88,2,TIMEOUT,0,4,1
0.3,0.05,0.5,88,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,88,4,TIMEOUT,0,6,2
0.3,0.05,0.5,88,5,RESOURCE_TAKEN,0,7,1
0.3,0.05,0.5,88,6,TIMEOUT,0,8,0
0.3,0.05,0.5,88,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,88,8,TIMEOUT,0,10,0
0.3,0.05,0.5,88,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,89,0,TIMEOUT,0,2,1
0.3,0.05,0.5,89,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,89,2,TIMEOUT,0,4,2
0.3,0.05,0.5,89,3,TIMEOUT,0,5,1
0.3,0.05,0.5,89,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,89,5,TIMEOUT,0,7,2
0.3,0.05,0.5,89,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,89,7,TIMEOUT,0,9,2
0.3,0.05,0.5,89,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,89,9,TIMEOUT,0,11,2
0.3,0.05,0.5,90,0,TIMEOUT,0,2,0
0.3,0.05,0.5,90,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,90,2,TIMEOUT,0,4,2
0.3,0.05,0.5,90,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,90,4,TIMEOUT,0,6,2
0.3,0.05,0.5,90,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,90,6,TIMEOUT,0,8,0
0.3,0.05,0.5,90,7,TIMEOUT,0,9,1
0.3,0.05,0.5,90,8,TIMEOUT,0,10,0
0.3,0.05,0.5,90,9,TIMEOUT,0,11,0
0.3,0.05,0.5,91,0,TIMEOUT,0,2,0
0.3,0.05,0.5,91,1,TIMEOUT,0,3,1
0.3,0.05,0.5,91,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,91,3,TIMEOUT,0,5,2
0.3,0.05,0.5,91,4,TIMEOUT,0,6,0
0.3,0.05,0.5,91,5,RESOURCE_TAKEN,0,7,1
0.3,0.05,0.5,91,6,TIMEOUT,0,8,0
0.3,0.05,0.5,91,7,TIMEOUT,0,9,1
0.3,0.05,0.5,91,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,91,9,TIMEOUT,0,11,2
0.3,0.05,0.5,92,0,TIMEOUT,0,2,2
0.3,0.05,0.5,92,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,92,2,TIMEOUT,0,4,1
0.3,0.05,0.5,92,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,92,4,TIMEOUT,0,6,0
0.3,0.05,0.5,92,5,TIMEOUT,0,7,0
0.3,0.05,0.5,92,6,RESOURCE_TAKEN,0,8,1
0.3,0.05,0.5,92,7,TIMEOUT,0,9,1
0.3,0.05,0.5,92,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,92,9,TIMEOUT,0,11,1
0.3,0.05,0.5,93,0,PARTNER_RESCUED,1,2,0
0.3,0.05,0.5,93,1,TIMEOUT,0,3,2
0.3,0.05,0.5,93,2,TIMEOUT,0,4,0
0.3,0.05,0.5,93,3,TIMEOUT,0,5,0
0.3,0.05,0.5,93,4,TIMEOUT,0,6,1
0.3,0.05,0.5,93,5,TIMEOUT,0,7,0
0.3,0.05,0.5,93,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,93,7,TIMEOUT,0,9,1
0.3,0.05,0.5,93,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,93,9,TIMEOUT,0,11,0
0.3,0.05,0.5,94,0,TIMEOUT,0,2,1
0.3,0.05,0.5,94,1,TIMEOUT,0,3,0
0.3,0.05,0.5,94,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,94,3,TIMEOUT,0,5,1
0.3,0.05,0.5,94,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,94,5,TIMEOUT,0,7,2
0.3,0.05,0.5,94,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,94,7,TIMEOUT,0,9,2
0.3,0.05,0.5,94,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,94,9,TIMEOUT,0,11,0
0.3,0.05,0.5,95,0,PARTNER_RESCUED,1,2,0
0.3,0.05,0.5,95,1,TIMEOUT,0,3,1
0.3,0.05,0.5,95,2,RESOURCE_TAKEN,0,4,1
0.3,0.05,0.5,95,3,TIMEOUT,0,5,1
0.3,0.05,0.5,95,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,95,5,TIMEOUT,0,7,2
0.3,0.05,0.5,95,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,95,7,TIMEOUT,0,9,2
0.3,0.05,0.5,95,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,95,9,PARTNER_RESCUED,1,11,0
0.3,0.05,0.5,96,0,TIMEOUT,0,2,2
0.3,0.05,0.5,96,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,96,2,TIMEOUT,0,4,1
0.3,0.05,0.5,96,3,RESOURCE_TAKEN,0,5,2
0.3,0.05,0.5,96,4,TIMEOUT,0,6,1
0.3,0.05,0.5,96,5,TIMEOUT,0,7,0
0.3,0.05,0.5,96,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,96,7,TIMEOUT,0,9,0
0.3,0.05,0.5,96,8,RESOURCE_TAKEN,0,10,2
0.3,0.05,0.5,96,9,TIMEOUT,0,11,0
0.3,0.05,0.5,97,0,TIMEOUT,0,2,2
0.3,0.05,0.5,97,1,TIMEOUT,0,3,0
0.3,0.05,0.5,97,2,TIMEOUT,0,4,0
0.3,0.05,0.5,97,3,TIMEOUT,0,5,0
0.3,0.05,0.5,97,4,TIMEOUT,0,6,1
0.3,0.05,0.5,97,5,TIMEOUT,0,7,0
0.3,0.05,0.5,97,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,97,7,TIMEOUT,0,9,0
0.3,0.05,0.5,97,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,97,9,TIMEOUT,0,11,0
0.3,0.05,0.5,98,0,TIMEOUT,0,2,1
0.3,0.05,0.5,98,1,TIMEOUT,0,3,1
0.3,0.05,0.5,98,2,TIMEOUT,0,4,0
0.3,0.05,0.5,98,3,TIMEOUT,0,5,1
0.3,0.05,0.5,98,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,98,5,TIMEOUT,0,7,1
0.3,0.05,0.5,98,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,98,7,TIMEOUT,0,9,1
0.3,0.05,0.5,98,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,98,9,PARTNER_DEAD,0,11,0
0.3,0.05,0.5,99,0,TIMEOUT,0,2,2
0.3,0.05,0.5,99,1,TIMEOUT,0,3,0
0.3,0.05,0.5,99,2,RESOURCE_TAKEN,0,4,2
0.3,0.05,0.5,99,3,TIMEOUT,0,5,1
0.3,0.05,0.5,99,4,TIMEOUT,0,6,1
0.3,0.05,0.5,99,5,TIMEOUT,0,7,0
0.3,0.05,0.5,99,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,99,7,TIMEOUT,0,9,0
0.3,0.05,0.5,99,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,99,9,TIMEOUT,0,11,2
0.5,0.05,0.5,0,0,TIMEOUT,0,2,2
0.5,0.05,0.5,0,1,RESOURCE_TAKEN,0,3,0
0.5,0.05,0.5,0,2,TIMEOUT,0,4,1
0.5,0.05,0.5,0,3,TIMEOUT,0,5,3
0.5,0.05,0.5,0,4,RESOURCE_TAKEN,0,6,2
0.5,0.05,0.5,0,5,TIMEOUT,0,7,0
0.5,0.05,0.5,0,6,RESOURCE_TAKEN,0,8,0
0.5,0.05,0.5,0,7,TIMEOUT,0,9,1
0.5,0.05,0.5,0,8,TIMEOUT,0,10,0
0.5,0.05,0.5,0,9,RESOURCE_TAKEN,0,11,0
0.5,0.05,0.5,1,0,TIMEOUT,0,2,0
0.5,0.05,0.5,1,1,TIMEOUT,0,3,0
0.5,0.05,0.5,1,2,RESOURCE_TAKEN,0,4,0
0.5,0.05,0.5,1,3,PARTNER_RESCUED,1,5,0
0.5,0.05,0.5,1,4,TIMEOUT,0,6,1
0.5,0.05,0.5,1,5,TIMEOUT,0,7,0
0.5,0.05,0.5,1,6,TIMEOUT,0,8,0
0.5,0.05,0.5,1,7,RESOURCE_TAKEN,0,9,0
0.5,0.05,0.5,1,8,TIMEOUT,0,10,0
0.5,0.05,0.5,1,9,RESOURCE_TAKEN,0,11,0
0.5,0.05,0.5,2,0,TIMEOUT,0,2,1
0.5,0.05,0.5,2,1,RESOURCE_TAKEN,0,3,0
0.5,0.05,0.5,2,2,TIMEOUT,0,4,0
0.5,0.05,0.5,2,3,RESOURCE_TAKEN,0,5,0
0.5,0.05,0.5,2,4,RESOURCE_TAKEN,0,6,0
0.5,0.05,0.5,2,5,TIMEOUT,0,7,0
0.5,0.05,0.5,2,6,RESOURCE_TAKEN,0,8,0
0.5,0.05,0.5,2,7,TIMEOUT,0,9,0
0.5,0.05,0.5,2,8,TIMEOUT,0,10,0
0.5,0.05,0.5,2,9,TIMEOUT,0,11,1
0.5,0.05,0.5,3,0,TIMEOUT,0,2,0
0.5,0.05,0.5,3,1,TIMEOUT,0,3,0
0.5,0.05,0.5,3,2,RESOURCE_TAKEN,0,4,0
0.5,0.05,0.5,3,3,TIMEOUT,0,5,0
0.5,0.05,0.5,3,4,TIMEOUT,0,6,1
0.5,0.05,0.5,3,5,RESOURCE_TAKEN,0,7,0
0.5,0.05,0.5,3,6,TIMEOUT,0,8,2
0.5,0.05,0.5,3,7,TIMEOUT,0,9,0
0.5,0.05,0.5,3,8,RESOURCE_TAKEN,0,10,1
0.5,0.05,0.5,3,9,TIMEOUT,0,11,0
0.5,0.05,0.5,4,0,TIMEOUT,0,2,0
0.5,0.05,0.5,4,1,RESOURCE_TAKEN,0,3,0
0.5,0.05,0.5,4,2,TIMEOUT,0,4,3
0.5,0.05,0.5,4,3,RESOURCE_TAKEN,0,5,0
0.5,0.05,0.5,4,4,TIMEOUT,0,6,1
0.5,0.05,0.5,4,5,RESOURCE_TAKEN,0,7,0
0.5,0.05,0.5,4,6,TIMEOUT,0,8,2
0.5,0.05,0.5,4,7,RESOURCE_TAKEN,0,9,0
0.5,0.05,0.5,4,8,TIMEOUT,0,10,0
0.5,0.05,0.5,4,9,TIMEOUT,0,11,1
0.5,0.05,0.5,5,0,TIMEOUT,0,2,1
0.5,0.05,0.5,5,1,RESOURCE_TAKEN,0,3,0
0.5,0.05,0.5,5,2,RESOURCE_TAKEN,0,4,1
0.5,0.05,0.5,5,3,PARTNER_RESCUED,1,5,0
0.5,0.05,0.5,5,4,TIMEOUT,0,6,2
0.5,0.05,0.5,5,5,RESOURCE_TAKEN,0,7,0
0.5,0.05,0.5,5,6,TIMEOUT,0,8,0
0.5,0.05,0.5,5,7,RESOURCE_TAKEN,0,9,0
0.5,0.05,0.5,5,8,TIMEOUT,0,10,1
0.5,0.05,0.5,5,9,RESOURCE_TAKEN,0,11,0
0.5,0.05,0.5,6,0,TIMEOUT,0,2,2
0.5,0.05,0.5,6,1,RESOURCE_TAKEN,0,3,0
0.5,0.05,0.5,6,2,TIMEOUT,0,4,1
0.5,0.05,0.5,6,3,RESOURCE_TAKEN,0,5,1
0.5,0.05,0.5,6,4,TIMEOUT,0,6,2
0.5,0.05,0.5,6,5,TIMEOUT,0,7,1
0.5,0.05,0.5,6,6,TIMEOUT,0,8,0
0.5,0.05,0.5,6,7,TIMEOUT,0,9,1
0.5,0.05,0.5,6,8,RESOURCE_TAKEN,0,10,0
0.5,0.05,0.5,6,9,TIMEOUT,0,11,0
0.5,0.05,0.5,7,0,TIMEOUT,0,2,2
0.5,0.05,0.5,7,1,RESOURCE_TAKEN,0,3,0
0.5,0.05,0.5,7,2,TIMEOUT,0,4,2
0.5,0.05,0.5,7,3,RESOURCE_TAKEN,0,5,1
