cell,tau_guilt,tau_loyalty,agent_id,episode_idx,outcome,rescued,n_memories,e_max,was_encoded,target_switches
G0.7_L0.7,0.7,0.7,36,2,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,36,3,TIMEOUT,0,3,0.5682,0,1
G0.7_L0.7,0.7,0.7,36,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,36,5,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,36,6,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,36,7,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,36,8,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,36,9,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,37,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.7,0.7,0.7,37,1,PARTNER_RESCUED,1,2,0.4837,0,0
G0.7_L0.7,0.7,0.7,37,2,TIMEOUT,0,2,0.6824,0,0
G0.7_L0.7,0.7,0.7,37,3,TIMEOUT,0,2,0.4799,0,1
G0.7_L0.7,0.7,0.7,37,4,TIMEOUT,0,2,0.2017,0,0
G0.7_L0.7,0.7,0.7,37,5,RESOURCE_TAKEN,0,2,0.03,0,0
G0.7_L0.7,0.7,0.7,37,6,RESOURCE_TAKEN,0,2,0.1867,0,1
G0.7_L0.7,0.7,0.7,37,7,TIMEOUT,0,2,0.1867,0,1
G0.7_L0.7,0.7,0.7,37,8,RESOURCE_TAKEN,0,2,0.03,0,0
G0.7_L0.7,0.7,0.7,37,9,RESOURCE_TAKEN,0,2,0.0017,0,0
G0.7_L0.7,0.7,0.7,38,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,38,1,TIMEOUT,0,3,1.0,1,2
G0.7_L0.7,0.7,0.7,38,2,TIMEOUT,0,3,0.6693,0,0
G0.7_L0.7,0.7,0.7,38,3,TIMEOUT,0,3,0.4982,0,3
G0.7_L0.7,0.7,0.7,38,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,38,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,38,6,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.7,0.7,0.7,38,7,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,38,8,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.7,0.7,0.7,38,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,39,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,39,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,39,2,TIMEOUT,0,3,0.6709,0,1
G0.7_L0.7,0.7,0.7,39,3,TIMEOUT,0,3,0.4917,0,1
G0.7_L0.7,0.7,0.7,39,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,39,5,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.7,0.7,0.7,39,6,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,39,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,39,8,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.7,0.7,0.7,39,9,RESOURCE_TAKEN,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,40,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.7,0.7,0.7,40,1,TIMEOUT,0,3,0.8433,1,2
G0.7_L0.7,0.7,0.7,40,2,TIMEOUT,0,3,0.5897,0,0
G0.7_L0.7,0.7,0.7,40,3,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,40,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,40,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,40,6,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.7,0.7,0.7,40,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,40,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,40,9,RESOURCE_TAKEN,0,3,0.135,0,1
G0.7_L0.7,0.7,0.7,41,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,41,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,41,2,TIMEOUT,0,4,0.7024,1,0
G0.7_L0.7,0.7,0.7,41,3,TIMEOUT,0,4,0.5012,0,2
G0.7_L0.7,0.7,0.7,41,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.7,0.7,0.7,41,5,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.7,0.7,0.7,41,6,RESOURCE_TAKEN,0,4,0.1867,0,1
G0.7_L0.7,0.7,0.7,41,7,RESOURCE_TAKEN,0,4,0.0567,0,1
G0.7_L0.7,0.7,0.7,41,8,RESOURCE_TAKEN,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,41,9,RESOURCE_TAKEN,0,4,0.03,0,0
G0.7_L0.7,0.7,0.7,42,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,42,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.7,0.7,0.7,42,2,PARTNER_RESCUED,1,3,0.62,0,0
G0.7_L0.7,0.7,0.7,42,3,TIMEOUT,0,4,1.0,1,1
G0.7_L0.7,0.7,0.7,42,4,RESOURCE_TAKEN,0,4,0.5023,0,0
G0.7_L0.7,0.7,0.7,42,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.7,0.7,0.7,42,6,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.7,0.7,0.7,42,7,RESOURCE_TAKEN,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,42,8,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,42,9,RESOURCE_TAKEN,0,4,0.0917,0,0
G0.7_L0.7,0.7,0.7,43,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,43,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,43,2,TIMEOUT,0,3,0.6724,0,1
G0.7_L0.7,0.7,0.7,43,3,TIMEOUT,0,3,0.5066,0,2
G0.7_L0.7,0.7,0.7,43,4,RESOURCE_TAKEN,0,3,0.4717,0,2
G0.7_L0.7,0.7,0.7,43,5,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,43,6,RESOURCE_TAKEN,0,3,0.0567,0,1
G0.7_L0.7,0.7,0.7,43,7,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,43,8,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,43,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,44,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,44,1,PARTNER_RESCUED,1,2,0.62,0,0
G0.7_L0.7,0.7,0.7,44,2,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,44,3,TIMEOUT,0,3,0.5717,0,2
G0.7_L0.7,0.7,0.7,44,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,44,5,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,44,6,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,44,7,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.7,0.7,0.7,44,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,44,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,45,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,45,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,45,2,TIMEOUT,0,3,0.6735,0,2
G0.7_L0.7,0.7,0.7,45,3,TIMEOUT,0,3,0.4971,0,2
G0.7_L0.7,0.7,0.7,45,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,45,5,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.7,0.7,0.7,45,6,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,45,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,45,8,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,45,9,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,46,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,46,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,46,2,TIMEOUT,0,3,0.6545,0,1
G0.7_L0.7,0.7,0.7,46,3,TIMEOUT,0,3,0.4977,0,0
G0.7_L0.7,0.7,0.7,46,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,46,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,46,6,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.7,0.7,0.7,46,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,46,8,RESOURCE_TAKEN,0,3,0.135,0,1
G0.7_L0.7,0.7,0.7,46,9,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,47,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,47,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,47,2,TIMEOUT,0,3,0.6502,0,1
G0.7_L0.7,0.7,0.7,47,3,TIMEOUT,0,3,0.4979,0,2
G0.7_L0.7,0.7,0.7,47,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,47,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,47,6,RESOURCE_TAKEN,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,47,7,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.7,0.7,0.7,47,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,47,9,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,48,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,48,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,48,2,TIMEOUT,0,3,0.6603,0,0
G0.7_L0.7,0.7,0.7,48,3,TIMEOUT,0,3,0.5069,0,0
G0.7_L0.7,0.7,0.7,48,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,48,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,48,6,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,48,7,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,48,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,48,9,RESOURCE_TAKEN,0,3,0.03,0,1
G0.7_L0.7,0.7,0.7,49,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,49,1,PARTNER_RESCUED,1,2,0.62,0,0
G0.7_L0.7,0.7,0.7,49,2,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,49,3,TIMEOUT,0,3,0.5503,0,0
G0.7_L0.7,0.7,0.7,49,4,TIMEOUT,0,3,0.4717,0,2
G0.7_L0.7,0.7,0.7,49,5,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,49,6,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.7,0.7,0.7,49,7,RESOURCE_TAKEN,0,3,0.135,0,1
G0.7_L0.7,0.7,0.7,49,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,49,9,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,50,0,TIMEOUT,0,2,1.0,1,0
G0.7_L0.7,0.7,0.7,50,1,TIMEOUT,0,3,0.8049,1,0
G0.7_L0.7,0.7,0.7,50,2,TIMEOUT,0,3,0.5676,0,0
G0.7_L0.7,0.7,0.7,50,3,RESOURCE_TAKEN,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,50,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,50,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,50,6,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,50,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,50,8,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,50,9,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,51,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,51,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,51,2,TIMEOUT,0,3,0.6655,0,0
G0.7_L0.7,0.7,0.7,51,3,TIMEOUT,0,3,0.5064,0,2
G0.7_L0.7,0.7,0.7,51,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,51,5,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,51,6,RESOURCE_TAKEN,0,3,0.0917,0,1
G0.7_L0.7,0.7,0.7,51,7,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.7,0.7,0.7,51,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,51,9,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.7,0.7,0.7,52,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,52,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,52,2,TIMEOUT,0,3,0.6668,0,0
G0.7_L0.7,0.7,0.7,52,3,TIMEOUT,0,3,0.5104,0,0
G0.7_L0.7,0.7,0.7,52,4,TIMEOUT,0,3,0.4717,0,2
G0.7_L0.7,0.7,0.7,52,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,52,6,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,52,7,RESOURCE_TAKEN,0,3,0.0917,0,1
G0.7_L0.7,0.7,0.7,52,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,52,9,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,53,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,53,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.7,0.7,0.7,53,2,TIMEOUT,0,4,1.0,1,1
G0.7_L0.7,0.7,0.7,53,3,TIMEOUT,0,4,0.5499,0,1
G0.7_L0.7,0.7,0.7,53,4,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.7,0.7,0.7,53,5,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.7,0.7,0.7,53,6,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.7,0.7,0.7,53,7,RESOURCE_TAKEN,0,4,0.0117,0,0
G0.7_L0.7,0.7,0.7,53,8,RESOURCE_TAKEN,0,4,0.0117,0,0
G0.7_L0.7,0.7,0.7,53,9,RESOURCE_TAKEN,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,54,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,54,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,54,2,TIMEOUT,0,3,0.6698,0,2
G0.7_L0.7,0.7,0.7,54,3,TIMEOUT,0,3,0.5022,0,0
G0.7_L0.7,0.7,0.7,54,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,54,5,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,54,6,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,54,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,54,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,54,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,55,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.7,0.7,0.7,55,1,TIMEOUT,0,3,0.8291,1,2
G0.7_L0.7,0.7,0.7,55,2,TIMEOUT,0,3,0.5904,0,0
G0.7_L0.7,0.7,0.7,55,3,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,55,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,55,5,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,55,6,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,55,7,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,55,8,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,55,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,56,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,56,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,56,2,TIMEOUT,0,4,0.7,1,2
G0.7_L0.7,0.7,0.7,56,3,TIMEOUT,0,4,0.5022,0,3
G0.7_L0.7,0.7,0.7,56,4,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.7,0.7,0.7,56,5,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.7,0.7,0.7,56,6,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,56,7,TIMEOUT,0,4,0.1867,0,2
G0.7_L0.7,0.7,0.7,56,8,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,56,9,RESOURCE_TAKEN,0,4,0.0567,0,0
G0.7_L0.7,0.7,0.7,57,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,57,1,PARTNER_RESCUED,1,2,0.62,0,0
G0.7_L0.7,0.7,0.7,57,2,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,57,3,TIMEOUT,0,3,0.558,0,0
G0.7_L0.7,0.7,0.7,57,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,57,5,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,57,6,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,57,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,57,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,57,9,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,58,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,58,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,58,2,TIMEOUT,0,4,0.714,1,0
G0.7_L0.7,0.7,0.7,58,3,RESOURCE_TAKEN,0,4,0.5179,0,0
G0.7_L0.7,0.7,0.7,58,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.7,0.7,0.7,58,5,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.7,0.7,0.7,58,6,RESOURCE_TAKEN,0,4,0.03,0,0
G0.7_L0.7,0.7,0.7,58,7,RESOURCE_TAKEN,0,4,0.0567,0,0
G0.7_L0.7,0.7,0.7,58,8,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.7,0.7,0.7,58,9,RESOURCE_TAKEN,0,4,0.0117,0,0
G0.7_L0.7,0.7,0.7,59,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.7,0.7,0.7,59,1,TIMEOUT,0,3,0.8312,1,1
G0.7_L0.7,0.7,0.7,59,2,TIMEOUT,0,3,0.5835,0,2
G0.7_L0.7,0.7,0.7,59,3,TIMEOUT,0,3,0.4717,0,3
G0.7_L0.7,0.7,0.7,59,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,59,5,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,59,6,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,59,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,59,8,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.7,0.7,0.7,59,9,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.7,0.7,0.7,60,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,60,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.7,0.7,0.7,60,2,TIMEOUT,0,3,0.6776,0,1
G0.7_L0.7,0.7,0.7,60,3,TIMEOUT,0,3,0.4989,0,1
G0.7_L0.7,0.7,0.7,60,4,TIMEOUT,0,3,0.4717,0,2
G0.7_L0.7,0.7,0.7,60,5,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.7,0.7,0.7,60,6,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.7,0.7,0.7,60,7,RESOURCE_TAKEN,0,3,0.135,0,1
G0.7_L0.7,0.7,0.7,60,8,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,60,9,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,61,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,61,1,TIMEOUT,0,3,1.0,1,2
G0.7_L0.7,0.7,0.7,61,2,TIMEOUT,0,3,0.6636,0,2
G0.7_L0.7,0.7,0.7,61,3,TIMEOUT,0,3,0.4941,0,2
G0.7_L0.7,0.7,0.7,61,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.7,0.7,0.7,61,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,61,6,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,61,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,61,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,61,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,62,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,62,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.7,0.7,0.7,62,2,PARTNER_RESCUED,1,4,0.7,1,0
G0.7_L0.7,0.7,0.7,62,3,TIMEOUT,0,5,1.0,1,0
G0.7_L0.7,0.7,0.7,62,4,TIMEOUT,0,5,0.4735,0,1
G0.7_L0.7,0.7,0.7,62,5,TIMEOUT,0,5,0.4717,0,0
G0.7_L0.7,0.7,0.7,62,6,TIMEOUT,0,5,0.4717,0,1
G0.7_L0.7,0.7,0.7,62,7,RESOURCE_TAKEN,0,5,0.135,0,0
G0.7_L0.7,0.7,0.7,62,8,TIMEOUT,0,5,0.1867,0,1
G0.7_L0.7,0.7,0.7,62,9,TIMEOUT,0,5,0.1867,0,0
G0.7_L0.7,0.7,0.7,63,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,63,1,PARTNER_RESCUED,1,2,0.62,0,0
G0.7_L0.7,0.7,0.7,63,2,TIMEOUT,0,3,1.0,1,1
G0.7_L0.7,0.7,0.7,63,3,TIMEOUT,0,3,0.5612,0,0
G0.7_L0.7,0.7,0.7,63,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,63,5,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,63,6,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,63,7,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,63,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,63,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,64,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.7,0.7,0.7,64,1,TIMEOUT,0,3,0.815,1,0
G0.7_L0.7,0.7,0.7,64,2,TIMEOUT,0,3,0.5717,0,1
G0.7_L0.7,0.7,0.7,64,3,TIMEOUT,0,3,0.4717,0,2
G0.7_L0.7,0.7,0.7,64,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,64,5,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,64,6,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,64,7,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,64,8,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.7,0.7,0.7,64,9,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.7,0.7,0.7,65,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,65,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.7,0.7,0.7,65,2,TIMEOUT,0,4,1.0,1,1
G0.7_L0.7,0.7,0.7,65,3,TIMEOUT,0,4,0.5366,0,0
G0.7_L0.7,0.7,0.7,65,4,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.7,0.7,0.7,65,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.7,0.7,0.7,65,6,RESOURCE_TAKEN,0,4,0.135,0,0
G0.7_L0.7,0.7,0.7,65,7,RESOURCE_TAKEN,0,4,0.0917,0,0
G0.7_L0.7,0.7,0.7,65,8,RESOURCE_TAKEN,0,4,0.0117,0,0
G0.7_L0.7,0.7,0.7,65,9,RESOURCE_TAKEN,0,4,0.1867,0,0
G0.7_L0.7,0.7,0.7,66,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.7,0.7,0.7,66,1,TIMEOUT,0,3,0.8271,1,1
G0.7_L0.7,0.7,0.7,66,2,PARTNER_RESCUED,1,3,0.339,0,0
G0.7_L0.7,0.7,0.7,66,3,TIMEOUT,0,3,0.4865,0,1
G0.7_L0.7,0.7,0.7,66,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.7,0.7,0.7,66,5,RESOURCE_TAKEN,0,3,0.2617,0,1
G0.7_L0.7,0.7,0.7,66,6,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,66,7,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.7,0.7,0.7,66,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.7,0.7,0.7,66,9,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.7,0.7,0.7,67,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.7,0.7,0.7,67,1,TIMEOUT,0,3,1.0,1,2
G0.7_L0.7,0.7,0.7,67,2,TIMEOUT,0,3,0.6698,0,2
G0.7_L0.7,0.7,0.7,67,3,TIMEOUT,0,3,0.4924,0,2
